SMILES,logP
CC[N+](C)(C)c1cccc(O)c1,1.979
CCOC(=O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1,3.402
CN(C)CC/C=C1\c2ccccc2CNc2cc(Cl)ccc21,4.649
Cc1c2cc[n+](C)cc2c(C)c2c1[nH]c1ccc(O)cc12,3.621
O=C(O)Cc1cscc1Nc1c(Cl)cccc1Cl,4.426
c1cc2c(c(N3CCNCC3)c1)OCCO2,0.867
CC[N+](C)(C)Cc1cccc(OC)c1,2.292
CCOc1c(N2CCOCC2)cnn(C)c1=O,0.016
CCC(C)(CC)OC(N)=O,1.66
OC1CCN(c2ccc(-c3ccc(Cl)cc3Cl)nn2)CC1,3.412
O=C(O)c1ccccc1NCCc1ccccc1,3.039
Cn1cc(CCN2CCN(c3ccccc3Cl)CC2)cn1,2.438
C#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccccc1,4.622
O=C1OC[C@@H](Cc2cccc(O)c2)[C@@H]1Cc1cccc(O)c1,2.672
COc1ccc2c(c1)CC[C@H]1[C@H]2CC[C@@]2(C)[C@H](O)[C@H](O)C[C@H]12,2.883
C[C@]12C[C@H]3S[C@H]3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@@H](O)CC[C@H]12,4.484
C[C@@]12CCc3c(ccc4cc(O)ccc34)[C@H]1CCC2=O,3.944
C[C@@]12CC[C@@H]3C(=CCc4cc(O)ccc43)[C@H]1CCC2=O,3.738
C[C@@H](CO)NC(=O)[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,1.535
O=c1ccc2cc(O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c(O)cc2o1,1.323
CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(C)O[C@H]1N2C,1.706
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,3.272
C[C@@]12CC[C@H]3c4ccc(O)cc4CC[C@@H]3[C@H]1CC[C@@H]2O,3.609
CCC(=O)O[C@@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@H]4[C@H]3CC[C@@]21C,4.226
C[C@@]12CC[C@H]3c4ccc(O)cc4CC[C@@H]3[C@H]1C[C@@H](O)[C@@H]2O,2.58
C[C@@]12CC[C@H]3c4ccc(O)cc4CC[C@@H]3[C@H]1CCC2=O,3.817
CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,4.037
CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1,4.223
CCN(CC)CCn1cnc2c1c(=O)n(C)c(=O)n2C,0.224
CCc1ccccc1-n1c(C)nc2ccccc2c1=O,3.257
CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)C,2.436
CCN(CC)S(=O)(=O)c1ccc(C(=O)O)cc1,1.415
C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,3.606
CCOc1ccccc1C(N)=O,1.184
C#CC1(OC(N)=O)CCCCC1,1.418
CCOc1cc(NC(C)=O)ccc1C(=O)OC,1.83
CCOc1ccc2nccc([C@@H](O)[C@H]3C[C@@H]4CCN3C[C@H]4CC)c2c1,3.787
