SMILES,logP
O=C(Nc1cccnc1)N1CCc2cc3c(cc21)CCS3,3.324
O=C(Nc1cccnc1)N1CCc2cc3c(cc21)[C@@H](O)CC3,2.656
O=C1CCc2cc3c(cc21)N(C(=O)Nc1cccnc1)CC3,2.805
O=C(Nc1cccnc1)N1CCc2nc3ccccc3cc21,3.224
CN1CCCc2cc3c(cc21)CCN3C(=O)Nc1cccnc1,3.059
Cc1coc2cc3c(cc12)CCN3C(=O)Nc1cccnc1,3.731
O=C(Nc1cccnc1)N1CCc2cc3ccsc3cc21,3.891
C/C=C1\C(C)=C(C(=O)OC(C)(C)C)N2C(=O)[C@@H](OC)[C@H]2S1(=O)=O,1.118
CN(C)[C@H]1CCN(C(=O)c2nn(C)c3ccccc23)C1,1.349
CCN(C)[C@H]1CN(C(=O)c2cn(C)c3ccccc23)C[C@H]1C,2.591
NS(=O)(=O)c1cnc(Sc2ccccc2)s1,1.942
Cc1sc(S(N)(=O)=O)nc1-c1ccccc1,1.766
O=C1N[C@H](Cc2ccncc2)C(=O)N1c1ccccc1,1.749
O=C1N[C@H](Cc2ccncc2)C(=O)N1Cc1ccccc1,1.745
CN1C(=O)C(Cc2ccncc2)(Cc2ccncc2)NC1=S,1.347
CC1=C[C@]2(O)c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,2.172
CCn1cc2c3c(cccc31)C1=C[C@@](C)(O)CN(C)[C@H]1C2,2.666
CCCn1cc2c3c(cccc31)C1=C[C@@](C)(O)CN(C)[C@H]1C2,3.056
COCn1cc2c3c(cccc31)C1=C[C@@](C)(O)CN(C)[C@H]1C2,2.25
C[C@@H](O)Cn1cc2c3c(cccc31)C1=C[C@@](C)(O)CN(C)[C@H]1C2,2.027
CCN1C[C@](C)(O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,2.563
CCCN1C[C@](C)(O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,2.953
C[C@@]1(O)C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(CC2CC2)C1,2.953
CC1(c2cc(-c3nc4cc(O)ccc4[nH]3)ccc2O)CCCCC1,4.863
O[C@H](CCc1cccc(F)c1)c1cnc2sc3c(n12)CCCCC3,4.47
Cc1sc2ncc([C@H](O)CCCc3ccccc3)n2c1C,4.069
Cc1sc2ncc([C@H](O)CCc3ccccc3)n2c1C,3.679
Cc1sc2ncc([C@H](O)/C=C/c3ccccc3)n2c1C,3.759
O[C@H](CCc1ccccc1)c1cnc2sc3c(n12)CCCC3,3.941
O[C@H](CCc1ccccc1)c1cnc2sc3c(n12)CCCCC3,4.331
O[C@H](CCc1ccc(F)cc1)c1cnc2sc3c(n12)CCCCC3,4.47
COc1ccc(-c2cnc3cc4cn[nH]c4cc3n2)cc1F,3.321
COc1ccc(-c2cnc3cc4cnn(C)c4cc3n2)cc1F,3.331
C=CCn1ncc2cc3ncc(-c4ccc(OC)c(F)c4)nc3cc21,3.98
COc1ccc(-c2cnc3cc4cnn(CCO)c4cc3n2)cc1F,2.787
CCn1ncc2cc3ncc(-c4ccc(OC)c(F)c4)nc3cc21,3.814
CC(C)(C)c1cc(C2=NO[C@H](CO)C2)cc(C(C)(C)C)c1O,3.473
Cc1[nH]c2ncnc(Nc3cccc(Br)c3)c2c1C,4.081
Clc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,4.234
Clc1cccc(Nc2ncnc3[nH]c(-c4ccccc4)cc23)c1,5.022
COc1ccc(C2(C#N)CCC(=O)CC2)cc1OC1CCCC1,3.921
N#CC1(c2ccc(OC(F)F)c(OC(F)F)c2)CCC(=O)CC1,3.794
COc1ccc(C2(C#N)CCC(=O)CC2)cc1OC(F)F,3.201
COc1ccc(C2(C#N)CCC(=O)CC2)cc1OCC1CC1,3.388
N#CC1(c2ccc(OC(F)F)c(OC3CCCC3)c2)CCC(=O)CC1,4.514
N#CC1(c2ccc(OC(F)F)c(OCC3CC3)c2)CCC(=O)CC1,3.981
COc1ccc(C2(C#N)CCC(=NO)CC2)cc1OC1CCCC1,4.182
COc1ccc([C@@]2(C#N)CCC(=O)[C@H](C(N)=O)C2)cc1OCC1CC1,2.1
C[C@@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(c34)C=C12,3.058
C[C@@H]1CN(C)[C@@H]2C[C@@H]3CNc4ccc(Br)c(c43)C=C12,3.695
O=C1[C@H]2CCCC2=Nc2ccccc2N1Cc1ccc(Cl)cc1,4.759
O=C1[C@H]2CCCC2=Nc2ccccc2N1Cc1ccccc1F,4.245
O=C1[C@H]2CCCC2=Nc2ccccc2N1Cc1ccncc1,3.501
CN1c2ccccc2N(Cc2ccccc2)C(=O)[C@H]2CCC[C@H]21,3.838
Cc1oc2c(NC(=O)c3c(Cl)cccc3Cl)cccc2c1C,5.609
CCc1oc2c(NC(=O)c3c(Cl)cccc3Cl)cccc2c1C,5.863
Cc1coc2c(NC(=O)c3c(Cl)cccc3Cl)cccc12,5.3
O=C(/C=C1\CCc2ccc(F)cc21)Nc1ccccc1,3.794
CON(C)C(=O)/C=C1\CCc2ccc(F)cc21,2.175
NCCc1c[nH]c2ccc(OCCc3ccccc3)cc12,3.291
NCCc1c[nH]c2ccc(Cc3ccccc3)cc12,3.26
NCCc1c[nH]c2ccc(CCc3ccccc3)cc12,3.454
COc1ccc(CCc2ccc3[nH]cc(CCN)c3c2)cc1,3.463
Cn1nnc2ccc(Oc3ccc(C#N)cc3Cn3cncn3)cc21,2.272
COC(=O)c1cncc(-c2ccc3occ(CCN(C)C)c3c2)c1,3.386
