SMILES,logP
Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C,2.305
CC(C)OC(=O)Nc1cccc(Cl)c1,3.297
CC[C@@H](C)[C@@H](N)C(=O)Nc1ccc2ccccc2c1,3.152
CC1(C)O[C@H]2[C@H](CO)O[C@H](n3ccc(=O)[nH]c3=O)[C@H]2O1,1.054
CC(C)C(=O)Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,0.522
O=C(O)CCCc1c[nH]c2ccccc12,2.575
CC(=O)Oc1cn(C(C)=O)c2ccccc12,2.227
O=C(O)CNC(=O)Cc1c[nH]c2ccccc12,0.911
OC[C@@H]1O[C@H](n2cnc3c(NCc4ccco4)ncnc32)[C@H](O)[C@@H]1O,0.357
CCCC(=O)CC(=O)N[C@H]1CCOC1=O,0.177
C=C(C)[C@@H]1CN[C@@H](C(=O)OC)[C@@H]1CC(=O)OC,0.503
CC(C)C[C@H](N)C(=O)Nc1ccc2ccccc2c1,3.152
CC(C)C[C@@H](N)C(=O)Nc1ccc2ccccc2c1,3.152
Cc1cc2nc3c(=O)n(CC(=O)O)c(=O)nc-3n(C)c2cc1C,0.296
COc1cc(NC(=O)[C@H](N)CC(C)C)cc2ccccc12,3.16
COc1ccc2nc(C3=N[C@@H](C(=O)O)CS3)sc2c1,2.252
COc1ccc2nc(C3=N[C@H](C(=O)O)CS3)sc2c1,2.252
CCOc1ccc2nc(C3=N[C@@H](C(=O)O)CS3)sc2c1,2.642
CCOc1ccc2nc(C3=N[C@H](C(=O)O)CS3)sc2c1,2.642
CO[C@@H]1[C@@H](n2ccc(N)nc2=O)O[C@H](CO)[C@H]1O,1.909
Cc1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@@H](O)[C@H]1O,1.254
Cc1ccc2[nH]cc(CCN(C)C)c2c1,2.58
CO[C@H]1O[C@@H](CO)[C@@H]2OC(C)(C)O[C@H]12,0.13
Cc1cc(=O)oc2cc(O[C@H]3OC[C@H](O)[C@@H](O)[C@@H]3O)ccc12,0.081
CSc1ncnc2c1ncn2[C@H]1O[C@H](CO)[C@H](O)[C@@H]1O,0.84
COc1ccc2c(c1)N(C[C@@H](C)CN(C)C)c1ccccc1S2,4.496
CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,2.984
COc1nc(=O)c(C)cn1[C@@H]1C[C@@H](O)[C@H](CO)O1,0.799
COc1nc(=O)n([C@H]2C[C@@H](O)[C@H](CO)O2)cc1C,0.799
COc1ccc(OC)c([C@@H](O)[C@H](C)N)c1,1.084
COc1ccc(OC)c([C@@H](O)[C@@H](C)N)c1,1.084
COc1ccc(OC)c([C@H](O)[C@H](C)N)c1,1.084
COc1ccc(OC)c([C@H](O)[C@@H](C)N)c1,1.084
Cc1cn([C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)c(=S)[nH]c1=O,1.174
COc1nc(N)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,0.942
COc1cc(C)nc(-n2nc(C)cc2OC)n1,1.296
Cc1cc(=O)oc2cc(O[C@H]3O[C@@H](CO)[C@H](O)[C@@H]3O)ccc12,0.081
CO[C@@H]1[C@@H](O)[C@H](CO)O[C@@H]1n1cnc2c(N)ncnc21,1.326
Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C,2.132
O=[N+]([O-])c1ccc(O[C@H]2OC[C@H](O)[C@@H](O)[C@H]2O)cc1,0.587
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,1.423
C[C@H](N[C@H](C)CCc1ccccc1)[C@@H](O)c1ccc(O)cc1,3.425
O=[N+]([O-])c1ccccc1O[C@H]1OC[C@H](O)[C@@H](O)[C@H]1O,0.587
O=[N+]([O-])c1ccc(O[C@H]2O[C@@H](CO)[C@@H](O)[C@H]2O)cc1,0.587
CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2NC1,2.564
CCN(CC)C(=O)[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2NC1,2.564
Cc1cc(Cl)ccc1NC(=O)c1cc2ccccc2cc1O,4.76
Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,2.851
Cc1ncc([N+](=O)[O-])n1C[C@@H](O)CCl,0.699
CN1CCCN=C1COC(=O)[C@](O)(c1ccccc1)C1CCCCC1,2.732
CC[C@@H](C(=O)O)N1C(=O)c2ccccc2C1=O,1.146
CC[C@H](C(=O)O)N1C(=O)c2ccccc2C1=O,1.146
CS(=O)(=O)CC[C@@H]1NC(=S)N(c2ccccc2)C1=O,0.711
CS(=O)(=O)CC[C@H]1NC(=S)N(c2ccccc2)C1=O,0.711
O[C@@](CCN1CCCC1)(c1ccccc1)C1CCCCC1,3.94
CC(C)C[C@@H](C(=O)O)N1C(=O)c2ccccc2C1=O,1.782
CC(C)C[C@H](C(=O)O)N1C(=O)c2ccccc2C1=O,1.782
CCC(=O)NC(=O)c1ccc(N)cc1CCN(CC)CC,1.82
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,1.11
CNC(=O)OCc1cccc(COC(=O)NC)n1,0.794
CN(C)c1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](N)[C@H]1O,1.53
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,2.524
CCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,4.834
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,0.081
CC(C)(SCCc1ccncc1)[C@H](N)C(=O)O,1.548
CC(C)(SCCc1ccncc1)[C@@H](N)C(=O)O,1.548
O=C(O)CSC[C@H]1NC(=S)N(c2ccccc2)C1=O,1.094
O=C(O)CSC[C@@H]1NC(=S)N(c2ccccc2)C1=O,1.094
CCN1CCC[C@@H](OC(=O)C(c2ccccc2)c2ccccc2)C1,3.846
CCN1CCC[C@H](OC(=O)C(c2ccccc2)c2ccccc2)C1,3.846
O=C(O[C@H]1CN2CCC1CC2)C(O)(c1ccccc1)c1ccccc1,2.56
O=C(O[C@@H]1CN2CCC1CC2)C(O)(c1ccccc1)c1ccccc1,2.56
C[C@H](NCCc1ccc(O)cc1)[C@H](O)c1ccc(O)cc1,2.352
C[C@@H](NCCc1ccc(O)cc1)[C@H](O)c1ccc(O)cc1,2.352
C[C@H](NCCc1ccc(O)cc1)[C@@H](O)c1ccc(O)cc1,2.352
C[C@@H](NCCc1ccc(O)cc1)[C@@H](O)c1ccc(O)cc1,2.352
CC(=O)N(O)CCC[C@@H]1NC(=O)[C@H](CCCN(O)C(C)=O)NC1=O,0.995
CC(=O)N(O)CCC[C@H]1NC(=O)[C@@H](CCCN(O)C(C)=O)NC1=O,0.995
Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,2.255
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,1.23
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,1.476
CC(=O)O[C@@H]1C(=O)O[C@H]2[C@@H](OC(C)=O)C(=O)O[C@@H]12,1.299
Cc1cc(=O)oc2cc(NC(=O)[C@@H](N)CO)ccc12,0.36
O=C(O)CCC(=O)N1CCC[C@H]1C(=O)O,0.073
O=C(O)CCC(=O)N1CCC[C@@H]1C(=O)O,0.073
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,1.168
C[C@H](C(=O)O)c1ccc(C(=O)c2cccs2)cc1,3.167
C[C@@H](C(=O)O)c1ccc(C(=O)c2cccs2)cc1,3.167
NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12,0.523
Cc1ccc(S(=O)(=O)/N=C(\O)NN2CCCCCC2)cc1,1.978
COc1ccc(CN(CCN(C)C)c2ncccn2)cc1,2.053
COc1ccc2c(C(F)(F)F)cc(=O)oc2c1,2.82
CC(=O)Oc1ccc2c(C(F)(F)F)cc(=O)oc2c1,2.737
Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N,3.752
Cc1ccc(C(=O)[C@@H](C)CN2CCCCC2)cc1,3.3
Cc1ccc(C(=O)[C@H](C)CN2CCCCC2)cc1,3.3
CC(C)(C)NC[C@H](O)c1ccccc1Cl,2.762
Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,4.948
N#CC(C#N)=Cc1cc(O)c(O)c(O)c1,1.234
N#C/C(=C/c1ccc(O)c(O)c1)C(N)=S,1.291
COc1ccc(C[C@@H]2NCCc3cc(OC)c(OC)cc32)cc1OC,3.151
COc1ccc(C[C@H]2NCCc3cc(OC)c(OC)cc32)cc1OC,3.151
CCN(Cc1ccncc1)C(=O)[C@@H](CO)c1ccccc1,2.206
CCN(Cc1ccncc1)C(=O)[C@H](CO)c1ccccc1,2.206
Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,3.145
Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,2.845
CC(=O)CC(=O)Oc1c(Cl)cc(Cl)cc1Cl,3.531
CC(=O)ON(C(C)=O)S(=O)(=O)c1ccc(Cl)cc1,1.355
CC(=O)Oc1ccc2cc(C(=O)O)c(=O)oc2c1,1.416
CCOC(=O)c1cc2ccc(OC(C)=O)cc2oc1=O,1.895
Cc1cc(=O)oc2cc(NC(=O)[C@@H](C)N)ccc12,1.387
Cc1cc(=O)oc2cc(NC(=O)[C@H](C)N)ccc12,1.387
COC(=O)c1cc(OC)c(OC)cc1N,1.073
CCN(c1ccc(N)cc1)C(C)C,2.504
Cc1c(CC(=O)O)c(=O)oc2cc(N)ccc12,1.311
CCN(CC)C(=S)NC(=O)c1ccccc1,2.043
O=S(=O)(NCc1ccccc1)C(F)(F)F,1.626
CC(C)(C)OC(=O)N1CCC[C@H]1CC(=O)O,1.861
CC(C)(C)OC(=O)N1CCC[C@@H]1CC(=O)O,1.861
CC(C)(C)OC(=O)N1Cc2ccccc2C[C@@H]1C(=O)O,2.433
OC[C@@H](O)COc1ccc(Cc2ccc(OC[C@H](O)CO)cc2)cc1,0.741
OC[C@H](O)COc1ccc(Cc2ccc(OC[C@@H](O)CO)cc2)cc1,0.741
CC(C)(C)OC(=O)Nc1ccc(N)cc1,2.616
CC(C)(C)OC(=O)N1CCC(C(=O)O)CC1,1.718
CC(C)(C)OC(=O)Nc1ccc(N=C=S)cc1,3.768
CC(C)(C)OC(=O)N1C[C@H](O)C[C@H]1C(=O)O,0.441
CC(C)(C)OC(=O)N1CCCC[C@H]1C(=O)O,1.861
CC(C)(C)OC(=O)N1CCCC[C@@H]1C(=O)O,1.861
COc1cc(Br)c(C=O)cc1O,1.976
CCCC(=O)Oc1ccc2c(C(F)(F)F)cc(=O)oc2c1,3.517
CCOC(=O)C1(C(=O)OCC)CCC1,1.283
CC(=O)Oc1ccc(OC(C)=O)c(C#N)c1C#N,1.281
CC[C@H](C)Nc1ccc(N[C@@H](C)CC)cc1,4.107
CC[C@@H](C)Nc1ccc(N[C@H](C)CC)cc1,4.107
CCOc1cc2oc(=O)cc(C(F)(F)F)c2cc1OCC,3.609
CCN(CC)c1ccc2cc(C(=O)NN)c(=O)oc2c1,1.243
O=c1cc(C(F)(F)F)c2cc(O)c(O)cc2o1,2.223
CC(C)N(C(=O)Cc1cccc2ccccc12)C(C)C,4.028
C=CCc1cc2c(c(OC)c1OC)OCO2,2.161
COc1cc2oc(=O)cc(CC(=O)O)c2cc1OC,1.437
COc1ccc(C(=O)c2ccc(O)cc2)c(OC)c1,2.64
COc1ccc(-c2coc3cc(OC)ccc3c2=O)cc1,3.477
COc1cc2oc(=O)cc(C(F)(F)F)c2cc1OC,2.829
CCC(=O)c1ccc2cc(N(C)C)ccc2c1,3.499
C[C@@](O)(c1ccncc1)[C@](C)(O)c1ccncc1,1.592
C[C@](O)(c1ccncc1)[C@@](C)(O)c1ccncc1,1.592
CCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1,3.211
NNC(=O)OCC1c2ccccc2-c2ccccc21,2.399
C[C@@H](C(=O)O)N(C)C(=O)OCC1c2ccccc2-c2ccccc21,3.34
C[C@H](C(=O)O)N(C)C(=O)OCC1c2ccccc2-c2ccccc21,3.34
O=C(OCC1c2ccccc2-c2ccccc21)N1CCC[C@H]1CO,3.392
O=C(OCC1c2ccccc2-c2ccccc21)N1CCC[C@@H]1CO,3.392
O=C(N[C@H](CO)C(=O)O)OCC1c2ccccc2-c2ccccc21,1.971
NC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,1.937
NC[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,1.937
CN(CC(=O)O)C(=O)OCC1c2ccccc2-c2ccccc21,2.952
O=C(Nc1ccccc1)O/N=C1\O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]1O,0.978
Cc1c(CC(=O)O)c(=O)oc2cc(O)ccc12,1.434
CC(C)C(=O)Nc1nc2c(ncn2[C@@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,0.645
Cc1cc(C)c(S(=O)(=O)n2ccnc2)c(C)c1,2.045
Cc1cc(C)c(S(=O)(=O)n2cncn2)c(C)c1,1.44
CN(c1ccc2cccc(O)c2n1)c1ccc2cccc(O)c2n1,3.962
CS(=O)(=O)CCOC(=O)Oc1ccc([N+](=O)[O-])cc1,1.155
CSCS(=O)(=O)c1ccc(C)cc1,2.089
NC[C@@H](O)c1ccc(O)c(O)c1,0.09
NC[C@H](O)c1ccc(O)c(O)c1,0.09
CCOC(OCC)Oc1ccc(Cl)cc1,3.075
CC1(C)CC[C@@]2(C)CCC(C)(C)NC2=N1,3.126
N[C@H](Cc1ccccc1)C(=O)Nc1ccccc1,2.195
Cc1ccc(NC[C@@H](O)[C@H](O)[C@H](O)CO)cc1C,0.21
CN(C)c1ccc(N(C)C)cc1,1.819
Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,1.482
CC(=O)O[C@H]1CO[C@H](N=C=S)[C@@H](OC(C)=O)[C@H]1OC(C)=O,0.241
O=[N+]([O-])c1c(Cl)cc(Cl)cc1Cl,3.555
C[C@H](Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,3.499
C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,3.499
CC(C)c1cc(C(C)C)c(S(=O)(=O)n2cncn2)c(C(C)C)c1,3.885
COc1ccc(-c2coc3cc(OC)c(OC)cc3c2=O)cc1,3.486
COc1c(C)c(C)c2c(c1C)CC[C@@](C)(C(=O)O)O2,2.789
COc1c(C)c(C)c2c(c1C)CC[C@](C)(C(=O)O)O2,2.789
O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12,4.613
Cc1c(-c2ccccc2)oc2c(C(=O)O)cccc2c1=O,3.467
O=c1c(O)c(-c2ccccc2)oc2cccc(O)c12,2.871
O=c1c(O)c(-c2ccccc2)oc2ccc(O)cc12,2.871
O=c1cc(-c2ccccc2O)oc2cccc(O)c12,2.871
O=c1cc(-c2ccc(O)cc2)oc2cccc(O)c12,2.871
O=c1cc(-c2ccccc2O)oc2ccc(O)cc12,2.871
O=c1cc(-c2cccc(O)c2)oc2ccc(O)cc12,2.871
O=c1cc(-c2ccc(O)cc2)oc2ccc(O)cc12,2.871
O=c1cc(-c2ccccc2)oc2c(O)c(O)ccc12,2.871
O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12,2.871
O=c1cc(-c2ccc(O)c(O)c2)oc2ccccc12,2.871
COc1c(-c2ccccc2)oc2cccc(OC)c2c1=O,3.477
COc1ccc2c(=O)c(OC)c(-c3ccccc3)oc2c1,3.477
COc1cccc(-c2oc3ccccc3c(=O)c2OC)c1,3.477
COc1ccc(-c2oc3ccccc3c(=O)c2OC)cc1,3.477
COc1ccccc1-c1cc(=O)c2c(OC)cccc2o1,3.477
COc1cccc(-c2cc(=O)c3c(OC)cccc3o2)c1,3.477
COc1ccc(-c2cc(=O)c3c(OC)cccc3o2)cc1,3.477
COc1ccc(-c2cc(=O)c3cc(OC)ccc3o2)cc1,3.477
COc1ccc2c(=O)cc(-c3ccccc3OC)oc2c1,3.477
COc1cccc(-c2cc(=O)c3ccc(OC)cc3o2)c1,3.477
COc1ccc(-c2cc(=O)c3ccc(OC)cc3o2)cc1,3.477
COc1ccc(-c2cc(=O)c3ccccc3o2)c(OC)c1,3.477
COc1ccc(-c2cc(=O)c3ccccc3o2)cc1OC,3.477
COc1ccc(-c2cc(=O)c3ccc4ccccc4c3o2)cc1OC,4.63
O=c1cc(-c2ccccc2)oc2ccccc12,3.46
O=c1c(O)c(-c2ccccc2)oc2ccccc12,3.166
O=c1cc(-c2ccccc2)oc2cccc(O)c12,3.166
O=c1cc(-c2ccccc2)oc2ccc(O)cc12,3.166
O=c1cc(-c2cccc(O)c2)oc2ccccc12,3.166
O=c1cc(-c2ccc(O)cc2)oc2ccccc12,3.166
COc1cccc2oc(-c3ccccc3)c(O)c(=O)c12,3.174
COc1ccc2oc(-c3ccccc3)c(O)c(=O)c2c1,3.174
COc1ccc2c(=O)c(O)c(-c3ccccc3)oc2c1,3.174
COc1ccc(-c2oc3ccccc3c(=O)c2O)cc1,3.174
COc1ccccc1-c1cc(=O)c2c(O)cccc2o1,3.174
COc1cccc(-c2cc(=O)c3c(O)cccc3o2)c1,3.174
COc1ccc(-c2cc(=O)c3c(O)cccc3o2)cc1,3.174
COc1ccc(-c2cc(=O)c3cc(O)ccc3o2)cc1,3.174
COc1cccc(-c2cc(=O)c3ccc(O)cc3o2)c1,3.174
COc1ccc(-c2cc(=O)c3ccccc3o2)cc1,3.469
COc1ccccc1-c1cc(=O)c2ccc3ccccc3c2o1,4.622
COc1ccccc1-c1cc(=O)c2c(ccc3ccccc32)o1,4.622
COc1ccc(-c2cc(=O)c3ccc4ccccc4c3o2)cc1,4.622
COc1ccc(-c2cc(=O)c3cc(C)ccc3o2)cc1,3.777
COc1ccc(-c2cc(=O)c3cccc(C)c3o2)cc1,3.777
O=c1cc(-c2ccc(O)c(O)c2)oc2ccc(O)cc12,2.577
N#Cc1cnn(-c2ccc(F)cc2)c1N,1.465
Nc1ccc(-n2ccc(C(F)(F)F)n2)cc1,2.473
O=C(O)c1cnn(-c2ccc(Cl)cc2)c1C(F)(F)F,3.243
FC(F)(F)c1n[nH]c(-c2ccccc2)c1Cl,3.749
CCOC(=O)c1cnn(-c2ccc(F)cc2)c1N,1.77
CCOC(=O)c1cn(-c2ccc(Cl)cc2)nc1C(F)(F)F,3.721
O=C(O)c1cnn(-c2ccc([N+](=O)[O-])cc2)c1C(F)(F)F,2.498
O=C(c1cnn(-c2ccccc2)c1)c1cc(Br)ccc1O,3.571
O=C(c1cnn(-c2ccccc2)c1)c1cc(Cl)ccc1O,3.462
Cc1cc(O)c(C(=O)c2cnn(-c3ccccc3)c2)cc1Cl,3.771
O=C(c1cnn(-c2ccccc2)c1)c1cc(Cl)cc(Cl)c1O,4.116
O=C(c1cnn(-c2ccccc2)c1)c1ccccc1O,2.809
Cc1ccc(O)c(C(=O)c2cnn(-c3ccccc3)c2)c1,3.117
O=C(O)c1cnn(-c2ccccc2)c1C(F)(F)F,2.589
FC(F)(F)c1cccc(-c2cc[nH]n2)c1,3.096
c1ccc(C2=NCCN=C2c2ccccn2)nc1,1.769
C[C@@]1(CO)CCO1,0.158
C[C@]1(CO)CCO1,0.158
O=[N+]([O-])c1cc2cccnc2c2ncccc12,2.691
c1ccc(-c2ccnc(-c3nncc(-c4ccccc4)n3)c2)cc1,4.268
c1ccc(-c2nnc(-c3ccccn3)nc2-c2ccccc2)cc1,4.268
CCOc1ccc2ccc(=O)oc2c1,2.192
CCOc1cc(=O)oc2ccccc12,2.192
Cc1ccc2oc(C(=O)O)cc(=O)c2c1,1.8
CCOc1ccc2c(C)cc(=O)oc2c1,2.5
Cc1ccc2occ(C#N)c(=O)c2c1,1.973
N#Cc1coc2ccccc2c1=O,1.665
O=C(O)c1coc2ccccc2c1=O,1.491
Cc1ccc2occc(=O)c2c1,2.101
O=Cc1coc2ccccc2c1=O,1.605
O=c1c(Br)coc2ccc(Br)cc12,3.318
COc1ccc2c(CBr)cc(=O)oc2c1,2.697
COc1c2ccoc2cc2oc(=O)ccc12,2.548
COc1cc2ccc(=O)oc2cc1O,1.507
O=C(O)c1cc(=O)c2ccccc2o1,1.491
Cc1cc2occc(=O)c2cc1Cl,2.755
O=c1ccoc2ccccc12,1.793
Cc1cc2oc(C(=O)O)cc(=O)c2cc1Cl,2.453
Cc1ccc2occ(C=O)c(=O)c2c1,1.914
O=Cc1coc2c(Cl)cc(Cl)cc2c1=O,2.912
Cc1ccc2oc(=O)ccc2c1,2.101
O=Cc1coc2c(Br)cc(Br)cc2c1=O,3.131
Cc1cc(=O)oc2cc(N(C)C)ccc12,2.167
CC(C)c1ccc2occ(C=O)c(=O)c2c1,2.729
Cc1c(-c2ccccc2)c(=O)oc2c(Cl)cccc12,4.422
COc1cccc(-c2oc3ccccc3c(=O)c2O)c1OC,3.183
COc1ccc(-c2oc3ccccc3c(=O)c2O)c(OC)c1,3.183
O=c1c(O)c(-c2ccc(O)cc2)oc2ccccc12,2.871
COc1ccc2oc(-c3ccccc3)cc(=O)c2c1,3.469
O=c1c(O)c(-c2ccc(O)cc2)oc2cccc(O)c12,2.577
O=c1ccc2ccc(O)c(O)c2o1,1.204
COc1cc(OC)c2ccc(=O)oc2c1,1.81
COc1ccc(-c2oc3cc(OC)ccc3c(=O)c2O)c(OC)c1,3.191
O=c1c(O)c(-c2ccc(O)cc2O)oc2ccc(O)cc12,2.282
O=c1cc(-c2cccc(O)c2)oc2cc(O)c(O)cc12,2.577
COc1cccc([C@H]2CC(=O)c3ccccc3O2)c1OC,3.41
COc1cccc([C@@H]2CC(=O)c3ccccc3O2)c1OC,3.41
COc1ccc2c(c1)O[C@@H](c1cccc(OC)c1OC)CC2=O,3.419
COc1ccc2c(c1)O[C@H](c1cccc(OC)c1OC)CC2=O,3.419
COc1ccc2c(c1)C(=O)C[C@@H](c1ccc(OC)c(OC)c1)O2,3.419
COc1ccc2c(c1)C(=O)C[C@H](c1ccc(OC)c(OC)c1)O2,3.419
COc1ccc2c(c1)C(=O)C[C@@H](c1cccc(OC)c1OC)O2,3.419
COc1ccc2c(c1)C(=O)C[C@H](c1cccc(OC)c1OC)O2,3.419
COc1ccc2c(=O)c(O)c(-c3cccc(OC)c3OC)oc2c1,3.191
Cc1cc(O)cc2oc(-c3ccccc3)cc(=O)c12,3.474
COc1ccc2oc(-c3ccc(OC)c(OC)c3)c(O)c(=O)c2c1,3.191
COc1ccc(-c2oc3ccc(OC)cc3c(=O)c2O)c(OC)c1,3.191
COc1ccc2oc(-c3cccc(OC)c3OC)c(O)c(=O)c2c1,3.191
Cc1ccc2c(C)c(C#N)c(=O)oc2c1,2.282
Cc1c(-c2ccccc2)c(=O)oc2c(Cl)cc(Br)cc12,5.184
COc1ccc(-c2c(C)c3cc(Cl)c(O)cc3oc2=O)cc1OC,4.145
Cc1c(C#N)c(=O)oc2c(Br)cc(Cl)cc12,3.389
CCc1c(C#N)c(=O)oc2ccc(C)cc12,2.536
Cc1cc2oc(=O)c([N+](=O)[O-])c(Cl)c2cc1Cl,3.316
COc1ccc(-c2c(C)c3cc(Cl)c(C)cc3oc2=O)cc1OC,4.747
COc1ccc2c(C)c(-c3cccc(Br)c3)c(=O)oc2c1,4.54
COc1ccc2oc(=O)c(-c3ccc(Br)cc3)c(C)c2c1,4.54
Cc1c(C#N)c(=O)oc2c(Cl)cc(Br)cc12,3.389
Cc1cc2oc(-c3ccc(Br)cc3)cc(=O)c2cc1Cl,5.184
