SMILES,logP
CCc1cc(=O)oc2cc(C)c3c(C)coc3c12,3.718
O=[N+]([O-])c1ccc(F)c(/N=C/c2ccccc2)c1,3.485
CCc1cc(=O)oc2cc(C)c3c(C)c(C)oc3c12,4.027
CCc1cc(=O)oc2cc(C)c3c(-c4ccccc4)coc3c12,5.077
N#C/C(=C\Nc1ccc(F)cc1F)S(=O)(=O)c1cccs1,3.277
O=C(O)COc1cc(OCC(=O)O)c2c(c1)oc(=O)c1ccccc12,1.873
O=[N+]([O-])c1ccc(F)c(/N=C/c2cc(Br)ccc2O)c1,3.953
CCc1cc(=O)oc2cc(C)c3c(-c4ccc(Cl)cc4)coc3c12,5.73
Cc1cc2oc(=O)c3c(c2c2occ(-c4ccc(F)cc4)c12)CCC3,5.142
O=c1nnc(SCc2c(F)cccc2Cl)c(O)[nH]1,1.955
Cc1cc2oc(=O)c3c(c2c2occ(-c4ccc(F)cc4)c12)CCCC3,5.533
O=[N+]([O-])c1ccc(F)c(/N=C/c2cccc3ccccc23)c1,4.638
Cc1cc2nnc(C#N)c(C)n2n1,0.613
COc1ccc(-c2coc3c2c(C)cc2oc(=O)c4c(c23)CCC4)cc1,5.012
C/C(=N/O)c1nnc2cc(C)nn2c1C,0.939
CCc1cc(=O)oc2cc(C)c3c(-c4ccc(F)cc4)coc3c12,5.216
Cc1ccc(/C=N/c2cc([N+](=O)[O-])ccc2F)o1,3.386
Cc1ccc(-c2coc3c2c(C)cc2oc(=O)c4c(c23)CCCC4)cc1,5.702
Cc1nc(N2CCCC2)ncc1S(=O)(=O)c1ccc(Cl)cc1,2.871
Cc1ccc(-c2coc3c2c(C)cc2oc(=O)c4c(c23)CCC4)cc1,5.312
O=[N+]([O-])c1ccc(F)c(/N=C/c2cc(Cl)cc(Cl)c2O)c1,4.497
Cc1n[nH]cc1S(=O)(=O)c1ccc(Cl)cc1,2.204
Cc1oc2c(c(C)cc3oc(=O)c(Cc4ccccc4)c(C)c32)c1C,5.364
Cc1ccccc1/C=N/c1cc([N+](=O)[O-])ccc1F,3.793
Cc1coc2c1c(C)cc1oc(=O)c(Cc3ccccc3)c(C)c12,5.055
COc1cccc(-c2coc3c2c(C)cc2oc(=O)c4c(c23)CCC4)c1,5.012
CCCc1cc(=O)oc2cc(C)c3c(C)c(C)oc3c12,4.417
O=[N+]([O-])c1ccc(F)c(/N=C/c2cccc(Cl)c2Cl)c1,4.791
Cc1oc2c(c(C)cc3oc(=O)c(C)c(C)c32)c1-c1ccccc1,5.44
CCc1cc(=O)oc2cc(C)c3c(-c4cccc(OC)c4)coc3c12,5.086
NC(=O)c1cccc(NC(=O)c2ccccc2C(=O)O)c1,1.736
Cc1c(C)c2c(cc(C)c3c(-c4ccc(Cl)cc4)coc32)oc1=O,5.785
O=C(Nc1cccc(Cl)c1)c1cccc(NC(=O)C(F)(F)F)c1,4.093
Cc1c(C)c2c(cc(C)c3c(-c4ccc(F)cc4)coc32)oc1=O,5.271
Cc1c(S(=O)(=O)c2ccc(Cl)cc2)csc1C(=O)O,3.241
CCCc1cc(=O)oc2c(C)c3oc(C)c(C)c3cc12,4.417
CCn1c2ccccc2c2cc(/C=N/NC(=O)c3ccccc3)ccc21,4.578
O=C1CS(=O)(=O)[C@@H](c2cccs2)N1CC1CC1,1.414
COC(=O)N1N=C(CC(C)C)C[C@]1(O)C(F)(F)F,2.112
O=C1CS(=O)(=O)[C@H](c2cccs2)N1CC1CC1,1.414
CCn1c2ccccc2c2cc(/C=N/c3cccc([N+](=O)[O-])c3)ccc21,5.473
COC(=O)N1N=C(CC(C)C)C[C@@]1(O)C(F)(F)F,2.112
