SMILES,logP
N#CC(C#N)=NNc1ccccc1,1.502
Oc1ccc(Br)cc1/C=N/c1nnc[nH]1,2.023
Nc1nc(S(=O)(=O)c2ccccc2)c(Cl)s1,2.212
Nc1nnc(Cc2ccc(Cl)cc2Cl)s1,3.018
O=S(=O)(Nc1nccs1)c1ccc(F)cc1,2.083
FC(F)(F)c1n[nH]c(=S)n1Cc1cccnc1,2.403
Cc1nnc(-c2ccc(I)cc2)o1,2.65
O=C(Nc1c[nH]c(=O)[nH]c1=O)c1ccco1,0.092
O=[N+]([O-])c1cccc(/C=N\n2cnnc2)c1O,0.774
COc1cc(C(=O)CCl)c(O)cc1Br,2.585
Cc1nc2cc(Br)cnc2nc1C,2.404
Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,2.301
CCn1c(=O)sc2cccc(Cl)c21,2.736
O=C(O)CNC(=O)c1cccc(Cl)c1,1.154
O=C(O)CNC(=O)c1ccccc1Cl,1.154
O=C(O)COc1ccc([N+](=O)[O-])cc1CCl,1.797
NC1=C(S)N(c2ccc(Cl)cc2Cl)C(=O)NN1,2.043
Cc1nc2ccc(NC=O)cc2s1,2.173
Cc1ccc(S(=O)(=O)/N=C(\O)SC#N)cc1,1.812
O=C(Nn1cnnc1)c1ccccc1,0.662
Oc1ccc(/C=N/c2nnc[nH]2)c(O)c1,0.966
O=C(Nn1cnnc1)c1ccccc1O,0.368
Nc1ccccc1-c1nnc(O)[nH]c1=O,0.12
c1ccc2[nH]c(Cc3nnn[nH]3)nc2c1,0.667
O=C(O)c1ccc2c(c1)CCO2,1.32
O=C(O)/C=C/c1ccc(O)cc1,1.49
CS(=O)(=O)c1ccc(C(=O)O)c(O)c1C(=O)O,0.192
Cn1c(=O)[nH]c(=O)c2c1nc(Br)n2CCC(=O)O,0.34
C[C@@H](C(=O)O)n1c(Br)nc2c1c(=O)[nH]c(=O)n2C,0.169
C[C@H](C(=O)O)n1c(Br)nc2c1c(=O)[nH]c(=O)n2C,0.169
NC(=O)CNC(=O)c1cccc(Cl)c1,0.555
NC(=O)CNC(=O)c1ccc(Cl)cc1,0.555
Cc1nnc(-c2ccccc2)o1,2.045
Cc1nc2ccc(CO)cc2s1,2.097
O=C1Nc2ccccc2S[C@H]1CO,1.092
CCS(=O)(=O)c1nc2ccccc2s1,2.09
O=[N+]([O-])c1ccc(C2OCCO2)cc1,1.64
Cc1cc(CSc2ncn[nH]2)oc1C(=O)O,1.697
Cc1ccc(-c2nnc(N)s2)cc1,2.096
Cc1nonc1NC(=O)Nc1cccnc1,1.417
Cc1cn2c(nc3c2c(=O)[nH]c(=O)n3C)[nH]1,0.489
CC1=CC(=O)C=C[C@]1(C)C(Br)Br,3.194
Cc1ccc(S(=O)(=O)/N=C(\O)CCl)cc1,1.879
CC(=O)Nc1cc(C)ccc1F,2.093
COc1cc(F)c([N+](=O)[O-])c(C)c1OC,2.06
CC(=O)Nc1sc(C)c(C)c1C#N,2.195
NC(=O)CNC(=O)c1ccccc1,0.098
CN(C)S(=O)(=O)c1ccc(C#N)cc1,0.809
CC(=O)N(C)c1cccc([N+](=O)[O-])c1,1.578
O=C(O)CNC(=O)CSc1ccccn1,0.374
CSc1nc(C)cc(C)c1C#N,2.292
NNC(=O)CSc1nc2ccccc2[nH]1,0.645
Cn1cnc2c1c(=O)n(CC=O)c(=O)n2C,1.367
Cn1c(=O)c2nc(C=O)n(C)c2n(C)c1=O,1.217
C[C@@H](C(=O)O)n1cnc2c1c(=O)[nH]c(=O)n2C,0.931
C[C@H](C(=O)O)n1cnc2c1c(=O)[nH]c(=O)n2C,0.931
OC[C@H]1COc2ccccc2O1,0.819
O=c1[nH]c(=O)n([C@H]2CC[C@@H](CO)O2)cc1Br,0.031
O=c1[nH]c(=O)n([C@@H]2CC[C@@H](CO)O2)cc1Br,0.031
O=c1[nH]c(=O)n([C@H]2CC[C@H](CO)O2)cc1Br,0.031
O=c1[nH]c(=O)n([C@@H]2CC[C@H](CO)O2)cc1Br,0.031
CCn1c(Br)nc2c1c(=O)n(C)c(=O)n2C,0.216
Cc1nc2cnccc2n1CCCl,1.979
CNC(=O)Nc1cc(C)ccc1F,1.885
CNC(=O)Nc1ccc(F)c(C)c1,1.885
O=c1[nH]c(=O)n([C@H]2CC[C@@H](CO)O2)cc1I,0.189
O=c1[nH]c(=O)n([C@@H]2CC[C@@H](CO)O2)cc1I,0.189
O=c1[nH]c(=O)n([C@H]2CC[C@H](CO)O2)cc1I,0.189
O=c1[nH]c(=O)n([C@@H]2CC[C@H](CO)O2)cc1I,0.189
O=[S@@]1CCCS[C@@H]1c1cccnc1,1.966
O=[S@@]1CCCS[C@H]1c1cccnc1,1.966
NNC(=O)CNC(=O)c1ccccc1,0.594
NC(=S)NNC(=O)COc1ccccc1,0.07
NC(=O)CNC(=O)CSc1ccccn1,0.225
COc1ccc(NC(=O)NC(N)=O)cc1,0.895
CNc1ncnc2sc(C)c(C)c12,2.35
Cn1c(=O)c2c(ncn2CC(N)=O)n(C)c1=O,2.081
Nc1nc(=O)n([C@H]2CC[C@@H](CO)O2)cc1Br,0.258
Nc1nc(=O)n([C@H]2CC[C@H](CO)O2)cc1Br,0.258
CCOC(=O)CC1=CN2CCN=C2S1,1.199
CCn1c(SC)nc2c1c(=O)[nH]c(=O)n2C,0.165
Cn1cnc2c1c(=O)n(CC(=O)NN)c(=O)n2C,2.576
CC1(C)O[C@@H]2O[C@H]3[C@H](OC(=O)[C@@H]3O)[C@@H]2O1,0.851
CC1(C)O[C@@H]2O[C@@H](/C=C/Cl)[C@@H](O)[C@@H]2O1,0.976
Nc1nc(F)cc(N2CCCCC2)n1,1.188
CC(=O)Nc1c(C)nn(C(C)=O)c1C,1.118
O=C(O)c1ccccn1,0.78
Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,0.505
Nc1ccn([C@H]2CC[C@H](CO)O2)c(=O)n1,0.505
Cc1nc(NC=O)sc1C(C)(C)C,2.317
O=C1NC(=O)C2(CCCCCC2)N1,0.919
CC1(C)O[C@@H]2O[C@H]3[C@H](O[C@H](O)[C@@H]3O)[C@@H]2O1,1.059
CO[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]2[C@@H](C(=O)O)[C@@H]21,1.342
O=C(O)[C@H]1CSC2(CCCCC2)N1,1.436
O=C(O)[C@@H]1CSC2(CCCCC2)N1,1.436
CC(C)N1CC[C@@H](O)N1C(=O)CC#N,0.076
CC(C)N1CC[C@H](O)N1C(=O)CC#N,0.076
O[C@@H]1CCCC12CCC[C@H]2O,1.062
O[C@H]1CCCC12CCC[C@H]2O,1.062
O[C@H]1CCCC12CCC[C@@H]2O,1.062
COC(=O)C1[C@H](C)C(C)[C@H]1C,1.698
COC(=O)C1[C@@H](C)C(C)[C@@H]1C,1.698
CC1(C)O[C@@H]2O[C@@H]([C@H](O)CO)[C@H](O)[C@@H]2O1,1.423
Cc1c(C(C)(C)C)sc(=N)n1C,2.172
C[N+](C)(C)[C@@H]1[C@@H](O)O[C@H]2[C@@H](O)CO[C@H]21,1.462
CC1(C)CC(=NO)CC(C)(C)N1,1.757
CN(C)Nc1nc(NN(C)C)nc(NN(C)C)n1,0.463
N#CC(C#N)=Cc1cccc(Br)c1,2.88
O=C(Nc1nccs1)c1cc(F)c(F)cc1Cl,3.327
FC(F)(F)c1ccc2c(Cl)ccnc2c1,3.907
N#CC1=C(O)c2ccccc2C1=O,1.676
O=C1c2ccccc2C(=O)N1c1nncs1,1.339
O=[N+]([O-])c1ccc2cccc(Cl)c2c1,3.401
O=[N+]([O-])c1cccc(Oc2ccc(Cl)nn2)c1,2.831
O=C1c2ccccc2C(=O)N1CC(F)(F)F,1.845
O=C(O)c1cc(=O)c2cc([N+](=O)[O-])ccc2[nH]1,1.134
N#Cc1ccc(-c2cccs2)[nH]c1=S,3.344
CC1(Br)C(=O)c2ccccc2C1=O,2.219
N#C[C@@H](Cl)Cc1ccc(SC(F)(F)F)cc1,3.972
N#C[C@H](Cl)Cc1ccc(SC(F)(F)F)cc1,3.972
O=C(Nc1ccc(Cl)cn1)c1cccs1,3.049
Nc1nc(Cl)cc(Oc2ccc([N+](=O)[O-])cc2)n1,2.413
Cc1cc(=S)c2cc(Cl)ccc2o1,4.124
Cc1cc(=O)c2cc(Cl)ccc2o1,2.755
COc1ccc2nc(NC(=O)C(Cl)(Cl)Cl)sc2c1,3.614
O=C1NC(=S)N/C1=C/c1ccc(F)cc1,1.171
Cc1nc2ccc(NC(=O)C(F)(F)F)cc2s1,3.106
C#CCN1C(=O)c2ccccc2S1(=O)=O,0.464
O=C(O)c1ccc(Sc2ccccn2)o1,2.524
O=C(O)c1ccccc1C(=O)Nc1nncs1,1.489
CCOC(=O)n1c(=O)sc2cc(Br)ccc21,2.83
Nc1nc(Cl)cc(-c2ccccc2)n1,2.379
O=C1CSC(N=Cc2ccc(F)cc2)=NN1,1.379
O=C(Nc1nccs1)c1ccccc1,2.395
Oc1cccnc1-c1ncccc1O,1.555
O=C(O)Cc1csc(NC(=O)c2cccs2)n1,2.084
CCC(=O)n1c(=O)sc2cc([N+](=O)[O-])ccc21,2.021
O=C(O)c1ccccc1C(=O)Nn1cnnc1,0.36
O=C1c2ccccc2S(=O)(=O)N1Cn1cncn1,0.08
NC(=S)c1[nH][nH]c2c3ccccc3nc1-2,1.63
CCOC(=O)Nc1nc2c(Cl)cccc2s1,3.518
Cc1c(Cl)cccc1NC(=O)Nc1nnc(S)s1,3.433
C[C@H]1CC(=O)c2cc(Cl)ccc2O1,2.694
C[C@@H]1CC(=O)c2cc(Cl)ccc2O1,2.694
C[C@]1(c2ccc(F)cc2)NC(=O)NC1=O,0.88
C[C@@]1(c2ccc(F)cc2)NC(=O)NC1=O,0.88
Cc1ccnc2c(O)cccc12,2.249
COC(=O)c1cccc2cc[nH]c12,1.954
CC(=O)N1C(=O)Cc2ccccc21,1.122
CCOC(=O)n1c(=O)sc2ccccc21,2.068
C/C(=C/c1ccc2c(c1)OCO2)[N+](=O)[O-],2.053
CCOC(=O)n1c(=O)oc2ccccc21,1.599
COC(=O)c1cccc([N+](=O)[O-])c1C(=O)OC,1.168
O=C(CSc1ccccn1)Nc1nccs1,2.269
NC(=O)c1sc(=S)n(-c2ccccc2)c1N,1.949
Cc1nnc(NC(=O)c2ccccc2O)s1,1.804
O=C1CSC(N/C=C2\C=CC(=O)C(O)=C2)=NN1,0.175
Nc1nnc(Cc2nc3ccccc3[nH]2)s1,1.587
C/C(Cl)=C/Cn1c(Br)nc2c1c(=O)[nH]c(=O)n2C,1.328
CCOC(=O)c1cc(Br)c(Cl)c(C)c1O,3.293
CC[C@]1(O)C(=O)Nc2ccc(Br)cc21,1.999
CC[C@@]1(O)C(=O)Nc2ccc(Br)cc21,1.999
CN(CC(=O)O)C(=O)c1ccc(Br)cc1,1.606
O=C(O)[C@H]1CS[C@@H](c2cc(Br)ccc2O)N1,1.943
O=C(O)[C@@H]1CS[C@@H](c2cc(Br)ccc2O)N1,1.943
O=C(O)[C@@H]1CS[C@H](c2cc(Br)ccc2O)N1,1.943
O=C(O)CNC(=O)CSc1ccc(Cl)cc1,1.633
COc1ccc(CC(Cl)Cl)c(C(=O)O)c1,2.74
O=C1CCC(c2ccccc2)=NN1,1.301
CC(=O)Nc1sc2c(c1C#N)CCC2,2.067
CCOc1nc2ccccc2c(=O)[nH]1,1.322
CSc1nc2cc3c(cc2[nH]1)OCCO3,2.056
COc1ccc([C@@H]2NC(=O)NC2=O)cc1,0.576
COc1ccc([C@H]2NC(=O)NC2=O)cc1,0.576
CC1=NO[C@@](O)(c2ccc([N+](=O)[O-])cc2)C1,1.536
CC1=NO[C@](O)(c2ccc([N+](=O)[O-])cc2)C1,1.536
Nc1ncc(-c2ccccc2)c(N)n1,1.308
COc1ccccc1/C=N/c1nnc[nH]1,1.564
Cc1csc(NC(=O)Nc2cccnc2)n1,2.491
COc1ccc(O)c(/C=N\n2cnnc2)c1,0.874
COc1ccc(O)c(/C=N/n2cnnc2)c1,0.874
COc1ccc(O)c(/C=N/c2nnc[nH]2)c1,1.269
Cn1nccc1C(=O)NNC(=O)c1cccs1,0.556
Cn1cnnc1SCc1ccccc1[N+](=O)[O-],2.016
Cn1cnnc1SCc1ccc([N+](=O)[O-])cc1,2.016
Cc1ccc(N/N=C(/C#N)C(N)=S)cc1,1.573
Nc1cccc(-c2c[nH]c(=S)nc2N)c1,1.971
c1ccc2c(c1)ncn2CNc1ncn[nH]1,1.224
CC1(C)OC(=O)c2ccccc21,2.092
CC[C@H](Br)/C(O)=N/S(=O)(=O)c1ccc(Cl)cc1,3.159
CC[C@@H](Br)/C(O)=N/S(=O)(=O)c1ccc(Cl)cc1,3.159
C=C(C)Cn1c(Br)nc2c1c(=O)[nH]c(=O)n2C,0.762
C=C[C@H](C)n1c(Br)nc2c1c(=O)[nH]c(=O)n2C,0.933
C=C[C@@H](C)n1c(Br)nc2c1c(=O)[nH]c(=O)n2C,0.933
CC(=O)OCCn1c(Br)nc2c1c(=O)[nH]c(=O)n2C,0.251
CCOC(=O)Cn1c(Br)nc2c1c(=O)[nH]c(=O)n2C,0.251
COc1cc(CC(=O)O)c(OC)cc1Br,2.093
Cc1cc(C)[n+]2ccccc2n1,1.437
Cn1c(=O)n(CCCl)c(=O)c2c1nc1n2CCS1,0.241
Cc1nc2cc(CCO)ccc2s1,2.14
O=C(O)[C@H]1CS[C@@H](c2ccccc2)N1,1.475
O=C(O)[C@H]1CS[C@H](c2ccccc2)N1,1.475
O=C(O)[C@@H]1CS[C@@H](c2ccccc2)N1,1.475
O=C(O)[C@@H]1CS[C@H](c2ccccc2)N1,1.475
O=C(O)[C@H]1CC(=O)N(Cc2cccs2)C1,1.181
O=C(O)[C@@H]1CC(=O)N(Cc2cccs2)C1,1.181
O=C(O)CNC(=O)CSc1ccccc1,0.979
O=C(O)CN(CC(=O)O)S(=O)(=O)c1ccccc1,0.153
Nc1ccc(C2=NNC(=O)CC2)cc1,0.883
COc1ccc(Nc2csc(N)n2)cc1,2.478
CC(=O)N1N=C(N)S[C@@H]1c1ccccc1,1.51
CC(=O)N1N=C(N)S[C@H]1c1ccccc1,1.51
Nn1cnc2sc3c(c2c1=O)CCCC3,1.051
Cc1cc(C)c(C#N)c(OCC(N)=O)n1,0.434
C[C@H](O)c1nc2cc([N+](=O)[O-])ccc2n1C,1.535
C[C@@H](O)c1nc2cc([N+](=O)[O-])ccc2n1C,1.535
CNC(=S)Nc1ccc(C)c(C#N)c1,1.783
Nc1nnc(CCc2ccccc2)s1,1.905
CC[C@H](Br)/C(O)=N/S(=O)(=O)c1ccccc1,2.505
CC[C@@H](Br)/C(O)=N/S(=O)(=O)c1ccccc1,2.505
Cc1cc(C)n(-c2ccccn2)n1,1.884
C/C(Cl)=C/Cn1c(N)nc2c1c(=O)[nH]c(=O)n2C,0.148
O=S(=O)(NN1CCOCC1)c1cc(Cl)ccc1Cl,1.519
CCSc1nc2ccccc2n1CO,2.098
COc1cccc(/C=N/NC(=S)SC)c1,2.267
C/C(=N\Nc1ccc(C)cc1)C(=O)O,1.867
COc1ccc(C(=O)NCC(N)=O)cc1,0.09
CCNc1n[nH]nc1-c1ccccc1,1.903
CCOC(=O)Cn1cnc2c1c(=O)[nH]c(=O)n2C,1.014
Cc1ccc(CCNc2nncs2)cn1,1.896
CCCn1c(Br)nc2c1c(=O)n(C)c(=O)n2C,0.606
CC(=O)Nc1cc2c(s1)CCCC2,2.585
CCOC(=O)c1ccc(CN)cc1,1.322
Cc1ccc(S(=O)(=O)N2CCC2)cc1,1.389
CC(=O)Nc1sc(C)c(C)c1C(C)=O,2.526
Cc1ccc(S(=O)(=O)CCC(N)=O)cc1,0.644
CCOC(=O)NC(=S)Nc1ncccc1C,1.833
CCOC(=O)NC(=S)Nc1cccc(C)n1,1.833
C/C(COc1ccccc1O)=N/NC(N)=O,0.815
COc1ccc(C(=O)NNC(N)=S)cc1OC,0.182
CNS(=O)(=O)c1ccccc1C(=O)NNC(C)=O,0.624
Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CO)O1,0.078
Nc1ncnc2c1ncn2[C@@H]1CC[C@@H](CO)O1,0.078
Nc1ncnc2c1ncn2[C@H]1CC[C@H](CO)O1,0.078
Nc1ncnc2c1ncn2[C@@H]1CC[C@H](CO)O1,0.078
C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)C[C@@H]1O,0.077
C[C@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1O,0.952
CCn1c(SCC(N)=O)nc2c1c(=O)[nH]c(=O)n2C,0.979
OC[C@@H]1O[C@H](n2cnc3c(NO)ncnc32)[C@@H](O)[C@@H]1O,1.761
C[C@@]12CC[C@@H]([C@@H](Br)C1=O)[C@]2(C)CBr,3.15
CC(C)ONC(=O)Nc1ccccc1,2.148
CC(=O)Nc1sc(C)c(C)c1NC(C)=O,2.282
CC(C)=NNS(=O)(=O)c1ccc(C)cc1,1.669
CCOc1ccccc1OCC(=O)NN,0.454
Cc1cn([C@@H]2C[C@@H](O)[C@@H](C)O2)c(=O)[nH]c1=O,0.487
CCSc1nc2c(c(=O)[nH]c(=O)n2C)n1CC,0.555
CC(C)Cn1c2c(O)nc(O)n(C)c-2nc1=S,1.518
O=C1C[C@@H]2C[C@@H](C1)CC1(CO1)C2,1.535
COc1ccc(OC[C@H](O)CO)cc1,0.427
COc1ccc(OC[C@@H](O)CO)cc1,0.427
Nc1nc(F)cc(N2CCCCCC2)n1,1.578
CN1CCC[C@@H]1c1cccnc1N,1.43
Cc1cc(C)nc(N2CCOCC2)n1,0.93
Cc1cn([C@H]2CC[C@H](CO)O2)c(=O)nc1N,0.196
Cc1cn([C@@H]2CC[C@H](CO)O2)c(=O)nc1N,0.196
CCN(CC)c1nc2c([nH]1)c(=O)[nH]c(=O)n2C,0.204
O=C1CC(=O)NC(=NNC(=O)C2CCNCC2)N1,1.991
CC(=O)Nc1nc(C)c(C(C)(C)C)s1,2.707
Cc1nonc1NC(=O)CN1CCCCC1,0.802
CCCc1nnc(NC(=O)CC(=O)NCC)s1,0.955
CC[C@@H](C)n1c(NN)nc2c1c(=O)[nH]c(=O)n2C,0.32
CC[C@H](C)n1c(NN)nc2c1c(=O)[nH]c(=O)n2C,0.32
CC1(C)O[C@H]2O[C@H]([C@@H](O)CC(=O)O)[C@@H](O)[C@H]2O1,0.941
C=C(C)C1=NC(C)(C)C[C@H](C)O1,2.548
C=C(C)C1=NC(C)(C)C[C@@H](C)O1,2.548
COc1cc(C)nc(N(CCO)CCO)n1,0.415
O=C(Oc1ccc([N+](=O)[O-])cc1)c1ccc(Br)o1,3.17
O=C1C=CC(=O)N1c1ccc(OC(F)(F)F)cc1,2.015
O=C(O)c1nccnc1C(=O)Nc1ccc(Br)cn1,1.585
O=C1NC(=S)NC(=O)C1=Cc1ccc(Cl)cc1,1.254
O=C1NC(=S)NC(=O)C1=Cc1ccccc1Cl,1.254
O=Cc1ccc(S(=O)(=O)c2ccc(Cl)cc2)o1,2.578
Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1,3.886
O=C(O)CN1C(=O)c2ccc(C(=O)O)cc2C1=O,0.065
COc1cc(C=C(C#N)C#N)cc([N+](=O)[O-])c1O,1.74
O=C1CCc2nnc(-c3ccc(Br)cc3)n21,2.294
O=C(CCl)CN1C(=O)c2ccccc2C1=O,1.091
COc1ncnc(Sc2ccc(Cl)cc2)c1[N+](=O)[O-],3.198
O=C(CSc1nnc(O)[nH]c1=O)c1ccc(Cl)cc1,1.499
O=C(Nc1ccccc1)Nc1nc(Cl)cc(Cl)n1,3.427
O=C(/C=C/C=C(Cl)Cl)c1ccccc1,3.745
O=C(O)c1cccn1S(=O)(=O)c1ccc(F)cc1,1.562
O=C(O)CSc1nnc(NC(=O)c2ccc(F)cc2)s1,2.106
O=C(O)/C=C/C(=O)Nc1ccc(OC(F)(F)F)cc1,2.165
c1coc(-c2nc3ccccc3[nH]2)c1,2.823
N#C[C@@H](C(=O)O)[C@@H]1C(=O)Nc2ccccc21,0.947
N#C[C@H](C(=O)O)[C@@H]1C(=O)Nc2ccccc21,0.947
O=C1NC(=S)NC(=O)C1=Cc1ccccc1O,0.306
O=C(Nc1cccc([N+](=O)[O-])c1)c1ccco1,2.44
COc1cc(C(=O)O)nc2ccc([N+](=O)[O-])cc12,1.85
O=Cc1ccc(S(=O)(=O)c2ccccc2)o1,1.925
CSc1nc(N)c(C(=O)c2ccc(Br)cc2)s1,3.441
CSc1nc(N)c(C(=O)c2ccc(Cl)cc2)s1,3.332
CSc1ccc(Cl)c(C(=O)Nc2nccs2)c1,3.771
Cc1ccc(-n2c(C=O)c(Cl)[nH]c2=O)cc1,1.94
Cc1nnc(SCC(=O)Nc2cc(Cl)cc(Cl)c2)s1,3.884
C=CCC(=O)n1c(=O)sc2ccccc21,2.279
O=C(O)CCC(=O)n1c(=S)sc2ccccc21,2.937
CC(=O)NC1(O)C(=O)c2ccccc2C1=O,0.11
O=C(O)[C@H](CO)N1C(=O)c2ccccc2C1=O,0.272
O=C(O)[C@@H](CO)N1C(=O)c2ccccc2C1=O,0.272
NS(=O)(=O)c1cccc2cc(C(=O)O)c(O)cc12,0.891
C(=N\c1ccccn1)\c1cccnc1,2.227
CC(=O)c1[nH][nH]c2c3ccccc3nc1-2,2.198
O=C(Nc1cccnc1)c1cccnc1,1.729
O=C(N/N=C/c1cccnc1)c1cccs1,1.907
O=C(NC(=S)Nc1nccs1)c1ccccc1,2.27
O=C1c2ccccc2S(=O)(=O)N1Cn1ccnc1,0.685
CC1=NNC(=O)C1=Cc1cc([N+](=O)[O-])ccc1O,1.19
Cc1occc1C(=O)N/N=C/c1ccc([N+](=O)[O-])o1,1.853
O=C1c2ccccc2C(=O)N1CNc1ncn[nH]1,0.47
Clc1ccc(C2=CSC3=NCCN23)cc1,3.057
CCOC(=O)/C(C#N)=N/Nc1ccc(Br)cc1,2.304
Cc1nn(-c2ccccc2)c(Cl)c1C(N)=O,1.933
Cn1cnnc1SCC(=O)c1ccc(Cl)cc1,2.444
Cc1nnc(SCC(=O)Nc2cccc(Cl)c2)s1,3.231
CC(=O)OC(OC(C)=O)c1ccc(Cl)cc1Cl,3.118
CC(=O)N[C@H](Nc1cccc(C(F)(F)F)c1)C(Cl)(Cl)Cl,3.95
CC(=O)N[C@@H](Nc1cccc(C(F)(F)F)c1)C(Cl)(Cl)Cl,3.95
CC1(C)C(=O)N(c2c(Cl)cc(Cl)cc2Cl)N=C1N,3.292
O=C(O)CCCC(=O)Nc1cc(F)c(F)cc1F,2.297
CN1Cc2c([nH]c3ccccc23)C1=O,1.753
CSc1nc(N)c(C(=O)c2ccccc2)s1,2.678
Cn1cc(/C=C/[N+](=O)[O-])c2ccccc21,2.426
Cc1cc(/N=C\c2ccccc2O)no1,2.439
C/C(=C/c1c[nH]c2ccccc12)[N+](=O)[O-],2.805
Cc1occc1C(=O)N/N=C/c1cccs1,2.413
O=C1CCC(=O)C(c2ccc([N+](=O)[O-])cc2)N1,1.115
O=C(O)Cn1c(=O)n(CC(=O)O)c2ccccc21,0.028
O=[N+]([O-])c1ccccc1S(=O)(=O)NCc1ccco1,1.666
Cc1ccc2oc(C)cc(=O)c2c1,2.41
O=C(O)CCC(=O)c1ccc2c(c1)OCO2,1.463
O[C@]1(c2ccc(Cl)c(Cl)c2)CN=C2SCCN21,2.557
O[C@@]1(c2ccc(Cl)c(Cl)c2)CN=C2SCCN21,2.557
O=C(O)CCCC(=O)Nc1ccc(F)c(Cl)c1,2.673
C[C@H]1CC(=O)NN=C1c1ccc(Cl)cc1,2.2
N#Cc1c(NC(=O)CCl)sc2c1CCCC2,2.676
CCOC(=O)Cn1nnnc1-c1ccc(Cl)cc1,1.557
Nc1nc(F)cc(NCc2ccccc2)n1,1.81
CC(=O)c1c(C)[nH]c2ccccc12,2.679
Cc1nc2sc3c(c2c(=O)o1)CCCC3,2.437
CC(=O)OC[C@@H]1Sc2ccccc2NC1=O,1.662
CC(=O)OC[C@H]1Sc2ccccc2NC1=O,1.662
O=C(O)CCC(=O)Nc1ccc(C(=O)O)c(O)c1,0.894
COc1cc(-c2ccccc2)nc(N)n1,1.734
Cc1cc(Oc2ccccc2)nc(N)n1,2.16
CC1=NN(C(=S)Nc2ccccc2)C(=O)C1,1.992
Cc1ccc(C(=O)Nc2nnc(C)s2)cc1,2.407
CCc1nnc(NC(=O)C2CCCCC2)s1,2.619
CCc1nnc(/N=C/c2ccc(O)cc2)s1,2.557
O=CNc1ccc(C2=NNC(=O)CC2)cc1,0.869
COc1ccc(C=NC2=NNC(=O)CS2)cc1,1.248
C[C@@H]1SC(NC=C2C=CC(=O)C=C2)=NNC1=O,0.677
C[C@H]1SC(NC=C2C=CC(=O)C=C2)=NNC1=O,0.677
O=C(N/N=C/C1=COCCO1)c1ccncc1,0.685
COc1ccc(-c2nnc(NC(C)=O)o2)cc1,1.704
Cc1cc(=O)n(CNC(=O)c2ccco2)cn1,0.532
Cc1nonc1NC(=O)OCc1ccccc1,2.127
C[C@@H]1SC(N/C=C2\C=CC(=O)C(O)=C2)=NNC1=O,0.563
C[C@H]1SC(N/C=C2\C=CC(=O)C(O)=C2)=NNC1=O,0.563
Cc1cc(C)c2c(n1)sc1c(N)nc(N)nc12,2.021
Cc1cc(C)n(-c2ccccc2[N+](=O)[O-])n1,2.397
O=C(NN1CCOCC1)c1c(Cl)cccc1Cl,1.97
O=C(CCS(=O)(=O)C(Cl)Cl)Cc1ccccc1,2.364
c1cc[n+](C[n+]2ccccc2)cc1,0.767
CC(=O)Nc1sc2c(c1C#N)CCCC2,2.457
