SMILES,logP
COc1ccccc1NCC(=O)N/N=C/c1ccccc1,2.257
O=C(CNc1cccc2ccccc12)N/N=C/c1ccccc1F,3.541
O=C(CNc1cccc(Br)c1)N/N=C/c1cccnc1,2.406
CCOc1cc(/C=N/NC(=O)CNc2ccccc2C)ccc1O,2.662
Cc1ccc(OCC(=O)N/N=C/c2cccc(O)c2)cc1,2.23
O=C(CNc1cccc2ccccc12)N/N=C/c1ccccc1O,3.108
O=C(CNc1ccc(Cl)cc1)N/N=C/c1ccc(Cl)cc1,3.556
O=C(CNc1ccc(Cl)cc1)N/N=C/c1ccccc1Cl,3.556
COc1ccccc1NCC(=O)N/N=C/c1ccc(F)cc1,2.397
O=C(CC(=O)Nc1ccc(Cl)cc1)N/N=C/c1cccc(F)c1,2.958
CCc1ccc(O)c(/N=C/c2cccc([N+](=O)[O-])c2)c1,3.613
O=C(CNc1cccc2ccccc12)N/N=C/c1ccc(O)cc1,3.108
O=C(CNc1cccc2ccccc12)N/N=C/c1ccc2c(c1)OCO2,3.131
COc1cc(/C=N/NC(=O)CNc2cccc3ccccc23)ccc1O,3.116
CN(C)c1ccc(/C=N/NC(=O)CNc2cccc3ccccc23)cc1,3.468
O=C(CNc1cccc2ccccc12)N/N=C/c1ccc([N+](=O)[O-])o1,2.903
C[C@H]1CCCCC1=NNC(=O)CNc1ccc(Cl)cc1,3.434
C[C@@H]1CCCCC1=NNC(=O)CNc1ccc(Cl)cc1,3.434
Cc1cccc(OCC(=O)N/N=C/c2cccc(O)c2)c1,2.23
COc1ccccc1NCC(=O)N/N=C/c1cccc([N+](=O)[O-])c1,2.166
CCOc1ccc(/C=N/NC(=O)CNc2cccc3ccccc23)cc1,3.801
COc1cccc(NC(=O)/C=C/c2ccc([N+](=O)[O-])cc2)c1,3.255
COc1ccccc1NCC(=O)N/N=C/c1c(O)ccc2ccccc12,3.116
COc1ccccc1NCC(=O)N/N=C/c1ccc([N+](=O)[O-])cc1,2.166
CCc1ccc(O)c(/N=C/c2cc(Br)ccc2O)c1,4.173
CCc1ccc(O)c(/N=C/c2c(O)ccc3ccccc23)c1,4.564
O=C(CNc1cccc2ccccc12)N/N=C/c1ccccc1,3.402
COc1cc(/C=N/NC(=O)COc2cccc(C)c2)cc(OC)c1O,2.247
COc1cc(/C=N/NC(=O)COc2ccc(C)cc2)cc(OC)c1O,2.247
O=C(CNc1cccc2ccccc12)N/N=C/c1cccc([N+](=O)[O-])c1,3.31
O=C(CNc1cccc2ccccc12)N/N=C/c1ccc(Cl)cc1,4.055
O=C(CNc1ccc2ccccc2c1)N/N=C/c1ccc(C(=O)O)cc1,3.1
O=C(CNc1ccc(Cl)cc1)N/N=C/c1c[nH]c2ccccc12,3.384
COc1ccc(O)c(/C=N/NC(=O)CNc2ccccc2OC)c1,1.972
C/C(=C1/N=C(c2ccccc2)OC1=O)c1cccc([N+](=O)[O-])c1,3.329
O=C(CNc1cccc2ccccc12)N/N=C/c1ccccc1Cl,4.055
CC(C)c1ccc(/C=C2/N=C(c3cccc([N+](=O)[O-])c3)OC2=O)cc1,4.063
CC(C)c1ccc(/C=C2\N=C(c3cccc([N+](=O)[O-])c3)OC2=O)cc1,4.063
Cc1ccc(/C=N/NC(=O)CNc2cccc3ccccc23)c(O)c1,3.416
O=C(CNc1cccc(Br)c1)N/N=C/c1ccccc1,3.011
COc1cccc(/C=N/NC(=O)CNc2cccc3ccccc23)c1,3.411
COc1ccccc1NCC(=O)N/N=C/c1ccc(Cl)cc1,2.911
O=C(CNc1cccc(Br)c1)N/N=C/c1ccccc1O,2.717
O=C(CNc1cccc2ccccc12)NN=C1CCCCCC1,4.078
O=C(CSc1nc2ccc([N+](=O)[O-])cc2s1)N1CCOCC1,2.155
Cc1ccc(N2C[C@@H](C(=O)N/N=C/c3cccs3)CC2=O)cc1,2.56
Cc1ccc(N2C[C@H](C(=O)N/N=C/c3cccs3)CC2=O)cc1,2.56
Nc1nonc1C(=O)N/N=C/c1ccccc1C(F)(F)F,1.434
Cc1cccc(-c2nnc(-c3ccccc3)o2)c1,3.712
Clc1ccc(/N=C/c2ccc3ccccc3c2)cc1Cl,5.897
Fc1ccc(CSc2nnnn2-c2cccc3ccccc23)cc1,4.247
CCOc1cc(/C=c2/sc3n(c2=O)CCN=3)ccc1O,0.476
CN(Cc1ccccc1)[C@@H]1CC(=O)N(c2ccc(F)cc2)C1=O,2.59
CCN1C(=O)C2(OCCO2)c2ccccc21,1.253
C=CCN1C(=O)C2(OCCO2)c2cc(C)ccc21,1.727
CC(=NNC(=O)C1CCCCC1)c1cccs1,3.169
CC1(C)CC(=O)C(=CNc2ccccc2C(F)(F)F)C(=O)C1,3.959
Nc1ccc(-c2cc3ccccc3oc2=O)cc1,3.042
COc1ccccc1Nc1nc(-c2ccc(F)cc2)cs1,4.701
CC(C)=N/N=c1/[nH]c(-c2cc3ccccc3oc2=O)cs1,3.146
CC(=O)Nc1c(C(=O)O)oc2ccc(Br)cc12,2.852
CSc1nnc(-c2ccccc2O)o1,2.164
Cc1ccc(NC(=O)[C@H]2CC(=O)N(c3ccc(F)cc3)C2)c(C)c1,3.434
Cc1ccc(NC(=O)[C@@H]2CC(=O)N(c3ccc(F)cc3)C2)c(C)c1,3.434
COc1ccc(/C=C2/SC(N3CCCCC3)=NC2=O)cc1,3.151
CCc1ccc(N2C[C@@H](C(=O)Nc3cccc(C)c3C)CC2=O)cc1,3.857
CCc1ccc(N2C[C@H](C(=O)Nc3cccc(C)c3C)CC2=O)cc1,3.857
Cc1ccc(C)c(NC(=O)[C@H]2CC=CC[C@H]2C(=O)O)c1,2.909
Cc1ccc(C)c(NC(=O)[C@@H]2CC=CC[C@H]2C(=O)O)c1,2.909
Cc1ccc(C)c(NC(=O)[C@H]2CC=CC[C@@H]2C(=O)O)c1,2.909
Cc1ccc(C)c(NC(=O)[C@@H]2CC=CC[C@@H]2C(=O)O)c1,2.909
COc1ccc(-c2nnc(SC)n2-c2ccccc2)cc1OC,3.673
Cc1occc1C(=O)NCc1ccccc1,2.518
O=C(Nc1nccs1)[C@H]1CC(=O)N(c2ccccc2)C1,2.135
O=C(Nc1nccs1)[C@@H]1CC(=O)N(c2ccccc2)C1,2.135
CCOC(=O)C1=C(C)OC(N)=C(C#N)[C@H]1c1ccsc1,2.393
CCOC(=O)C1=C(C)OC(N)=C(C#N)[C@@H]1c1ccsc1,2.393
CC1=C[C@@H](C)[C@@]2(CO)CO[C@H](c3ccccc3O)[C@@H]1[C@@H]2C,3.291
CNC(=O)N(O)[C@H]1N(/N=C/c2ccco2)C(=S)SC1(C)C,2.082
CNC(=O)N(O)[C@@H]1N(/N=C/c2ccco2)C(=S)SC1(C)C,2.082
CCOC(=O)c1sc2nc(C)cc(COC)c2c1N,2.51
Cc1ccc(C=C2C(=O)OC(C)(C)OC2=O)o1,1.808
COc1ccc([C@H]2NC(=O)NC(C)=C2C(=O)OC2CCCCC2)cc1,3.199
COc1ccc([C@@H]2NC(=O)NC(C)=C2C(=O)OC2CCCCC2)cc1,3.199
CCOC(=O)Cc1nc2ccc([N+](=O)[O-])cc2o1,1.842
O=C(COc1cccc(Br)c1)N/N=C/c1cccs1,3.04
O=C(Oc1ccc([N+](=O)[O-])cc1)[C@@H]1C[C@@H]1c1ccccc1,3.304
O=C(Oc1ccc([N+](=O)[O-])cc1)[C@@H]1C[C@H]1c1ccccc1,3.304
O=C(Oc1ccc([N+](=O)[O-])cc1)[C@H]1C[C@H]1c1ccccc1,3.304
Cc1nonc1C(=O)N/N=C/c1ccncc1,0.537
Cc1ccc(N2C[C@@H](C(=O)Nc3nccs3)CC2=O)cc1,2.443
Cc1ccc(N2C[C@H](C(=O)Nc3nccs3)CC2=O)cc1,2.443
CCOC(=O)CSc1nc2ccccc2[nH]1,2.218
C=CCN(CC=C)C(=O)c1ccc(OC(C)=O)cc1,2.426
CC(=O)Oc1ccc(C(=O)N(CC#N)CC#N)cc1,1.101
CC(=O)Oc1ccc(C(=O)NCC(C)C)cc1,1.998
CC[C@@H](C)NC(=O)c1ccc(OC(C)=O)cc1,2.14
CC[C@H](C)NC(=O)c1ccc(OC(C)=O)cc1,2.14
CC(=O)Oc1ccc(C(=O)N[C@@H](C)c2ccccc2)cc1,3.103
CC(=O)Oc1ccc(C(=O)N[C@H](C)c2ccccc2)cc1,3.103
CC(=O)Oc1ccc(C(=O)N2CCC[C@H](C)C2)cc1,2.484
CC(=O)Oc1ccc(C(=O)N2CCC[C@@H](C)C2)cc1,2.484
CC(=O)Oc1ccc(C(=O)N2C[C@H](C)C[C@@H](C)C2)cc1,2.73
CC(=O)Oc1ccc(C(=O)N2C[C@@H](C)C[C@H](C)C2)cc1,2.73
CC(=O)Oc1ccc(C(=O)NCc2ccccn2)cc1,1.937
CC(=O)Oc1ccc(C(=O)N(Cc2ccccc2)c2ccccn2)cc1,3.854
COc1ccccc1CNC(=O)c1ccc(NC(C)=O)cc1,2.584
CC(=O)Nc1ccc(C(=O)N(CC#N)CC#N)cc1,1.134
CC(=O)Nc1ccc(C(=O)NCC(C)C)cc1,2.031
CC[C@@H](C)NC(=O)c1ccc(NC(C)=O)cc1,2.173
CC[C@H](C)NC(=O)c1ccc(NC(C)=O)cc1,2.173
CC(=O)Nc1ccc(C(=O)N2CCc3ccccc3C2)cc1,2.844
CC(=O)Nc1ccc(C(=O)NC(C)C)cc1,1.783
CC(=O)Nc1ccc(C(=O)NC(c2ccccc2)c2ccccc2)cc1,4.164
CC(=O)Nc1ccc(C(=O)NCc2ccco2)cc1,2.168
CCc1cccc(C)c1NC(C)=O,2.516
COc1cc(NC(C)=O)c(OC)cc1Cl,2.316
COc1ccc(CNC(C)=O)cc1,1.331
CCN(Cc1ccccc1)C(C)=O,2.055
CC[C@@H](C)c1ccc(NC(C)=O)cc1,3.159
CC[C@H](C)c1ccc(NC(C)=O)cc1,3.159
