SMILES,logP
C[C@@H]1C[C@@H](Nc2ccccc2)c2ccccc2N1C(=O)C(C)(C)C,5.011
C[C@H]1C[C@H](Nc2ccccc2)c2ccccc2N1C(=O)C(C)(C)C,5.011
C[C@@H]1C[C@H](Nc2ccccc2)c2ccccc2N1C(=O)C(C)(C)C,5.011
CSc1c(-c2ccccc2)c(N)nn1S(=O)(=O)c1ccccc1,3.091
Cc1cc(C)nc(Nc2ncc(O)n2-c2ccccc2C)n1,3.037
CSc1n[nH]c(N)c1-c1cccs1,2.442
Cc1ccc2c(nc3s/c(=C\c4ccccc4Cl)c(=O)n32)c1C,3.727
COc1ccc(-n2c(O)cnc2Nc2nc(C)cc(C)n2)cc1OC,2.746
Cc1ccc(/C=C(\C#N)c2cccs2)cc1,4.121
N#C/C(=C\c1ccc2c(c1)OCO2)c1cccs1,3.541
Cc1cc(C)nc(Nc2ncc(O)n2-c2ccc(F)cc2)n1,2.867
N#Cc1c(-c2cccc(Cl)c2)c(C#N)c2nc3ccccc3n2c1N,4.133
N#C/C(=C\c1cccnc1)c1cccs1,3.207
O=C1N=C(N2CCCCCC2)S/C1=C/c1ccc(O)cc1,3.239
Cc1nc(SCc2ccc([N+](=O)[O-])cc2)nc2ccccc12,4.139
N#C/C(=C/c1cccnc1)c1cccs1,3.207
CCN1C(=O)C(=Cc2ccc(O)cc2)C(=O)N(CC)C1=S,1.771
Cc1ccc2nc(SCc3ccc([N+](=O)[O-])cc3)nc(C)c2c1,4.447
COc1ccc(/C=C/C(=O)C2CC2)cc1,2.688
N#C/C(=C\c1ccc(C(F)(F)F)cc1)c1cccs1,4.831
Cc1cc2nc(SCc3ccc([N+](=O)[O-])cc3)nc(C)c2cc1C,4.756
N#Cc1ccc(-n2c(-c3ccccc3)nnc2-c2ccccc2)cc1C#N,4.345
COc1ccc2nc(SCc3ccc([N+](=O)[O-])cc3)nc(C)c2c1,4.147
COc1ccc(/C=C(\C#N)c2cccs2)c(OC)c1OC,3.838
CCOC(=O)c1cnc(C)c(C(=O)OC)c1C(F)(F)F,2.372
COc1cc(/C=C2/N=C(c3ccccc3)OC2=O)ccc1OC(C)=O,2.965
COc1cc(/C=C2\N=C(c3ccccc3)OC2=O)ccc1OC(C)=O,2.965
O=C(C1CC1)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,5.245
O=C1/C(=C\c2ccsc2)N2CCC1CC2,2.384
COc1ccc(OC)c(N2C(=O)c3cccc4cccc(c34)C2=O)c1,3.658
CCOc1ccccc1N1C(=O)c2cccc3cccc(c23)C1=O,4.039
CN(C)/C=C1\CCCc2ccccc2C1=O,2.651
Cc1ccc2c(=O)n(-c3ccc(Cl)c(Cl)c3)c(=O)[nH]c2c1,3.294
O=C1O[C@H]([N+](=O)[O-])Cc2ccccc21,1.002
O=C1O[C@@H]([N+](=O)[O-])Cc2ccccc21,1.002
O=C(O)CC1(CC(=O)Nc2ccc(OC(F)(F)F)cc2)CCCC1,3.949
Cc1cc(C)nc(NC2=NCC(=O)N2c2ccccc2Cl)n1,2.562
O=C(O)CC1(CC(=O)Nc2ccc(F)cc2)CCCC1,3.189
C/C(=C/c1ccc(N(C)C)cc1)[N+](=O)[O-],2.39
CCOc1ccc2nc(Nc3nc(C)c(C)c(C)n3)nc(C)c2c1,3.796
Cc1cc2nc(Nc3nc(C)c(C)c(=O)[nH]3)nc(C)c2cc1C,2.999
CSc1ccc(NC(=O)NCc2cccnc2)cc1,3.125
Cc1ccc(N2C(=O)CCC2=O)cc1,1.648
Cc1ccc(NC(=O)c2ccccc2[N+](=O)[O-])cc1,3.156
O=C(Nc1ccc(F)cc1F)c1ccccc1[N+](=O)[O-],3.125
O=C(O)c1cc(-c2ccc(Cl)c(Cl)c2)nc2ccccc12,4.907
O=C(Nc1ccc(Br)cc1)c1ccccc1[N+](=O)[O-],3.61
O=C(Nc1ccc(Cl)cc1)c1ccccc1[N+](=O)[O-],3.501
Cc1n[nH]c(SCC(=O)Nc2ccccc2C#N)nc1=O,1.076
Cc1cc(Cl)ccc1NC(=O)c1ccccc1[N+](=O)[O-],3.809
O=C(Nc1ccc(Cl)cc1Cl)c1ccccc1[N+](=O)[O-],4.154
CCc1nnc(NC(=O)CSc2nc3ccccc3[nH]2)s1,2.708
CC(=O)S[C@@H]1CC(=O)N(c2ccc(C(C)(C)C)cc2)C1=O,2.896
CCc1nnc(NC(=O)CSc2nc3ccccc3o2)s1,2.973
CC(=O)S[C@@H]1CC(=O)N(c2ccc(Cl)cc2)C1=O,2.252
CC(=O)S[C@H]1CC(=O)N(c2ccc(F)c(F)c2F)C1=O,2.015
COc1ccc(S(=O)(=O)NCc2ccccc2)cc1OC,2.182
N#CC(C#N)=Cc1cccc(OCc2ccccc2)c1,3.696
COc1cccc(C=C(C#N)C#N)c1,2.126
Cc1cccc(NC(=S)N/N=C/c2ccc(F)cc2)c1,3.455
COc1ccc(CC(=O)NN2C(=O)CSCC2=O)cc1OC,0.379
O=C(Nc1ccc(C(F)(F)F)cc1)Nc1ccccc1C(=O)O,4.048
O=c1oc(Nc2ccc(C(F)(F)F)cc2)nc2ccccc12,3.95
Cc1ccc(C(=O)N2C(=O)[C@H](C)Oc3ccccc32)cc1,2.949
COc1cc(NC(=S)N(C)C)cc(OC)c1,1.962
Cc1ccc(C(=O)N2C(=O)[C@@H](C)Oc3ccccc32)cc1,2.949
CC(C)(C)c1ccc(C(=O)NC(=S)NCc2ccco2)cc1,3.382
Cc1ccc(C(=O)N2C(=O)[C@H](c3ccccc3)Oc3ccccc32)cc1,4.302
Cc1ccc(C(=O)N2C(=O)[C@@H](c3ccccc3)Oc3ccccc32)cc1,4.302
COc1ccccc1C(=O)N1c2ccccc2Sc2ccccc21,5.138
CSc1cccc(NC(=S)NCc2ccc(F)cc2)c1,4.034
COc1ccccc1C(=O)Oc1ccc2c(c1)C(C)=CC(C)(C)N2,4.522
NC(=S)NCc1ccc(F)cc1,1.159
Fc1ccc(CNC(=S)Nc2ccc(F)cc2F)cc1,3.591
OCC1(CO)CSC(NCc2ccc(F)cc2)=N1,0.741
Cc1nc(SCc2ccc(Cl)cc2)nc2ccccc12,4.884
CN(C)/C=C/C(=O)c1csc2ccccc12,3.159
Cc1ccc2c(C)nc(SCc3ccc(Cl)cc3)nc2c1,5.192
CCOC(=O)CCSc1nc(C)c2cc(C)c(C)cc2n1,3.6
Oc1ccc(Br)cc1/C=N/Cc1csc2ccccc12,4.989
CCOC(=O)CCSc1nc(C)c2cc(C)ccc2n1,3.292
CCOC(=O)CCSc1nc(C)c2ccccc2n1,2.984
Cc1cc(C)c(NC(=S)NCc2csc3ccccc23)c(C)c1,5.313
CCOC(=O)CSc1nc(C)c2ccccc2n1,2.593
N#C/C(=C\c1ccc(-c2cc(Cl)ccc2Cl)o1)C(N)=O,3.646
CCOC(=O)CSc1nc(C)c2ccc(C)cc2n1,2.902
COc1ccccc1NC(=S)NCc1csc2ccccc12,4.397
CCOC(=O)CSc1nc(C)c2cc(C)c(C)cc2n1,3.21
N#C/C(=C/c1ccc(-c2cc(Cl)ccc2Cl)o1)C(N)=O,3.646
CCOC(=O)CSc1nc(C)c2cc(OC)ccc2n1,2.602
S=C(NCc1csc2ccccc12)NCC1CC1,3.275
N#Cc1ccccc1CN1C(=O)c2ccccc2C1=O,2.354
Cc1cccc(Nc2nc(Cl)nc(Nc3cccc(C)c3)n2)c1,4.629
Fc1ccc(NC(=S)NCc2csc3ccccc23)cc1,4.527
CN(C)c1ccc(NC(=S)NCc2csc3ccccc23)cc1,4.454
Cn1cc([N+](=O)[O-])c(C(=O)Oc2ccc(C=C(C#N)C#N)cc2)n1,1.978
S=C(NCc1csc2ccccc12)Nc1ccc2c(c1)OCO2,4.117
O=C(CCc1ccccc1)ON=C1CCC(c2ccccc2)CC1,4.876
COc1ccc(C(=O)NCc2csc3ccccc23)cc1,3.84
O=C(NCc1csc2ccccc12)C1CCCCC1,4.098
Cc1ccnc(S[C@@H]2CC(=O)N(c3ccccc3)C2=O)n1,2.209
COC(=O)CSC1=NC(=O)/C(=C\c2ccc(C)cc2)S1,2.872
O=C(NCc1csc2ccccc12)c1ccccc1,3.831
COC(=O)CSC1=NC(=O)/C(=C/c2ccc(C)cc2)S1,2.872
O=C(NCc1csc2ccccc12)c1cccs1,3.893
C[C@@H](C(=O)OCC(=O)c1ccccc1)N1C(=O)c2ccccc2C1=O,2.097
CCN(CC)C(=S)S[C@H]1CC(=O)N(c2ccccc2)C1=O,2.678
CC(C)(C)c1ccc(C(=O)NCc2csc3ccccc23)cc1,5.129
COc1cc(C)nc(Nc2nc(C)c3cc(C)ccc3n2)n1,3.097
O=C(NCc1csc2ccccc12)c1ccco1,3.424
O=C1CCCN1c1ccccc1O,1.519
CC[C@@H](C)OC(=O)C1=C(C)NC(=O)N[C@H]1c1cccc2ccccc12,3.809
O=C(NCc1csc2ccccc12)C1CC1,2.928
O=C(NCc1csc2ccccc12)c1ccc(Cl)cc1,4.485
Cc1cc(C)nc(NC(=N)N2CCCc3ccccc32)n1,2.893
CC[C@H](C)OC(=O)C1=C(C)NC(=O)N[C@H]1c1cccc2ccccc12,3.809
CC(=O)/N=C1\N=C(O)/C(=C/c2cccs2)N1C,1.893
COc1ccc(-n2c(Nc3nc(C)cc(C)n3)nc(C)cc2=O)cc1,2.7
CC(=O)/N=C1/NC(=O)C(=Cc2cccs2)N1C,1.053
CC[C@@H](C)OC(=O)C1=C(C)NC(=O)N[C@@H]1c1cccc2ccccc12,3.809
CC[C@H](C)OC(=O)C1=C(C)NC(=O)N[C@@H]1c1cccc2ccccc12,3.809
S=C(NCc1csc2ccccc12)c1ccccc1,4.367
O=C(O)c1nccnc1C(=O)Nc1cccc2c1CCCC2,2.306
CN(C)NC(=S)NCc1ccc(F)cc1,1.266
O=C(O)/C=C/C(=O)Nc1ccccc1F,1.405
CCOc1ccc(N2C(=O)C[C@H](NCC(N)=O)C2=O)cc1,0.208
Cc1ccc(CNC(=S)NN(C)C)cc1,1.436
CSc1nc2sc(C)c(C)c2c(=O)n1C,2.334
C[C@H]1C[C@@H](NC(=S)NCc2csc3ccccc23)CC(C)(C)C1,5.08
C[C@@H]1C[C@@H](NC(=S)NCc2csc3ccccc23)CC(C)(C)C1,5.08
C[C@H]1C[C@H](NC(=S)NCc2csc3ccccc23)CC(C)(C)C1,5.08
C[C@@H]1C[C@H](NC(=S)NCc2csc3ccccc23)CC(C)(C)C1,5.08
CC(C)c1ccc(/C=C2/N=C(c3ccc(Cl)cc3)OC2=O)cc1,4.808
CC(C)c1ccc(/C=C2\N=C(c3ccc(Cl)cc3)OC2=O)cc1,4.808
C#Cc1cccc(NC(=O)CN2C(=O)c3ccccc3C2=O)c1,1.903
Cc1ccc(S(=O)(=O)NCc2csc3ccccc23)cc1,3.688
O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1C[C@H]1CCCO1,1.37
O=C(O)c1nccnc1C(=O)NCc1csc2ccccc12,2.32
O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1C[C@@H]1CCCO1,1.37
O=c1nnc(SCc2ccc([N+](=O)[O-])cc2)c(O)[nH]1,1.071
Cc1ccc(NC(=O)C[C@@H](CC(=O)O)c2ccccc2)cc1Cl,4.236
Cc1ccc(NC(=O)C[C@H](CC(=O)O)c2ccccc2)cc1Cl,4.236
COc1ccc(NNC(N)=S)cc1,0.855
NC(=S)NNc1ccc(F)cc1,0.986
C=CCN1C(=O)/C(=C/c2ccc(OCC)cc2)C(C(=O)OC)=C1C,2.944
COc1ccccc1NC(=O)Oc1ccccc1N1CCCC1,3.906
O=C(O)C[C@H](CC(=O)Nc1cccc2c1CCCC2)c1ccccc1,4.153
O=C(O)C[C@@H](CC(=O)Nc1cccc2c1CCCC2)c1ccccc1,4.153
CC[C@@H]1C(=O)N=C(SCC(=O)Nc2ccccc2C#N)NC1=O,1.269
CC(C)c1ccc(NNC(N)=S)cc1,1.97
CC(C)c1ccc(NN2C(=O)C[C@@H](c3ccccc3)C2=O)cc1,3.68
CCc1ccccc1NNC(N)=S,1.409
O=C(O)COCC(=O)Nc1ccc2c(c1)OCO2,0.455
O=C(N[C@@H](Cc1ccccc1)C(=O)O)c1ccc(Cl)cc1,2.766
O=C(N[C@H](Cc1ccccc1)C(=O)O)c1ccc(Cl)cc1,2.766
CCOC(=O)N1CCN(C2=CC(=O)OC23CCCCC3)CC1,1.904
O=C1COCC(=O)N1c1ccc2c(c1)OCO2,0.305
CC1(C(=O)/C=C/c2ccco2)CCCCC1,3.832
CC(C)c1ccc(NC(=O)c2cnccn2)cc1,2.852
CC(C)(O)C(=O)/C=C/c1ccco1,1.633
CC(C)(C)c1ccc(NC(=O)c2cnccn2)cc1,3.026
Cc1nc(NC(=O)c2cnccn2)ccc1Br,2.195
CN(C)CCc1nnn(C(C)(C)C)n1,0.532
CSc1cccc(N2C(=O)[C@H]3CC(C)=CC[C@H]3C2=O)c1,3.254
O=[N+]([O-])c1cc(SCc2ccccc2)c2c(Cl)nsc2c1,5.15
CCOC(=O)Nc1cc(OC)c(OC)cc1C(=O)OC,2.059
COc1ccc(/C=C/C(=O)Nc2ccc(Cl)cc2C)cc1OC,4.318
COc1cc2[nH]c(=O)n(CCO)c(=O)c2cc1OC,0.301
O=C(Nc1ccc2c(c1)OCCO2)c1cnccn1,1.5
O=C(Nc1ccc2c(c1)OCO2)c1cnccn1,1.458
O=C(O)c1nccnc1C(=O)NC(c1ccccc1)c1ccccc1,2.694
Cc1cc(C)cc(NC(=O)[C@H]2CC(=O)N(c3ccccc3)C2)c1,3.295
O=C1c2nccnc2C(=O)N1C(c1ccccc1)c1ccccc1,2.862
Cc1cc(C)cc(NC(=O)[C@@H]2CC(=O)N(c3ccccc3)C2)c1,3.295
COc1ccc(Cn2c(=O)[nH]c3cc(OC)c(OC)cc3c2=O)cc1,1.764
CC1=C(C)C[C@@H](C(=O)O)[C@@H](C(=O)NCc2ccccn2)C1,2.145
O=c1/c(=C/c2ccccc2Cl)sc2nnc(-c3ccccc3)n12,3.019
Cc1cc(NC(=O)CSc2ccccn2)no1,2.109
CC[C@H](Sc1nc2ccccc2o1)C(=O)Nc1ccc(Cl)cn1,4.386
CC1=C(C)C[C@H](C(=O)NCc2ccccn2)[C@@H](C(=O)O)C1,2.145
CC[C@@H](Sc1nc2ccccc2o1)C(=O)Nc1ccc(Cl)cn1,4.386
CC1=C(C)C[C@@H](C(=O)NCc2ccccn2)[C@@H](C(=O)O)C1,2.145
CC[C@H](Sc1ccccn1)C(=O)Nc1ccc(Cl)cn1,3.639
