SMILES,logP
CC(C)(C)NC[C@@H](O)COc1ccccc1C(=O)Nc1cccnc1,2.462
COC(=O)[C@H]1CC[C@@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@@]12C,3.073
C[C@@H]1c2ccc(F)cc2CN1CC1=NCCN1,1.704
C[C@@H](O)[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3N)C[C@H]12,0.493
C[C@@](Cc1ccccc1)(NC(=O)[C@H]1CCCN1)c1ccccc1,3.013
Cc1cccc(C)c1NC(=O)c1ccc(N(C)C)cc1,3.622
CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@@H]21,3.98
CN(C)CCNC(=O)N1CCN(c2cccc(Cl)c2)CC1,1.733
NCC(=O)N[C@H](Cc1ccccc1)c1ccccn1,1.44
C[C@@H](c1ccc(O[C@H](C)c2ccccc2)cc1)N(O)C(N)=O,3.658
Nc1ncnc2c1c(Br)cn2COC(CO)CO,0.103
C[C@H]([C@](O)(Cn1cncn1)c1ccc(F)cc1F)S(C)(=O)=O,0.877
CCOC(=O)/C=C/c1cccc(CC2=CC(=O)C=CC2=O)c1,2.44
C[C@@H]([C@H]1CCCCN1C(=O)Cc1ccc(Cl)c(Cl)c1)N(C)C,3.867
CC[C@H]1C(=O)SC[C@H]1Cc1cncn1C,1.878
C[C@@H](O)[C@@H]1CN(c2ccc(OCc3cccc(Cl)c3)cc2)C(=O)O1,3.625
COc1cc(OC)c2ccccc2c1OC(C)=O,2.782
CC[S@@](=O)c1nnc(-c2ccccc2)n1C,1.61
O=C(NN1CCOCC1)[C@@H](CS)Cc1ccccc1,1.138
C[C@H](CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,2.957
NCC(=O)N[C@](Cc1ccccc1)(c1ccccc1)C(F)(F)F,2.762
CCCN(CCC)C[C@@H]1COc2ccc(O)cc21,2.99
Fc1ccc([C@H]2CCc3cc(F)ccc3[C@H]2Cn2cncn2)cc1,4.07
