SMILES,logP
Cc1cccc(C)c1NC(=O)CS,2.172
O=S(=O)(N[C@H]1CCCc2ccccc21)c1ccccc1,3.043
O=S(=O)(N[C@@H]1CCCc2ccccc21)c1ccccc1,3.043
Cc1noc(C)c1S(=O)(=O)N[C@H]1CCCc2ccccc21,2.647
O=[N+]([O-])c1cccc(-c2noc(C[n+]3ccccc3)n2)c1,1.981
Cc1noc(C)c1S(=O)(=O)N[C@@H]1CCCc2ccccc21,2.647
CCOC(=O)c1ccccc1C(=O)c1ccc(Cl)c([N+](=O)[O-])c1,3.656
O=C(CBr)c1ccc(Cl)c(Cl)c1,3.571
Cc1cc(C(=O)CBr)ccc1Cl,3.226
O=S(=O)(c1cc(Cl)ccc1O)c1cc(Cl)ccc1O,3.237
Cc1noc(C)c1S(=O)(=O)NC1Cc2ccccc2C1,1.737
CC[C@@H](C)NC(=O)c1ccccc1N,1.797
CC[C@H](C)NC(=O)c1ccccc1N,1.797
Nc1c(Cl)cc(Br)cc1Cl,3.338
Cc1noc(C)c1S(=O)(=O)N1CCC(C(N)=O)CC1,0.177
O=C(O)c1cc(Cl)cc(Cl)c1,2.692
COC(=O)c1ccccc1NS(=O)(=O)c1c(C)noc1C,1.879
COc1ccc(C(F)(F)F)cc1N,2.296
COc1ccc(C(F)(F)F)cc1-n1cccc1,3.505
O=Cc1cc([N+](=O)[O-])ccc1OC(=O)c1c(F)cccc1Cl,3.419
Cc1cc(C=O)cc(C)c1O,1.822
Cc1cc(C(C)(C)C)ccc1NS(=O)(=O)c1c(C)noc1C,3.698
O=C(CCl)Nc1ccc(Cl)cc1C(=O)NCc1cccs1,3.509
O=C(CCl)Nc1ccccc1C(=O)NCc1cccs1,2.855
CCc1ccn2cc(-c3ccc4c(c3)OCO4)nc2c1,3.292
COC(=O)c1ccc(C)c(N)c1,1.364
CC(=O)Nc1cc([N+](=O)[O-])c(F)cc1F,1.831
ClCc1ccc(-c2nc3ccccc3[nH]2)cc1,3.969
O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1ccc2ccccc2n1,4.777
Nc1c(F)cc(F)cc1Br,2.309
Cc1ccc(NC(=O)c2ccc(CCl)cc2)c(O)c1,3.692
c1cc[n+](Cc2ccc(-c3nc4ccccc4[nH]3)cc2)cc1,3.566
CC(C)(C)c1ccc(NC(=O)Nc2ccc3ccccc3n2)cc1,5.176
Cc1ccc2nc(-c3ccc(C[n+]4ccccc4)cc3)oc2c1,4.139
c1cc[n+](Cc2ccc(-c3nc4ccccc4s3)cc2)cc1,4.299
Clc1cc(Cl)cc(I)c1,3.598
Cc1nn(-c2ccccc2)nc1C(=O)NN,0.179
Cc1cc(C)cc(NC(=O)Nc2ccc3ccccc3n2)c1,4.496
COC(=O)c1nn(-c2ccccc2)nc1C,1.362
Cc1nn(-c2ccccc2)nc1C(N)=O,0.675
Fc1ccc(I)cc1Cl,3.084
O=C(Nc1ccccc1)Nc1ccc2ccccc2n1,3.879
O=C(Nc1cc(Cl)ccc1O)c1ccccc1CCl,4.037
N#Cc1ccc(F)c(Cl)c1,2.351
N#Cc1ccc(N)cc1,1.14
COc1ccc(OC[C@@H]2CN=C(Nc3ccc(C)cc3)S2)cc1,3.966
N#Cc1cc(Cl)c(N)c(Cl)c1,2.447
O=[N+]([O-])c1cc(F)c(Cl)cc1-n1cccc1,3.178
Nc1cc(F)c(Cl)cc1N,1.643
Fc1cc2n[nH]nc2cc1Cl,1.75
