SMILES,logP
Cn1cc(I)c(C#N)n1,0.896
CC(=O)Nc1ccc2c(c1)sc1sc3ccccc3c12,5.228
O=[N+]([O-])c1ccc2cnncc2c1,1.538
c1ccc2c(c1)sc1sc3ccccc3c12,5.269
NC(=S)c1ccccc1,1.321
Nc1ccc2c(c1)sc1c3ccc(Cl)cc3sc21,5.505
Nc1ccc2c(c1)sc1sc3ccccc3c12,4.851
O=[N+]([O-])c1ccc2c(c1)sc1sc3ccccc3c12,5.177
CC(=O)Oc1ccc(C(=O)Nc2ccccc2C(F)(F)F)cc1,3.883
CC(=O)Oc1ccc(C(=O)Nc2ccccc2F)cc1,3.003
CC(=O)Oc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1,3.883
CC(=O)Oc1ccc(C(=O)Nc2ccc(Cl)c(Cl)c2)cc1,4.171
CC(=O)Oc1ccc(C(=O)Nc2cc(Cl)cc(Cl)c2)cc1,4.171
CC(=O)Oc1ccc(C(=O)Nc2cc(C)cc(C)c2)cc1,3.481
CC(=O)Oc1ccc(C(=O)Nc2ccc(C)c(C)c2)cc1,3.481
CC(=O)Oc1ccc(C(=O)Nc2cc(C)ccc2C)cc1,3.481
CC(=O)Oc1ccc(C(=O)Nc2c(C)cccc2C)cc1,3.481
CCc1cccc(C)c1NC(=O)c1ccc(OC(C)=O)cc1,3.735
CC(=O)Oc1ccc(C(=O)Nc2cccc(C)c2C)cc1,3.481
CC(=O)Oc1ccc(C(=O)Nc2cccc(Cl)c2C)cc1,3.826
CC(=O)Oc1ccc(C(=O)Nc2ccc(C)c(Cl)c2)cc1,3.826
CC(=O)Oc1ccc(C(=O)Nc2cccc(Cl)c2Cl)cc1,4.171
COc1ccc(Cl)cc1NC(=O)c1ccc(OC(C)=O)cc1,3.526
CC(=O)Oc1ccc(C(=O)Nc2ccc(F)cc2)cc1,3.003
COc1ccc(CNC(=O)c2ccc(OC(C)=O)cc2)cc1,2.551
COc1ccccc1CNC(=O)c1ccc(OC(C)=O)cc1,2.551
