SMILES,logP
Nc1nc(OCc2ccoc2)c2nc[nH]c2n1,1.107
Nc1nc(OCc2cc3ccccc3s2)c2nc[nH]c2n1,2.729
Nc1nc(OCc2cc3ccccc3o2)c2nc[nH]c2n1,2.26
COC(=O)c1ccc(COc2nc(N)nc3[nH]cnc23)o1,0.894
N#Cc1ccc(COc2nc(N)nc3[nH]cnc23)o1,0.979
Nc1nc(OCc2ccc3ccccc3c2)c2nc[nH]c2n1,2.667
NC(=O)c1cc(-c2cc(Cl)cc(Cl)c2)nnc1Cl,3.203
Cc1c(-c2ccc(Cl)cc2)nnc(Cl)c1C(N)=O,2.858
NC(=O)c1cc(-c2ccnc3ccccc23)nnc1Cl,2.444
CC[C@H]1C/C(=C/C(=O)NC2CC2)c2cc(F)ccc21,3.385
CNC(=O)/C=C1\CCc2c(Cl)cc(F)cc21,2.555
CC(C)(C)c1cccc([C@H](O)C(F)(F)F)c1,3.58
CC(=O)O[C@H](c1cccc(C(C)(C)C)c1)C(F)(F)F,4.151
COc1c(-c2ccccc2)c(=O)c2ccc(Cl)cc2[nH]c1=O,3.217
O=c1[nH]c2cc(Cl)ccc2c(=O)c(-c2cccc([N+](=O)[O-])c2)c1O,2.823
O=c1[nH]c2cc(Cl)ccc2c(O)c(-c2ccccc2)c1=O,2.914
COc1ccc(-c2c(O)c(=O)[nH]c3cc(Cl)ccc3c2=O)cc1,2.923
COc1cccc(-c2c(O)c(=O)[nH]c3cc(Cl)ccc3c2=O)c1,2.923
O=c1[nH]c2cc(Cl)ccc2c(O)c(-c2ccc(O)cc2)c1=O,2.62
COc1c(-c2cccs2)c(=O)c2ccc(Cl)cc2[nH]c1=O,3.279
COc1c(C#Cc2ccccc2)c(=O)c2ccc(Cl)cc2[nH]c1=O,2.95
CN(C)Cc1ccc2n1CCN(C(=O)c1ccccc1)C2,2.206
O=C(/C=C/c1ccncc1)[C@H]1COc2cc3ccccc3n2C1,3.327
CO[C@@H]1C(=O)N2c3c(coc3-c3ccccc3)CS(=O)(=O)[C@H]12,1.563
CO[C@@H]1C(=O)N2c3c(coc3C(C)(C)C)CS(=O)(=O)[C@H]12,1.193
CO[C@@H]1C(=O)N2c3c(coc3C(C)(C)C)[C@H](C)S(=O)(=O)[C@H]12,1.754
CO[C@@H]1C(=O)N2c3c(coc3C(C)(C)C)[C@@H](C)S(=O)(=O)[C@H]12,1.754
CO[C@@H]1C(=O)N2c3c(csc3C(C)(C)C)CS(=O)(=O)[C@H]12,1.662
CO[C@@H]1C(=O)N2c3c(c[nH]c3C(C)(C)C)CS(=O)(=O)[C@H]12,0.928
C[C@@H](O)COC(=O)[C@H]1[C@@H](O)C[C@@H]2CC[C@H]1N2C,0.246
Cc1ccc2c(c1)nc(N1CCNCC1)n2Cc1ccccc1,2.803
O=[N+]([O-])c1ccc2c(c1)nc(N1CCNCC1)n2Cc1ccccc1,2.402
Fc1ccc2c(c1)nc(N1CCNCC1)n2Cc1ccccc1,2.633
Oc1ccc2c(c1)nc(N1CCNCC1)n2Cc1ccccc1,2.2
C[C@@H]1C[C@H]2NC(=O)C=C[C@@]2(C)[C@H]2CC[C@]3(C)[C@@H](CC[C@H]3C(C)(C)O)[C@@H]21,3.917
COc1ccc2[nH]cc(/C=C3/C(=O)Nc4ccc(O)cc43)c2c1,3.375
COc1ccc2[nH]cc(/C=C3/C(=O)Nc4ccc(N)cc43)c2c1,3.251
O=C1Nc2ccc(O)cc2/C1=C\[C@H]1CC[C@H](O)c2ccccc21,3.339
Nc1ccc2c(c1)/C(=C\[C@H]1C[C@@H](O)c3ccccc3[C@@H]1O)C(=O)N2,2.391
CCn1c(=S)c2[nH]c(C3CC3)nc2n(CC)c1=S,3.542
CCNc1ncn(CC)c2nc(C3CC3)nc1-2,2.107
CCNc1ncn(CCC(C)C)c2nc(C3CC3)nc1-2,3.133
NC(=O)C[S@@](=O)[C@H](c1ccccc1)c1cccc(Cl)c1,2.663
CCN(CC)C(=O)C[S@@](=O)C(c1ccccc1)c1ccccc1,3.393
NC(=O)C[S@@](=O)[C@@H](c1ccccc1)c1ccncc1,1.405
C[C@H](C(N)=O)[S@@](=O)C(c1ccccc1)c1ccccc1,2.399
CC(C)(C(N)=O)[S@@](=O)C(c1ccccc1)c1ccccc1,2.789
