SMILES,logP
C[C@H](NC(=O)NO)c1cc2ccccc2o1,2.182
CN(O)C(=O)NCc1ccsc1,1.279
Cc1cc([C@H](C)NC(=O)NO)c(C)s1,2.114
C[C@H](NC(=O)N(C)O)c1cc2ccccc2o1,2.524
O=C(NO)N[C@@H]1C[C@H]1c1ccccc1,1.231
O=C(NCc1ccsc1)N(O)CCO,0.641
Cc1cc([C@H](C)NC(=O)N(C)O)c(C)s1,2.457
CN(O)C(=O)N[C@@H]1C[C@H]1c1ccccc1,1.573
C[C@H](NC(=O)N(C)O)[C@H]1C[C@@H]1c1ccccc1,2.209
COc1ccc([C@H]2C[C@@H]2CNC(=O)N(C)O)cc1,1.829
N#Cc1ccc(C(=O)Nc2cc(C(=O)O)cc(C(=O)O)c2)cc1,2.207
O=C(O)c1cc(NC(=O)c2ccc(Cl)cc2)cc(C(=O)O)c1,2.989
Cc1ccc(C(=O)Nc2cc(C(=O)O)cc(C(=O)O)c2)cc1,2.644
COc1ccc(C(=O)Nc2cc(C(=O)O)cc(C(=O)O)c2)cc1,2.344
O=C(O)c1cc(NC(=O)c2ccc(O)c(O)c2)cc(C(=O)O)c1,1.746
COc1ccc(C(=O)Nc2cc(C(=O)O)cc(C(=O)O)c2)cc1OC,2.353
N#Cc1ccc(C(=O)Nc2ccc(-c3nnn[nH]3)cc2)cc1,1.991
N#Cc1ccc(C(=O)Nc2cc(C(N)=O)cc(C(=O)O)c2)cc1,1.608
Cn1c(=O)oc2ccc(C(=O)c3ccccc3)cc21,2.363
Cc1nc2c(=O)[nH]c(N)nc2n1[C@H]1C[C@@H](CO)[C@@H]1O,1.076
Nc1nc2c(nc(Br)n2[C@H]2C[C@@H](CO)[C@@H]2O)c(=O)[nH]1,0.622
CCn1cc(C(=O)O)c(=O)c2cc(F)c(OC3CCN(C)CC3)cc21,2.332
O=C(O)c1cn(C2CC2)c2cc(N3CCOC3)c(F)cc2c1=O,1.968
Nc1ccn([C@@H]2C[C@@H](CO)[C@H](CO)O2)c(=O)n1,1.286
Cc1cn([C@@H]2C[C@@H](CO)[C@H](CO)O2)c(=O)[nH]c1=O,1.267
Cc1cn([C@H]2C[C@@H](CO)[C@H](CO)O2)c(=O)[nH]c1=O,1.267
Nc1ccn([C@H]2C[C@@H](CO)[C@H](CO)O2)c(=O)n1,1.286
Nc1ncnc2c1ncn2[C@@H]1C[C@@H](CO)[C@H](CO)O1,0.703
O=c1[nH]cnc2c1ncn2[C@@H]1C[C@@H](CO)[C@H](CO)O1,0.992
Nc1nc2c(ncn2[C@@H]2C[C@@H](CO)[C@H](CO)O2)c(=O)[nH]1,1.41
C[C@@H](NC(=S)Nc1cccc(C#N)c1)C(C)(C)C,3.279
C[C@H](NC(=S)Nc1ccc(F)cc1)C(C)(C)C,3.547
CC(C)(C)NC(=S)Nc1ccc(C#N)cc1,2.643
CCCN(CCC)[C@H]1Cc2c[nH]c3ccc(C(=O)OCC)c(c23)C1,3.934
CO/N=C(\F)[C@@H]1CN2CC[C@H]1C2,0.868
O[C@@](Cn1cncn1)(c1ccccc1)C1(n2cnc(Cl)n2)CC1,1.6
O[C@@](Cn1cncn1)(c1ccc(F)cc1)C1(n2cnc(Cl)n2)CC1,1.739
Cc1ccc([C@@](O)(Cn2cncn2)C2(n3cnc(Cl)n3)CC2)cc1,1.909
CN(C)C(=N)c1cccc(/C=N/NC(=N)N)c1,0.391
N=C(N)c1cccc(/C=N/NC(N)=S)c1,0.138
N=C(N)N/N=C/c1ccnc(C(=N)N)c1,0.817
CC(C)NC[C@@H](O)c1cc(Br)c(N)c(Cl)n1,2.111
CCC(C)(C)NC[C@H](O)c1cc(Br)c(N)c(Cl)n1,2.891
O=C(O)CS(=O)(=O)Nc1ccc(F)cc1F,0.791
CC1(C)C=C(n2ccc(O)cc2=O)c2cc(C#N)ccc2C1,2.897
CC1(C)C=C(n2ccccc2=O)c2cc(C#N)ccc2C1,3.191
CCC(CN)(CN)COC,0.053
COCC(C)(CN)CN,0.443
CCC(=O)N(c1ccccc1F)C1CCN(CCC(=O)OC)CC1,2.596
N#CC(C#N)=NNc1ccc(C2=NNC(=O)CC2)cc1,1.116
C[C@H]1CC(=O)NN=C1/C=C/c1ccc(NN=C(C#N)C#N)cc1,2.027
C[C@H]1SC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,2.051
N#CC(C#N)=NNc1ccc(C2=NNC(=O)SC2)cc1,1.662
CC(=O)C(=NNc1ccc(C2=NNC(=O)CC2)cc1)C(C)=O,1.247
N#CC(C#N)=NNc1ccc(/C=C/C2=NNC(=O)SC2)cc1,2.327
C[C@H]1NC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,0.907
N#CC(C#N)=NNc1ccc(C2=NNC(=O)NC2)cc1,0.519
Nc1ncnc2c1ncn2[C@H]1C=C(CCl)[C@H](O)[C@@H]1O,0.15
Nc1ncnc2c1ncn2[C@H]1C=C(CF)[C@H](O)[C@@H]1O,0.419
Nc1ncnc2c1ncn2[C@H]1C=C(CBr)[C@H](O)[C@@H]1O,0.006
COc1ccc(C(=O)N2CCC[C@@H]2C(OC)OC)cc1,1.919
COc1ccc(CCCC(=O)N2CCC[C@@H]2C(OC)OC)cc1,2.628
CCOC(OCC)[C@H]1CCCN1C(=O)OC(C)(C)C,2.785
CCOC(OCC)[C@H]1CCCN1C(=O)c1ccc(OC)cc1,2.699
CCOC(OCC)[C@H]1CCCN1C(=O)c1ccccc1OC,2.699
CCOC(OCC)[C@H]1CCCN1C(=O)CCCc1ccc(OC)cc1,3.408
O=C1CN(c2cccc(F)c2)NC(=O)N1,0.386
CCc1cccc(N2CC(=O)NC(=O)N2)c1,0.81
CCCc1cccc(N2CC(=O)NC(=O)N2)c1,1.2
O=C1CN(c2cccc(Cl)c2)NC(=O)N1,0.901
O=C1CN(c2cccc(Br)c2)NC(=O)N1,1.01
O=C1CN(c2ccc(F)cc2)NC(=O)N1,0.386
O=C1CN(c2cc(F)cc(F)c2)NC(=O)N1,0.526
N[C@H]1C[C@@H](c2ccncc2)Oc2ccccc2[C@H]1O,1.966
N[C@H]1C[C@@H](c2cnccn2)Oc2ccccc2[C@H]1O,1.361
CN[C@@]12CC=CC[C@H]1COc1ccccc12,2.46
Cc1ccc(-c2nnnn2CC(=O)O)cc1,0.733
O=C(O)Cn1nnnc1-c1ccc(-c2ccccc2)cc1,2.092
O=C(O)Cn1nnnc1-c1ccc(Oc2ccccc2)cc1,2.217
CC(C)(C)c1ccc(-c2nnnn2CC(=O)O)cc1,1.722
COc1cccc(-c2nnnn2CC(=O)O)c1,0.433
O=C(O)Cn1nnnc1-c1ccc(CBr)cc1,1.32
CSc1ccc(-c2nnnn2CC(=O)O)cc1,1.147
Cc1cc(Nc2ccccc2)c2c(c1O)CCCC2,4.323
COC(=O)Cc1ccc(Nc2cc(C)c(O)c3c2CCCC3)cc1,4.039
OC[C@H](Cc1ccccc1)Nc1ncnc2[nH]cnc12,1.368
OC[C@H](Cc1ccccc1)Nc1ncnc2c1ncn2-c1ccccc1,2.831
OC[C@@H](Cc1ccccc1)Nc1ncnc2c1ncn2-c1ccccc1,2.831
OC[C@H](Cc1ccccc1)Nc1ncnc2c1cnn2-c1ccccc1,2.831
C1=[N+]2C[C@H](Cc3ccccc3)N=C2c2cnn(-c3ccccc3)c2N1,2.71
O=c1[nH]c(=O)n(CC2CC2)c2nc[nH]c12,0.177
CNN1CS/C(=C\c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)C1=O,3.995
NC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,1.847
CN1CC[C@]2(C)c3cc(OC(=O)OC(C)(C)C)ccc3N(C)[C@H]12,3.37
CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CNC(=O)[C@H](N)C(C)C,1.912
CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CNC(=O)C(C)(C)N,1.666
CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CNC(=O)CNC,1.148
CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CNC(=O)[C@@H](N)C(C)C,1.912
CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CNC(=O)[C@H](C)N,1.276
Cn1cncc1COC[C@@H](O)c1ccc(OCc2ccccc2)cc1,3.249
Cn1cncc1COC[C@@H](O)c1cccc2ccccc12,2.824
CN1CCC=C(COC[C@@H](O)c2ccc3sccc3c2)C1,3.213
COCc1nc(O)c2nccnc2n1,0.272
Oc1nc(COc2ccccc2)nc2nccnc12,1.704
Oc1nc(COCc2ccccc2)nc2nccnc12,1.842
O=C(O)CCNC(=O)c1cccc(NC(=O)CCC2CCNCC2)c1,1.609
c1ccc(C(CNC2=NCCN2)c2ccccc2)cc1,2.367
c1ccc(C(CCNC2=NCCN2)c2ccccc2)cc1,2.757
c1ccc(C(CNC2=NCCCN2)c2ccccc2)cc1,2.757
c1ccc(C(CCNC2=NCCCN2)c2ccccc2)cc1,3.148
c1ccc(C(CNC2=NCCCCN2)c2ccccc2)cc1,3.148
c1ccc(C(CCNC2=NCCCCN2)c2ccccc2)cc1,3.538
c1ccc(C(CNC2=NCCCCCN2)c2ccccc2)cc1,3.538
c1ccc(C(CCNC2=NCCCCCN2)c2ccccc2)cc1,3.928
c1ccc(C(CN/C2=N/CCCCCCN2)c2ccccc2)cc1,3.928
c1ccc(C(CNC2=NCc3ccccc3CN2)c2ccccc2)cc1,4.068
C[C@@H]([C@@H](O)c1ccc(O)cc1)N1[C@H]2CC[C@@H]1CC(=Cc1ccccc1)C2,4.525
C[C@@H]([C@H](O)c1ccc(O)cc1)N1CCC(Sc2ccccc2)CC1,4.071
C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(Sc2ccccc2)CC1,4.071
C[C@@H]([C@H](O)c1ccc(O)cc1)N1CCC(O)(Cc2ccccc2)CC1,2.884
C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(O)(Cc2ccccc2)CC1,2.884
C[C@@H]([C@H](O)c1ccc(F)cc1)N1CCC(O)(Cc2ccccc2)CC1,3.317
O[C@@H](CN1CCC(O)(Cc2ccccc2)CC1)c1ccc(Cl)cc1,3.443
O[C@@H](CN1CCC(O)(Cc2ccccc2)CC1)c1ccc(F)cc1,2.929
Cn1ncnc1N[C@H]1c2cc(C#N)ccc2OC(C)(C)[C@@H]1O,1.372
Cc1nc(N[C@H]2c3cc(C#N)ccc3OC(C)(C)[C@@H]2O)n(C)n1,1.68
Cn1nc(N)nc1N[C@H]1c2cnccc2OC(C)(C)[C@@H]1O,0.477
CCc1ccc2c(c1)[C@H](Nc1nc(N)nn1C)[C@@H](O)C(C)(C)O2,1.645
Cn1nc(N)nc1N[C@H]1c2cc(C#N)ccc2C(C)(C)[C@@H]1O,1.074
CC(=O)c1ccc2c(c1)[C@H](Nc1nc(N)nn1C)[C@@H](O)C(C)(C)O2,1.285
Cc1[nH]c(=O)n(C)c1-c1ccc(C2CCCCC2)cc1,3.737
Cc1[nH]c(=O)n(C)c1-c1ccc(-c2ccccc2)cc1,3.356
C/N=C(\S)[C@@H]1c2cc(C#N)ccc2OC(C)(C)[C@@H]1O,2.132
CC(C)(C)/N=C(\S)[C@@H]1c2cc(C#N)ccc2OC(C)(C)[C@@H]1O,3.301
CC1(C)Oc2ccc(C#N)cc2[C@@H](/C(S)=N/c2ccccc2)[C@H]1O,3.834
Cc1coc2c(C(=O)c3ccccc3)ccc(O)c12,3.678
C=CCc1cc(C(=O)c2cccs2)c2occ(C)c2c1O,4.468
CCCc1cc(C(=O)c2cccs2)c2occ(C)c2c1O,4.692
Cc1coc2c(C(=O)c3cccs3)cc(C(C)(C)C)c(O)c12,5.037
Cc1coc2c(C(=O)c3ccccc3)cc(C(C)(C)C)c(O)c12,4.975
Cc1coc2c(C(=O)c3ccc(Cl)cc3)cc(C(C)(C)C)c(O)c12,5.629
CCNC(=NC#N)N(C)[C@H]1c2cc(C#N)ccc2OC(C)(C)[C@@H]1O,1.51
CCc1ncc2c(=O)[nH]c3ccc(-n4ccnc4)cc3n12,1.924
CCc1nc(C)c2c(=O)[nH]c3ccc(N4CCOCC4)cc3n12,1.883
CCc1nc(C)cn1-c1ccc2nc(O)c3c(C)nc(CC)n3c2c1,3.515
Cc1nccn1-c1ccc2[nH]c(=O)c3cnc(C)n3c2c1,1.978
Cc1ncc2c(=O)[nH]c3ccc(-n4ccnc4)cc3n12,1.67
CCc1nc(C)c2c(=O)[nH]c3ccc(N4CCCC4)cc3n12,2.647
Oc1nc2ccc(-n3ccnc3)cc2n2ccnc12,1.774
O=c1[nH]c2ccccc2n2ccnc12,1.176
Cc1cn2c(n1)c(=O)[nH]c1ccccc12,1.484
CCc1ncc2c(O)nc3cccnc3n12,1.545
Cc1nccn1-c1ccc2nc(O)c3cnc(C)n3c2n1,1.786
CCc1nccn1Cc1ncc2c(=O)[nH]c3cccnc3n12,1.378
CCc1ncc2c(=O)[nH]c3ccncc3n12,1.133
Oc1nc2cccnc2n2ccnc12,0.983
Oc1nc2ccc(-n3ccnc3)nc2n2ccnc12,1.169
Cc1ccc2c(c1)[C@H]1CCc3ccsc3[C@]2(C)N1,3.911
Fc1ccc(-c2nc(N3CCNCC3)nc3c2CCCCC3)cc1,2.961
Fc1ccc(-c2nc(N3CCNCC3)nc3c2CCCCCC3)cc1,3.351
CCC(C)(C)[n+]1noc(O)n1,0.208
CCCC(C)(C)[n+]1noc(O)n1,0.598
CC(C)O[C@H](CN(C)C)Oc1ccccc1Cl,3.032
CC1(C)C(c2ccc(O)c(O)c2)=CC(=O)c2c(O)cc(O)cc21,3.067
CC1(C)C(c2ccc(O)c(O)c2)=C(O)C(=O)c2c(O)cc(O)cc21,2.952
COc1ccc2c(c1)C(C)(C)[C@H](c1ccc(OC)c(OC)c1)CCN2,4.589
COc1cc(O)c2c(c1)C(C)(C)C(c1ccc(O)c(O)c1)=CC2=O,3.37
CCN1CCC[C@@H]1CNC(=O)c1sc(S(C)=O)c(C)c1OC,2.017
COc1c(C(=O)NCCN(C)C)sc(SC)c1C,2.078
CCOC(=O)[C@](C)(Sc1cc2ccccc2[nH]1)c1ccccc1,4.739
Cn1c(S[C@](C)(C(=O)O)c2ccccc2)cc2ccccc21,4.27
