SMILES,logP
CCOC(=O)c1c(C)cc(C)[nH]c1=S,2.538
O=S(=O)(NCCc1ccncc1)c1ccccc1,1.603
O=S(=O)(NCCc1ccncc1)c1ccc(F)cc1,1.742
COc1ccc(S(=O)(=O)NCCc2ccncc2)cc1,1.611
CC(C)(C)c1ccc(S(=O)(=O)NCCc2ccncc2)cc1,2.9
O=C1C[C@H](c2ccc(S(=O)(=O)NCc3ccncc3)cc2)CN1,1.164
O=C1C[C@@H](c2ccc(S(=O)(=O)NCc3ccncc3)cc2)CN1,1.164
NC(=O)c1c(F)c(F)c(N)c(F)c1F,0.924
O=C(O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,4.21
N[C@@H](Cc1c[nH]c2cc(F)ccc12)C(=O)O,1.261
N[C@H](Cc1c[nH]c2cc(F)ccc12)C(=O)O,1.261
COc1cc(-c2ccc(N)c(OC)c2)ccc1N,2.535
O=C(O)c1c(F)c(F)c(C(=O)O)c(F)c1F,1.639
Nc1ccc(Cl)cc1C(=O)c1ccccc1Cl,3.807
COc1ccc2[nH]c(C)c(CC(=O)O)c2c1,2.112
CN[C@@H](C)[C@H](O)c1ccc(O)cc1,1.033
CN[C@H](C)[C@H](O)c1ccc(O)cc1,1.033
CN[C@@H](C)[C@@H](O)c1ccc(O)cc1,1.033
CN[C@H](C)[C@@H](O)c1ccc(O)cc1,1.033
CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,3.693
O=C(O)c1ccc(C(=O)O)c(Br)c1,1.846
COc1ccc2[nH]cc(C[C@H](N)C(=O)O)c2c1,1.131
COc1ccc2[nH]cc(C[C@@H](N)C(=O)O)c2c1,1.131
CN1CCc2cc(O)c(O)cc2[C@H]1Cc1ccc(O)c(O)c1,2.281
CN1CCc2cc(O)c(O)cc2[C@@H]1Cc1ccc(O)c(O)c1,2.281
COC(=O)c1cc(C(=O)OC)cc(C(=O)OC)c1,1.046
O=Cc1ccccc1C(=O)O,1.197
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,3.749
CC(=O)Oc1cc(OC(C)=O)cc(C(C)=O)c1,1.74
O=C(O)COc1ccc(Cl)c(Cl)c1,2.457
Cc1ccc(S(=O)(=O)N(CCO)CCO)cc1,0.03
OCCN1CCC(CCCC2CCN(CCO)CC2)CC1,1.565
CCOc1ccc(OCC)c([N+](=O)[O-])c1,2.392
CCOC(=O)[C@H]1CC(=O)[C@@H](C(=O)OCC)CC1=O,0.277
