SMILES,logP
COC(=O)c1scc(C)c1NC(=S)OC,2.186
COC(=O)c1sccc1NNC(=O)c1ccc(Cl)cc1,2.945
CCc1ccc(/C=C2/SC(N3CCCC3)=NC2=O)cc1,3.315
COC(=O)c1sccc1NNC(=O)c1ccc([N+](=O)[O-])cc1,2.2
CCCc1cc(=O)oc2cc(OCc3cc(C)ccc3C)ccc12,4.941
COC(=O)c1sccc1NNC(=O)c1ccc(C(F)(F)F)cc1,3.31
COC(=O)c1sccc1NNC(=O)c1ccc(C)cc1,2.6
CCCc1cc(=O)oc2cc(OCc3c(F)cccc3Cl)ccc12,5.117
COC(=O)c1sccc1NNS(=O)(=O)c1ccccc1,1.84
CCOC(=O)c1cnn(-c2ccc(N)cc2)c1C(F)(F)F,2.65
CCCc1cc(=O)oc2cc(OCc3ccc([N+](=O)[O-])cc3)ccc12,4.233
CCCc1c(C(=O)OCC)cnn1-c1ccc([N+](=O)[O-])cc1,2.91
CC(=O)c1sccc1NC(=O)c1ccccc1C(=O)O,2.901
CCCc1c(C)c2ccc(O[C@@H](C)C(=O)OCC)cc2oc1=O,3.384
CC(=O)c1sccc1NC(=O)CCC(=O)O,1.754
CC(=O)C1=C(O)C(=O)N(c2ccc(F)cc2)[C@H]1c1ccccc1F,3.454
NNC(=O)c1cnn(-c2ccc([N+](=O)[O-])cc2)c1C(F)(F)F,1.403
CCCc1c(C)c2ccc(O[C@H](C)C(=O)OCC)cc2oc1=O,3.384
O=C1N=C(N2CCOCC2)S/C1=C/c1c(F)cccc1Cl,2.782
Nc1ncc(C(=O)Nc2ccc(F)cc2F)c(C(F)(F)F)n1,2.608
CCCc1c(C)c2ccc(O[C@@H](C)C(=O)O)cc2oc1=O,2.906
Nc1ncc(C(=O)Nc2ccccc2)c(C(F)(F)F)n1,2.33
CCCc1c(C)c2ccc(O[C@H](C)C(=O)O)cc2oc1=O,2.906
O=C1N=C(N2CCCC2)S/C1=C/c1c(F)cccc1Cl,3.545
Nc1ncc(C(=O)Nc2ccccc2F)c(C(F)(F)F)n1,2.469
CCCc1c(C)c2c(OCC(=O)O)cc(OCC(=O)O)cc2oc1=O,1.981
Nc1ncc(C(=O)Nc2cccc(F)c2)c(C(F)(F)F)n1,2.469
CC(=O)C1=C(O)C(=O)N(c2ccc(F)cc2)[C@@H]1c1ccccc1F,3.454
Cc1ccsc1/C=C1/SC(N2CCCCC2)=NC1=O,3.513
N#Cc1sccc1NS(=O)(=O)c1cccc(C(F)(F)F)c1,3.439
Nc1ncc(C(=O)Nc2c(F)cccc2F)c(C(F)(F)F)n1,2.608
CC1CCN(C2=NC(=O)/C(=C/c3ccccc3F)S2)CC1,3.528
C/C(=C\C(=O)Nc1cscc1C)C(=O)O,2.026
C=C(C)COc1ccc2c(-c3ccccc3)cc(=O)oc2c1,4.415
C/C(=C/C(=O)Nc1cscc1C)C(=O)O,2.026
COc1cccc(/C=C2/SC(N3CCCCCC3)=NC2=O)c1OC,3.55
Cc1cscc1NC(=O)/C=C/C(=O)O,1.636
CC(C)OC(=O)COc1ccc2c(-c3ccccc3)cc(=O)oc2c1,3.79
COc1cccc(/C=c2\sc3nnc(-c4ccc(C)cc4)n3c2=O)c1,2.683
Nc1ncc(C(=O)Nc2cc(F)ccc2F)c(C(F)(F)F)n1,2.608
Cc1c(Cl)ccc(S(=O)(=O)n2cnc3ccccc32)c1Cl,3.889
N#Cc1sc(-c2ccc(F)cc2)cc1N,3.008
C=CCc1cccc2cc(C(=O)NCCc3ccccc3)c(=O)oc12,3.494
CCOc1ccsc1C(=O)OC,1.933
CCOc1ccsc1C(=O)O,1.845
Cc1cc(Cl)ccc1S(=O)(=O)n1cnc2ccccc21,3.235
COC(=O)c1sccc1NC(=O)c1ccc(Cl)cc1Cl,4.094
CC1=NN2[C@H](c3ccc(Cl)cc3)Oc3ccccc3[C@H]2C1,4.554
C=C(C)COc1ccc2c(-c3ccccc3)cc(=O)oc2c1C,4.723
Cc1ccc(C)c(S(=O)(=O)n2nnc3cc(Cl)ccc32)c1,2.939
CCOc1ccsc1C(=O)Nc1ccc(OC(F)(F)F)cc1,4.298
CS(=O)(=O)N(CC(=O)N1CCc2ccccc2C1)c1ccccc1,2.038
Cc1ccc(S(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)cc1C,2.953
CCOc1ccsc1C(=O)NN,0.75
COC(=O)c1sccc1-n1c(C)ccc1C,2.942
CCOC(=O)N1CCN(C(=O)Cc2ccccc2)CC1,1.53
COC(=O)c1sccc1OC,1.543
C=CCc1cccc2cc(C(=O)Nc3cccc(C)c3C)c(=O)oc12,4.391
COC(=O)c1scc(Br)c1OC,2.306
COC(=O)c1sc(Br)c(Br)c1OC,3.068
O=[N+]([O-])c1ccc(Cl)c(S(=O)(=O)n2nnc3ccccc32)c1,2.23
Cc1c(C(=O)O)ccc2c1N[C@H](c1ccc(Cl)cc1)[C@H]1CC=C[C@@H]21,5.173
CC(C)(C)c1cc(N)c(C#N)s1,2.499
COc1cccc([C@H]2Nc3c(ccc(C(=O)O)c3C)[C@@H]3C=CC[C@H]23)c1,4.528
CCC(=O)Oc1ccc(N(C)C2=NS(=O)(=O)c3ccccc32)cc1,2.587
CCOc1ccsc1C(=O)Nc1ccc(Cl)cc1,4.053
Cc1c(C(=O)O)ccc2c1N[C@H](c1ccccc1F)[C@H]1CC=C[C@@H]21,4.659
Cc1ccc(S(=O)(=O)Nc2cc(C(C)(C)C)sc2C#N)cc1,4.027
CCOC(=O)N1CCN(C(=O)c2ccc(Br)cc2)CC1,2.363
O=C(COc1ccc(Cl)cc1)N1CCCCCC1,3.121
Cc1ccsc1/C=C1/SC(N2CCOCC2)=NC1=O,2.359
Cc1ccc(C)n1-c1ccsc1C(=O)O,2.854
O=C1N=C(N2CCOCC2)SC1=C1CCCC1,1.776
CCC(=O)Nc1ccsc1C(=O)OC,1.883
CC(C)(C)OC(=O)N/N=C1/C(=O)N(CC(=O)O)c2ccccc21,1.347
CC(=O)Nc1cc(-c2ccc(F)cc2)sc1C#N,3.384
Cc1ccc(/C=C2/SC(N3CCCC3)=NC2=O)cc1,3.061
COC(=O)c1sccc1-n1nnc(C(C)=O)c1C,1.626
O=C1N=C(N2CCCCC2)S/C1=C/c1cccc(O)c1,2.848
Cc1c(OCC(=O)N(C)C)ccc2c(-c3ccccc3)cc(=O)oc12,3.235
CC(=O)c1sccc1NC(=O)/C=C/C(=O)O,1.53
COc1ccc(C)cc1S(=O)(=O)NCc1ccco1,2.075
CC(C)(C)c1cc(/N=C/c2ccc(O)cc2)c(C#N)s1,4.373
C[C@H]1CCCCN1c1nc2nonc2nc1N1CCCC[C@H]1C,2.77
CC(=O)COc1ccc2c(-c3ccccc3)cc(=O)oc2c1C,3.736
CCc1ccc(S(=O)(=O)n2cnc3cc(C)c(C)cc32)cc1,3.453
CC(=O)Nc1ccc(/C=N/c2cc(C(C)(C)C)sc2C#N)cc1,4.626
CCOc1ccsc1C(=O)NNC(=O)c1ccc(Cl)cc1,2.875
Cc1ccc(-n2nc(-c3ccc(C(C)(C)C)cc3)cc2N)cc1,4.727
CCOc1ccsc1C(=O)NNC(=O)c1ccc([N+](=O)[O-])cc1,2.13
CCOc1ccsc1C(=O)NNC(=O)C1CC1,1.318
CCOc1ccsc1C(=O)NNC(=O)c1ccco1,1.815
CC(=O)[C@H](C)Oc1cc2oc(=O)cc(-c3ccccc3)c2cc1Cl,4.47
Cc1ccc(/C=C2\SC(N3CCN(C)CC3)=NC2=O)cc1,2.213
CCOc1ccsc1NC(=O)Nc1ccc(Cl)cc1,4.444
CC(=O)[C@@H](C)Oc1cc2oc(=O)cc(-c3ccccc3)c2cc1Cl,4.47
CCOc1ccsc1NC(=O)Nc1ccc(OC(F)(F)F)cc1,4.689
COc1cc(OC)c2c(-c3ccccc3)cc(=O)oc2c1,3.477
CCOc1ccsc1NC(=O)Nc1cccc(C(F)(F)F)c1,4.81
O=c1c2ccccc2[nH]c(=S)n1-c1ccccc1,3.048
CCOc1ccsc1NC(=O)Nc1cccc(F)c1,3.93
CCOc1ccsc1-c1nnc(-c2ccc(Cl)cc2)o1,4.517
CCOc1ccsc1-c1nnc(-c2ccc([N+](=O)[O-])cc2)o1,3.772
Clc1ccc(Cc2nn[nH]n2)cc1,1.444
COc1c(Br)csc1C(=O)NN,1.123
Cc1ccc(C(=O)Nc2cc(-c3ccc(F)cc3)sc2C#N)cc1,4.987
CCc1ccccc1NC(=O)c1scc(Br)c1OC,4.334
N#Cc1c(NC(=O)/C=C/C(=O)O)sc2c1CCCC2,2.078
O=C1NCCN/C1=C\C(=O)c1cccc(Br)c1,1.235
COC(=O)Cn1nnc(N2CCOCC2)n1,1.317
CC(=O)Nc1nc(N)nc(N2CCCCC2)n1,0.402
CC1(C)Nc2ccccc2C(=O)N1c1ccc(Br)cc1,4.258
Fc1ccc(-c2noc(-c3ccccc3Cl)n2)c(F)c1,4.335
COC(=O)c1cc2c(C(F)(F)F)nn(C)c2s1,2.44
Cn1nc(C(F)(F)F)c2cc(C(=O)O)sc21,2.352
Cn1nc(C(F)(F)F)c2cc(C(=O)Nc3ccc(F)cc3)sc21,4.045
CCOC(=O)c1cc(CC)sc1NC(=O)c1ccccc1C(=O)O,3.438
Cc1csc2c(S)ncnc12,2.288
O=c1/c(=C/c2ccc(Cl)cc2)sc2nnc(-c3ccccc3)n12,3.019
Cc1csc2c(N3CCN(C(=O)c4ccco4)CC3)ncnc12,2.555
COC(=O)c1csc2c(C(F)(F)F)cc(=O)[nH]c12,2.395
COc1cc(N2C(=O)[C@H]3[C@@H]4C=C[C@@H](C4)[C@H]3C2=O)c(OC)cc1Cl,2.669
Cc1csc2c(N3CCN(C(=O)NC(C)(C)C)CC3)ncnc12,2.63
Cc1ccc(/C=c2/sc3nnc(-c4ccccc4)n3c2=O)cc1,2.674
NC(=O)c1sccc1NS(=O)(=O)c1ccc(F)cc1F,1.926
Cc1ccc2c(nc3s/c(=C\c4cccc(F)c4)c(=O)n32)c1C,3.213
COc1ccccc1/C=c1\sc2nnc(-c3ccc(C)cc3)n2c1=O,2.683
Cc1csc2c(N3CCN(C(=S)NCC4CC4)CC3)ncnc12,2.406
COC(=O)c1sccc1NNC(=O)/C(C)=C/C(=O)O,1.009
COC(=O)c1sccc1NNC(=O)/C(C)=C\C(=O)O,1.009
