SMILES,logP
Cc1cccc(NC(=S)NNC(=O)c2ccccc2)c1,2.626
O=C1CCCC2=C1[C@@H](c1cccc(O)c1)n1ncnc1N2,2.006
Cc1cccc(C(=O)NNC(=O)c2ccccc2[N+](=O)[O-])c1,1.978
Cc1cc(C)c(NC(=O)Nc2ccc(Cl)cc2)c(C)c1,4.909
Cc1cccc(/C=N/NC(=O)c2cccc(C)c2)c1,3.067
COc1ccc([C@H]2C3=C(CCCC3=O)Nc3ncnn32)cc1,2.309
COc1ccc([C@@H]2C3=C(CCCC3=O)Nc3ncnn32)cc1,2.309
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Nc2ccccc2)cc1,5.728
N#Cc1cccc(/N=C/c2ccc(Br)cc2)c1,4.071
NC(=O)c1ccccc1/N=C/c1ccc(O)cc1O,1.947
NC(=O)c1ccccc1/N=C/c1ccc([N+](=O)[O-])o1,2.037
CC(=O)c1ccc(/N=C/c2ccccc2OCc2ccccc2)cc1,5.219
COc1ccc(/C=N/c2ccc(C(C)=O)cc2)c2ccccc12,4.802
O=C(N/N=C/c1ccccc1[N+](=O)[O-])c1cc(O)cc(O)c1,1.77
CCOC(=O)c1ccc(/N=C/c2ccccc2C)cc1,3.922
COc1ccc(/N=C/c2ccccc2OCc2ccccc2)cc1,5.025
CC(=O)c1ccc(/N=C/c2ccccc2C)cc1,3.948
CCOC(=O)C1=C(c2ccccc2)Nc2ncnn2[C@H]1c1ccccc1,3.267
CCOC(=O)C1=C(c2ccccc2)Nc2ncnn2[C@@H]1c1ccccc1,3.267
CCOC(=O)C1=C(c2ccccc2)Nc2nnnn2[C@H]1c1ccccc1,2.662
N#Cc1cccc(/N=C/c2c[nH]c3ccccc23)c1,3.79
CCOC(=O)C1=C(c2ccccc2)Nc2nnnn2[C@@H]1c1ccccc1,2.662
Cc1ccc(/N=C/c2ccccc2O)cc1F,3.59
O=C(Nc1cccc(SC(F)(F)F)c1)c1cccnc1,3.946
CS(=O)(=O)c1ccc(Cl)c(NC(=O)c2cccnc2)c1,2.391
COc1ccc(/C=N/c2ccc(C)c(F)c2)cc1,3.893
Cc1ccc(S(=O)(=O)C(F)(F)F)cc1NC(=O)c1cccnc1,2.936
O=C(Nc1ccc(SC(F)(F)F)cc1)c1cccnc1,3.946
CN(C)c1ccc(/C=N/c2ccc(OC(F)(F)F)cc2)cc1,4.402
CCOc1ccc(/C=N/c2cccc(O)c2)cc1,3.542
O=C(Nc1ccccc1SC(F)(F)F)c1cccnc1,3.946
O=C(Nc1cccc(NC(=O)c2cccnc2)c1)c1cccnc1,2.981
N#Cc1cccc(/N=C/c2cccc(Cl)c2Cl)c1,4.616
CCNc1cc(S(=O)(=O)C(F)(F)F)ccc1N,1.994
N#Cc1nc(-c2ccc(Cl)cc2)oc1N1CCCC1,3.467
Oc1ccc(/C=N/c2ccc(OC(F)(F)F)cc2)cc1,4.041
N#Cc1nc(-c2ccc(F)cc2)oc1N1CCCCC1,3.343
CC1CCN(c2oc(-c3ccc(Cl)cc3)nc2C#N)CC1,4.103
N#Cc1cccc(/N=C/c2cccc([N+](=O)[O-])c2)c1,3.217
Cc1ccc(-c2nc(C#N)c(N3CCC(C)CC3)o2)cc1,3.758
CN(C)c1ccc(/C=N/c2cccc(C#N)c2)cc1,3.375
CC1CCN(c2oc(-c3ccccc3)nc2C#N)CC1,3.45
CC1CCN(c2oc(-c3ccc(F)cc3)nc2C#N)CC1,3.589
COc1ccc2ccccc2c1/C=N/c1cccc(C#N)c1,4.471
C[C@@H]1CN(c2oc(-c3ccccc3)nc2C#N)C[C@@H](C)O1,2.827
COc1cc(/C=N/c2cccc(C#N)c2)c([N+](=O)[O-])cc1OC,3.234
C[C@H]1CN(c2oc(-c3ccccc3)nc2C#N)C[C@H](C)O1,2.827
N#Cc1cccc(/N=C/c2ccc([N+](=O)[O-])s2)c1,3.279
CCOc1ccc(/C=N/c2cccc(Cl)c2C)cc1,4.798
Cc1ccc(-c2nc(C#N)c(N3C[C@@H](C)O[C@H](C)C3)o2)cc1,3.135
Cc1ccccc1/C=N/c1cccc(C#N)c1,3.617
Cc1ccc(-c2nc(C#N)c(N3C[C@H](C)O[C@@H](C)C3)o2)cc1,3.135
N#Cc1cccc(/N=C/c2ccc(O)cc2)c1,3.014
Cc1ccc(-c2nc(C#N)c(N3CCCC3)o2)cc1,3.122
N#Cc1ccc(/C=N/c2cccc(C#N)c2)cc1,3.181
Cc1ccc(CNc2oc(-c3ccc(F)cc3)nc2C#N)cc1,4.273
CCOc1ccccc1/C=N/c1ccc(OC)cc1,3.845
Cc1ccc(-c2nc(C#N)c(NCc3ccc(Cl)cc3)o2)cc1,4.787
