SMILES,logP
C[C@@H](NC1=NS(=O)(=O)C2=CNC=CC2=N1)C(C)(C)C,1.109
C=C[C@H]1C[C@H](Cc2ccc(OC)c(O)c2)[C@H]2C(=O)C=CC(=C)[C@@H]12,3.693
O=C(O)C[C@H]1C(=O)Nc2c(Cl)c(Cl)cc3[nH]c(=O)c(=O)n1c23,0.964
COC(=O)c1cc(OC)cc(O)c1Oc1cc(C)cc(O)c1C(=O)O,2.692
CSc1ncc(NC(=O)Nc2cccnc2)cc1Cl,3.496
COc1ccc([C@@H](C)N[C@H](C)c2ccc3ccccc3c2)cc1Cl,5.914
N#Cc1ccc(C(=C2CCCC2)n2ccnc2)s1,3.65
COc1cc(F)cc2c1-c1c(OC)cc(F)cc1C21NC(=O)NC1=O,2.045
COc1ccc(C[C@@H](O)[C@H](OC(C)=O)[C@H](O)CO)cc1,0.117
Cc1c2ncn(-c3ccc(Cl)cc3)c(=O)c2nn1C,2.081
CC(C)Cc1nc2nc(N)nc(N)c2nc1CC(C)C,1.981
O=C(c1c[nH]c2ncccc12)N1CCc2ccccc21,2.766
Cc1cccc(NC(N)=O)c1CNc1cccn2c(C)c(C)nc12,3.362
Cc1c(O)c(C(C)C)c2c(c1CCn1ccnc1)O[C@](C)(CO)C2,2.949
O=c1oc(Nc2c(Cl)cccc2Cl)nc2cc(Cl)ccc12,4.892
Cc1nc(N2CCc3ccccc3C2)nc(Nc2ccc(F)cc2)c1C,4.539
COc1ccc2c(c1)[C@@H](CCNC(=O)C(F)(F)F)CC2,2.794
Nc1nc2c(nc(N)n2C[C@@H]2CCCCO2)c(=O)[nH]1,0.147
c1ccc(COc2ccc(Nc3ncnc4ccccc34)cc2)cc1,4.952
Cc1ccc(-n2nc(O)c3c(c2=O)Cc2ccc(Cl)cc2N3)cc1,3.548
Nc1nc(OCc2ccccc2)c2nc(Br)[nH]c2n1,2.277
CCCC1=C(Nc2ccc(C3=NNC(=O)C[C@@H]3C)cc2)CCCC1=O,3.766
N=c1nc2n(cc1Br)[C@@H]1O[C@@H](CO)[C@H](O2)[C@@H]1O,0.863
C[C@@H]1SC(N)=NC[C@H]1C,1.073
C[C@H](Cc1c[nH]c2ccccc12)NC[C@H](O)c1cccc(Cl)c1,4.076
c1ccc(N2CCN(Cc3cn(-c4ccccc4)cn3)CC2)cc1,3.195
O=C1C(=O)N2CCC[C@H]2[C@H]1c1ccccc1,1.344
Clc1ccc(Cc2noc(CCc3c[nH]cn3)n2)cc1,2.822
Nc1nc2ccc(C[C@H](C=O)c3ccc4ccccc4c3)cc2c(=O)[nH]1,3.184
COC1=C(Cl)C(=O)c2ccccc2C1=O,2.162
Clc1ccc2c(c1)N/C(=N\Cc1cccnc1)c1ccccc1N2,4.851
C=CCN1CCc2nc(N)sc2CC1,1.312
OC[C@]12OC(Nc3ccccc3)=N[C@H]1[C@@H](O)[C@H](O)[C@H]2O,1.319
CCN(C)C(=O)Oc1nsnc1-c1c(Cl)cccc1Cl,3.962
CCN(CC)S(=O)(=O)N(C)C(=O)Nc1cc(C)ccn1,1.44
O=C(O)Cc1ccc([N+]([O-])(CCCl)CCCl)cc1,2.596
O=C(c1cccs1)c1ccccc1O,2.685
O=C(O)C(=S)Cc1ccc(I)cc1,2.288
c1ccc2c(c1)Cc1sc(Cc3c[nH]cn3)nc1-2,3.028
N[C@@H](Cc1ccccc1Oc1cccc(-c2nnn[nH]2)c1)C(=O)O,1.613
Cc1cccc2c1CCC[C@H]2c1c[nH]cn1,3.186
C=C1C(=O)N(Cc2cccc([N+](=O)[O-])c2)C(=O)N1CC(=O)O,0.957
CCCn1c(=O)c2nccnc2n(CCCC(=O)OCC)c1=O,0.706
CC[C@@H]1CCc2c(C)c(O)c(C)c(C)c2OCCCC(C)(C)C(=O)O1,4.771
CC1(C)OC(=O)C(c2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1,3.336
Cc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(F)c2)o1,3.484
COC(=O)Cn1c(C(=O)N(C)c2cccc(F)c2)cc2ccccc21,3.23
COc1ccc2c(Nc3ccncc3)noc2c1,2.975
Cn1c(CC(=O)O)ccc1C(=O)c1ccc(-c2ccccc2)cc1,3.55
COC(=O)CCc1c(-c2ccccc2)n(C)c(=O)c2ccccc12,3.311
CN(C)[C@@H](Cc1cc2ccccc2o1)c1cccc(O)c1,3.984
N=C(N)c1cccc2c1CC/C2=N\n1cc(-c2ccccc2)nc1N,2.615
Nc1ccccc1SSc1ccccc1Nc1ncccn1,4.602
CSc1nc2ccc(N3C[C@@H](CNC(C)=O)OC3=O)cc2s1,2.48
CCc1ccc2scc(CCNC(C)=O)c2c1,3.142
c1ccc([C@@H]2CC[C@@]3(OCCN[C@@H]3c3ccccc3)OC2)cc1,3.638
CSc1ccc(Cc2c(O)n[nH]c2C(F)(F)F)cc1,3.447
CCN1CCCC[C@H](NC(=O)c2cc3[nH]nnc3cc2OC)C1,1.571
O=C(Nc1ccccc1-c1ccccc1)OC12CCN(CC1)CC2,4.14
O=C(Nc1ccccc1)c1ccc(O)c(O)c1O,2.056
Cc1c(-c2ccccc2)cnn1C1CCN(Cc2ccccc2)CC1,4.696
COc1cc(O)c2c(=O)oc(C(=O)O)cc2c1,1.205
Cc1c(C)c2c(c(C)c1O)CC[C@](C)(/C(O)=N/[N+](C)(C)C)O2,2.979
O=C(CCl)N/N=c1/[nH]c2ccccc2n(-c2ccccc2)c1=O,1.489
COc1ccc(C[C@@H](C)N2C(=O)c3ccccc3C2=O)cc1OC,2.931
Cn1cnc2ccc(-c3c[nH]nc3-c3ccc(F)cc3F)cc21,3.909
CC(=O)NC[C@@H]1CN(c2ccc(-n3ccnn3)c(F)c2)C(=O)O1,0.868
CC(=O)c1ccc2c(c1)C(c1ccccc1F)=NCc1nc(C)c(C)n1-2,4.182
O=c1ccn(-c2ccc(F)cc2)c2cc(-n3ccnc3)ccc12,3.316
Cn1c2ccccc2c2cc(C(=O)N3CCOCC3)sc21,2.865
