SMILES,logP
O=C1OC(c2ccccc2[N+](=O)[O-])=N/C1=C/c1ccccc1,2.939
Clc1ccc(Nc2ccc(-c3ccccc3)nn2)cc1,4.541
COc1cccc(Nc2ccc(-c3ccccc3)nn2)c1,3.896
COCc1cc(C)nc2sc(C(N)=O)c(N)c12,1.432
O=C1OC(c2ccccc2[N+](=O)[O-])=N/C1=C\c1ccccc1,2.939
C[C@@H]1CN(S(=O)(=O)c2ccc3ccccc3c2)C[C@@H](C)O1,2.638
CC1(C)CC(=O)C(Sc2ccccc2)=C(O)C1,3.937
C[C@H]1CN(S(=O)(=O)c2ccc3ccccc3c2)C[C@H](C)O1,2.638
O=C1OC(c2ccccc2[N+](=O)[O-])=N/C1=C/c1ccco1,2.532
Cc1cc(C)n(-c2ccc(F)cc2)c(=O)c1C(=O)O,2.292
Cc1ccc2nsnc2c1NC(=O)c1cncc(Br)c1,3.41
O=c1c2ccccc2c(-c2cccs2)nn1Cc1ccccc1,4.173
Cc1[nH]c(=O)c(-c2ccccc2)c(O)c1C#N,1.928
O=C1CCCC(=O)C1=NNc1ccccc1C(=O)O,1.475
CC(=C(C#N)C#N)C1CC1,1.76
O=C1CCCC(=O)C1=NNc1ccc(C(=O)O)cc1,1.475
CCN1C(=O)C(Cl)(Cl)C(=O)c2ccccc21,2.41
CC(=O)CSc1ncnc2sc(C)c(C)c12,2.989
COc1ccc(C=C2C(=O)[C@H](C(C)C)CC[C@@H]2C)cc1,4.35
Cc1nc(NCCc2ccccc2)c2c3c(sc2n1)CCCC3,4.533
Cc1cccc(Nc2ccc(-c3ccccc3)nn2)c1,4.196
COc1ccc(C(=O)Nc2ccc(-c3nc4ncccc4o3)cc2)cc1,4.151
CC1(C)CC(=O)C2=C(C1)OC(N)=C(C#N)[C@@H]2c1c(F)cccc1Cl,3.93
Cc1sc2ncnc(N3CCN(C)CC3)c2c1C,2.06
CC1(C)CC(=O)C2=C(C1)OC(N)=C(C#N)[C@H]2c1c(F)cccc1Cl,3.93
Cc1cc2ncn(-c3ncnc4sc(C)c(C)c34)c2cc1C,4.264
Nc1cc2c(cc1C(=O)c1ccccc1Cl)OCCO2,2.924
CC1(C)c2ccccc2-n2c1cc(O)c(Cc1ccccc1)c2=O,3.773
Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)O)cc1C,2.278
Cc1ccc(S(=O)(=O)N[C@H](Cc2ccccc2)C(=O)O)cc1C,2.278
O=C(O)[C@H](Cc1ccccc1)NS(=O)(=O)c1cccs1,1.722
O=C(O)[C@@H](Cc1ccccc1)NS(=O)(=O)c1cccs1,1.722
Cc1sc2ncnc(Oc3ccccc3Cl)c2c1C,4.754
Cc1sc2ncnc(Oc3ccccc3Br)c2c1C,4.863
