SMILES,logP
O=C1CS[C@H](c2ccccc2F)N1Cc1ccccc1,3.6
c1csc(C2Nc3cccc4cccc(c34)N2)c1,4.438
O=C1c2ccccc2S(=O)(=O)N1C[C@@H](O)COc1ccccc1,1.271
O=C(COC(=O)c1c(Cl)cccc1Cl)c1ccccc1,4.033
CCOc1ccc(/C=N/NC(=O)Cn2cnc3ccccc32)cc1,2.585
O=C1CS[C@@H](c2ccccc2F)N1Cc1ccccc1,3.6
COc1ccc(/C(C#N)=C/c2c(Cl)cccc2Cl)cc1,5.066
O=C1c2ccccc2S(=O)(=O)N1C[C@H](O)COc1ccccc1,1.271
O=C1CS[C@@H](c2ccccc2F)N1CCN1CCCCC1,2.886
O=C1CS[C@H](c2ccccc2F)N1CCN1CCCCC1,2.886
C=CCc1cc(C)ccc1C[C@H](O)Cn1c(C)nc2ccccc21,3.985
Cc1ccc(N2CCN(/N=C/c3ccncc3)CC2)cc1,2.546
Cc1ccc(/C(C#N)=C/c2c(Cl)cccc2Cl)cc1,5.366
COc1ccc(N2C(=O)CS[C@H]2c2ccc3c(c2)OCO3)cc1,3.203
C=CCc1cc(C)ccc1C[C@@H](O)Cn1c(C)nc2ccccc21,3.985
Cc1cc(O)cc2oc(=O)cc(C)c12,2.115
Cc1ccc([C@@H]2SCC(=O)N2CCN2CCCCC2)cc1,3.055
O=C(Nc1ccncc1)c1ccccc1O,2.039
Cc1ccc(/C=N/N2CCN(c3ccc(Cl)cc3)CC2)o1,3.398
O[C@@H](CNc1ccccc1)COc1ccc(Cl)cc1Cl,3.845
Cc1ccc([C@H]2SCC(=O)N2CCN2CCCCC2)cc1,3.055
Cc1cc(OC(=O)c2ccc(Cl)cc2)cc2oc(=O)cc(C)c12,4.282
CC(=O)NC1=NN(C(C)=O)[C@@H](c2cccc(OC(C)=O)c2)S1,1.613
O[C@H](CNc1ccccc1)COc1ccc(Cl)cc1Cl,3.845
CC(=O)NC1=NN(C(C)=O)[C@H](c2cccc(OC(C)=O)c2)S1,1.613
O=C(Cc1cccs1)N/N=C/c1ccccn1,1.836
Cc1cc(OC(=O)c2ccccc2Cl)cc2oc(=O)cc(C)c12,4.282
O=C(COC(=O)c1cc2ccccc2cc1O)c1ccc(Cl)cc1,4.239
CC(=O)NC1=NN(C(C)=O)[C@H](c2ccc(C)cc2)S1,1.996
O=C(COC(=O)c1ccccc1Cl)c1ccc(Cl)cc1,4.033
CC(=O)NC1=NN(C(C)=O)[C@@H](c2ccc(C)cc2)S1,1.996
Cc1ccsc1/C=N/NC(=O)CSc1nc2ccccc2[nH]1,3.175
O=C(COC(=O)c1c(Cl)cccc1Cl)c1ccc(Cl)cc1,4.687
CCOc1ccc(S(=O)(=O)n2cnc3cc(C)c(C)cc32)cc1,3.289
N#C/C(=C\c1cccc(Cl)c1)c1cccc(Cl)c1,5.058
O=c1c2ccccc2c(=O)n(Cc2ccccc2)n1Cc1ccccc1,3.26
CCNc1nc(NC(C)C)nc(Oc2ccc(OCC)nn2)n1,2.105
Cc1cc(C(=O)OCC(=O)c2ccccc2)ccc1[N+](=O)[O-],2.943
Cc1cc(C(=O)OCC(=O)c2ccc(Cl)cc2)ccc1[N+](=O)[O-],3.596
O=C(N/N=C/C(Cl)=C/c1ccccc1)c1ccccn1,3.077
CC(C)CCSc1nc(N)c2c3c(sc2n1)CCC[C@@H]3C,4.852
Cc1onc(-c2ccccc2)c1C(=O)OCC(=O)c1ccccc1,3.69
CC(C)CCSc1nc(N)c2c3c(sc2n1)CCC[C@H]3C,4.852
COc1ccc(C(=O)OCC(=O)c2ccccc2)cc1,2.735
CCOc1ccccc1/C=N/NC(=O)Cn1cnc2ccccc21,2.585
C[C@H]1CCCc2sc3nc(SCc4ccccc4)nc(N)c3c21,5.006
COc1ccc(C(=O)OCC(=O)c2ccc(Cl)cc2)cc1,3.388
Cc1ccc(N2CCN(/N=C/c3ccccn3)CC2)cc1,2.546
COc1cc(OC)cc(C(=O)OCC(=O)c2ccccc2)c1,2.744
C[C@@H]1CCCc2sc3nc(SCc4ccccc4)nc(N)c3c21,5.006
O=C(Cc1cccs1)N/N=C/c1ccc(Cl)cc1Cl,3.748
COc1cccc(C(=O)OCC(=O)c2ccccc2)c1OC,2.744
O=C1NC(=O)/C(=C\c2ccccc2F)N1,1.006
O=C(N/N=C/C(Br)=C\c1ccccc1)c1ccccn1,3.233
O=C(COC(=O)c1ccccc1C(=O)c1ccccc1)c1ccccc1,3.957
Nc1cccc(NC(=O)c2ccccc2O)c1,2.227
O=[N+]([O-])c1cccc(-c2cn3ccccc3n2)c1,2.91
Cc1ccsc1/C=N/NC(=O)c1cnccn1,1.61
COc1ccc(/C=N/c2cccc(NC(=O)c3ccccc3O)c2)cc1,4.404
CCOc1cccc(/C=N/NC(=O)Cn2cnc3ccccc32)c1O,2.291
Cc1ccc(N2CCN(/N=C/c3ccco3)CC2)cc1,2.744
O=C(Nc1cccc(/N=C/c2ccccc2O)c1)c1ccccc1O,4.101
O=C(O)COc1ccc(Br)cc1/C=C1/NC(=O)NC1=O,1.093
Cc1n[nH]c(C)c1CCC(=O)N/N=C/c1ccccc1OCC(=O)O,1.573
COc1cc(/C=C2/NC(=O)NC2=O)ccc1OCc1ccccc1F,2.594
Nc1cccc(-c2cn3ccccc3n2)c1,2.584
Cc1ccsc1/C=N/NC(=O)Cc1cccn1C,2.088
O=C(N/N=C/C(Br)=C/c1ccccc1)c1cccs1,3.9
O=C(NN=C/C(Br)=C\c1ccccc1)c1cccs1,3.9
O=C1NC(=O)/C(=C\c2c(F)cccc2Cl)N1,1.659
CCCc1c(C)nc2scc(-c3ccccc3)n2c1=O,3.684
CCCc1c(C)nc2scc(-c3ccc(Cl)cc3)n2c1=O,4.337
COc1cccc(OC)c1C(=O)OCC(=O)c1ccccc1,2.744
COc1cccc(OC)c1C(=O)OCC(=O)c1ccc(Cl)cc1,3.397
Cc1ccc(/C=C2/NC(=O)NC2=O)cc1,1.175
Clc1ccc(N2CCN(/N=C/c3cccnc3)CC2)cc1,2.891
COc1cc(OC)cc(C(=O)OCC(=O)c2ccc(Cl)cc2)c1,3.397
S=C(NCc1ccco1)N1CCCCC1,2.14
O=C(Cn1cnc2ccccc21)N/N=C/C(Cl)=C\c1ccccc1,3.418
O=C(O)CCC(=O)Nc1cccnc1,0.885
O=C(N/N=C/c1ccccc1F)c1n[nH]c2c1CCCC2,2.192
Cc1ccc(C(=O)O)cc1-c1ccc(/C=C2/NC(=O)NC2=O)o1,2.134
