SMILES,logP
Cc1[nH]c2ccccc2c1/C=N/NC(=O)c1cc(C(C)C)n[nH]1,3.087
CCOc1ccccc1-c1cc(C(=O)N/N=C(\C)c2ccccc2)[nH]n1,3.629
CCOc1ccccc1-c1cc(C(=O)N/N=C(/C)c2ccccc2)[nH]n1,3.629
Cc1sc(/N=C/c2cc([N+](=O)[O-])ccc2Cl)c(C(N)=O)c1C,3.776
O=C(N/N=C/c1ccccn1)c1cc(-c2ccc(F)cc2)n[nH]1,2.375
COc1cccc(/C=N/NC(=O)c2cc(-c3ccc(F)cc3)n[nH]2)c1,2.988
O=C(O)[C@H]1CS[C@@H](c2cccs2)N1,1.536
O=C(O)[C@H]1CS[C@H](c2cccs2)N1,1.536
O=C(O)[C@@H]1CS[C@@H](c2cccs2)N1,1.536
O=C(O)[C@@H]1CS[C@H](c2cccs2)N1,1.536
CCc1ccc(-c2cc(C(=O)N/N=C(/C)c3ccncc3)[nH]n2)cc1,3.188
Cc1sc(/N=C/c2ccc(Br)s2)c(C(N)=O)c1C,4.038
O=C(N/N=C/c1ccc(Br)s1)c1ccccn1,2.67
CC(=C/c1ccco1)/C=N/NC(=O)c1cnccn1,1.889
Cc1ccc(/C=N/NC(=O)c2cc(-c3ccc(Cl)s3)n[nH]2)cc1,3.864
Cc1[nH]c2ccccc2c1/C=N/NC(=O)c1n[nH]c2c1CCCC2,2.842
Cn1cccc1-c1cc(C(=O)N/N=C/c2c[nH]c3ccccc23)[nH]n1,2.66
O=C(N/N=C/c1c[nH]c2ccccc12)c1n[nH]c2c1CCCC2,2.534
O=C(CSc1nnc2ccccn12)NCc1ccco1,1.731
CCC(=O)Nc1c(Cl)nc(C)c(Cl)c1C,3.354
Cc1cc(Cl)nc(Cl)c1C(N)=O,1.796
Cc1nc(Cl)c(C(N)=O)c(C)c1Cl,2.104
COc1ccc(NC(=O)c2c(Cl)nc(C)c(Cl)c2C)cc1,4.266
CCC1(CC)O[C@H](c2ccccn2)Nc2ccccc21,4.238
CCC1(CC)O[C@@H](c2ccccn2)Nc2ccccc21,4.238
COc1cccc(/C=C2/OC(=O)c3c2cc(C)[nH]c3=O)c1OC,2.369
Cc1ccc(/C=C(/C#N)C(=O)Nc2ccccc2Br)o1,3.896
Cc1ccc(/C=C(\C#N)C(=O)Nc2cccc(Cl)c2Cl)o1,4.441
Cc1ccc(/C=C(\C#N)C(=O)Nc2ccc(Cl)cc2Cl)o1,4.441
CCOC(=O)c1cnc2sccn2c1=N,1.052
CNc1nnc(SCc2ccc(Cl)cc2Cl)n1C,3.456
O=C(Oc1ccccc1)n1c(=O)oc2ccc(Cl)cc21,3.295
Cn1c(=O)c2c(ncn2CCN)n(C)c1=O,1.608
Cc1cc(C)n(-c2nncn2/N=C/c2ccccc2O)n1,1.668
