SMILES,logP
CCOC(=O)NNc1ncc(C(F)(F)F)cc1Cl,2.827
COc1ccccc1NC(=O)[C@@H]1CSC(C)(C)N1C=O,1.944
CC(=O)NNc1ccc(C(F)(F)F)cn1,1.563
CC(=O)C1=C(O)C(=O)N(CO)[C@@H]1c1ccc(Br)cc1,1.683
COc1cccc(OC)c1C(=O)NNc1ccc(C(F)(F)F)cn1,2.875
CC1(C)SC[C@H](C(=O)Nc2cccc(Cl)c2)N1C=O,2.588
CC1(C)SC[C@@H](C(=O)Nc2cccc(Cl)c2)N1C=O,2.588
CC1=NN(C(=O)c2cccc(Cl)c2)[C@@](O)(c2cccnc2)C1,2.802
CC(=O)C1=C(O)C(=O)N(Cc2cccnc2)[C@H]1c1ccccc1,2.566
Cc1nn(-c2ccc(C(F)(F)F)cn2)c(=O)o1,1.548
CC1(C)SC[C@H](C(=O)Nc2nncs2)N1C=O,0.786
CC1(C)SC[C@@H](C(=O)Nc2nncs2)N1C=O,0.786
O=C(NNc1ccc(C(F)(F)F)cn1)c1ccccc1Cl,3.511
O=C(O)[C@H]1CS[C@@H](c2cccc([N+](=O)[O-])c2)N1,1.383
CC1=NN(C(=O)c2cccc(Cl)c2)[C@](O)(c2cccnc2)C1,2.802
CNC(=O)O/N=C/c1nn(C(C)=O)cc1Br,0.996
O=C(O)[C@H]1CS[C@H](c2cccc([N+](=O)[O-])c2)N1,1.383
O=C(O)[C@@H]1CS[C@@H](c2cccc([N+](=O)[O-])c2)N1,1.383
O=C(O)[C@@H]1CS[C@H](c2cccc([N+](=O)[O-])c2)N1,1.383
O=c1oc(-c2ccccc2Cl)nn1-c1ccc(C(F)(F)F)cn1,3.56
CC(=O)Nc1ccc(NC(=O)[C@H]2CSC(C)(C)N2C=O)cc1,1.893
CC(=O)Nc1ccc(NC(=O)[C@@H]2CSC(C)(C)N2C=O)cc1,1.893
CC(C)C(=O)NNc1ccc(C(F)(F)F)cn1,2.199
CC1(C)SC[C@H](C(=O)Nc2ccccc2)N1C=O,1.935
CCOC(=O)NNc1ccc(C(F)(F)F)cn1,2.173
CC1(C)SC[C@@H](C(=O)Nc2ccccc2)N1C=O,1.935
CC(=O)C1=C(O)C(=O)N(Cc2cccnc2)[C@@H]1c1ccccc1,2.566
CNC(=O)O/N=C/c1nn(C(=O)C(C)(C)C)cc1Br,2.022
O=c1oc(-c2c(F)cccc2F)nn1-c1ccc(C(F)(F)F)cn1,3.185
COC(=O)c1cccc(NC(=O)[C@H]2CSC(C)(C)N2C=O)c1,1.722
