SMILES,logP
CC(=O)N1[C@@H](C(=O)O)CS[C@@H]1c1cccs1,1.795
CC(=O)ON1C(C)(C)Cc2noc(N)c2C1(C)C,1.607
CC(=O)c1sc(NS(=O)(=O)c2ccc(C)cc2)nc1C,2.763
CC(=O)N1[C@H](c2cccs2)SC[C@H]1C(=O)O,1.795
CC(=O)N1[C@H](C(=O)O)CS[C@@H]1c1cccs1,1.795
O=C(c1scc2c1CCCC2)N1CCOCC1,2.099
N#C/C(=C\c1cccnc1)C(=O)OCc1ccccc1,2.732
CN(C)c1ccc(NC(=O)c2scc3c2OCCO3)cc1,2.838
CC(=O)c1sc(NS(=O)(=O)c2cc(C)ccc2C)nc1C,3.072
CC1CCN(C(=O)c2scc3c2OCCO3)CC1,2.391
CC(=O)c1sc(Nc2nc(C)cc(C)n2)nc1C,2.805
O=C1OC(c2ccccc2F)=N/C1=C/c1ccc(C(=O)O)cc1,2.868
COc1cc(C)nc(Nc2nc(C)c(C(C)=O)s2)n1,2.505
CCNc1nc(NCC)nc(Nc2nc(C)c(C(C)=O)s2)n1,2.446
O=C1c2ccccc2C(=O)N1CNc1ccc2c(c1)OCCO2,2.123
CC1(C)OC(C)(C)/C(=C/c2ccccc2[N+](=O)[O-])C1=O,3.135
O=C(NC(=S)Nc1c(F)cccc1F)c1ccccc1,3.092
CC(=O)c1sc(Nc2nc(NC(C)C)nc(NC(C)C)n2)nc1C,3.223
NC(=S)Nc1c(F)cccc1F,1.62
Cc1cc(C)nc(NCN2C(=O)c3ccccc3C2=O)c1,2.364
COc1ccc(NC(=O)c2cc(OC)c(OC)c(OC)c2)cn1,2.368
CCSc1ncnc2sc(C)c(C)c12,3.42
CSc1nc(C)cc(Oc2ccc(=O)n(C)n2)n1,1.393
Cc1cc(NC(=S)N(C)C)ccc1F,2.393
COC(=O)COc1ccc(Oc2cc(C)nc(SC)n2)nn1,1.641
Cc1cc(Nc2nnc(S)s2)ccc1F,3.018
Cc1sc2ncnc(SCC(N)=O)c2c1C,1.886
COc1ccc(NC(=O)c2cc(F)c(F)cc2Cl)cn1,3.274
Cc1cc(Oc2ccc(=O)n(C)n2)nc(SCc2ccccc2)n1,2.963
Cc1cc(-n2nnnc2S)ccc1F,1.399
CNNC(=S)Nc1ccc(F)c(C)c1,1.555
Cc1sc2ncnc(SCC(=O)NCc3ccccc3)c2c1C,3.717
CCOc1ccc(N2C(=O)c3ccccc3C2=O)cc1,2.886
CCNc1nc(ON=C(C)C)nc(N(C)C)n1,1.144
O=C1C=CC(=O)N1c1ccccc1N1C(=O)c2ccccc2C1=O,1.917
O=C1c2ccccc2C(=O)N1c1ccccn1,1.882
COc1nc(Nc2ccc(-c3nc4ccccc4o3)cc2)nc(OC)n1,3.441
Cc1sc2ncnc(SCC(=O)Nc3ccccc3)c2c1C,4.039
O=C1c2ccccc2C(=O)N1c1ccc(Cl)cc1,3.141
c1ccc(Cn2ncc3c2ncn2nc(-c4ccncc4)nc32)cc1,2.584
O=C1c2ccccc2C(=O)N1Cc1ccncc1,1.878
O=C1c2ccccc2C(=O)N1Cc1cccnc1,1.878
Brc1ccc(N2Cc3ccccc3C2)cc1,3.969
C[C@H]1CCc2c(sc(NC(=O)c3ccccc3)c2C(=O)O)C1,3.823
COC(=O)CSc1sc(C(=O)OC)c(O)c1C(F)(F)F,2.524
N#C[C@@H]1C(=O)c2cc(F)ccc2N=C1SCc1ccccc1,4.125
C[C@@H]1CCc2c(sc(NC(=O)c3ccccc3)c2C(=O)O)C1,3.823
O=C(O)c1cc(-c2cccc(Cl)c2)nc2cc3ccccc3cc12,5.407
O=C(O)c1ccccc1NCN1C(=O)[C@H]2CC(Cl)=CC[C@H]2C1=O,2.272
O=[N+]([O-])/C=C/c1cccc(Cl)c1,2.587
O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1CO,0.141
CCOc1ccc(NCN2C(=O)c3ccc([N+](=O)[O-])cc3C2=O)cc1,2.659
CCOC(=O)c1c(N)sc(C(=O)Nc2ccccc2OC)c1C,3.076
Cc1cc(NCCN2CCCCC2)c2ccc3ccccc3c2n1,4.594
O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1CNc1ccc(F)cc1,2.4
O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1CNc1ccc(Cl)cc1,2.914
CCOC(=O)c1sc2ncn(CC(=O)O)c(=O)c2c1C,1.028
Cc1cc2c(c(=O)o1)SC(=C(C(F)(F)F)C(F)(F)F)O2,3.769
CCC[C@@H](C(=O)c1ccccc1)n1cncn1,2.502
CC1(C)Cc2ccccc2C(c2cc3ccccc3oc2=O)=N1,3.965
COc1ccc(NCC(=O)Nc2ccc(C)cc2C)cc1,3.363
CCC[C@H](C(=O)c1ccccc1)n1cncn1,2.502
O=C1c2cccc3cccc(c23)C(=O)N1Nc1ccccc1,3.463
CC1=C[C@@H](c2ccco2)n2ncnc2N1,1.79
O=c1oc2ccccc2cc1C1=NC2(CCCCC2)Cc2ccccc21,4.889
CNN1C(=O)c2cccc3cccc(c23)C1=O,1.57
CN(C)N1C(=O)c2ccccc2C1=O,0.759
CC1=C[C@H](c2ccco2)n2ncnc2N1,1.79
COc1cc(C(=O)NNC(N)=S)cc(OC)c1OC,0.19
