SMILES,logP
CC1=C(C(=O)OCCC(C)C)[C@H](c2ccc3c(c2)OCO3)NC(=O)N1,2.633
CN(NC1=C(C#N)CN(C2CCCCC2)C1=O)c1ccccc1,2.58
CN(Nc1ccccc1)C1=C(C#N)CN(C2CCCCC2)C1=O,2.898
CC(=O)C1=C(C)NC(S)=C(C#N)[C@@H]1c1cccnc1,2.296
Cc1oc2ccc(OC(=O)C(C)(C)C)cc2c1C(=O)OC(C)C,4.258
CCOC(=O)[C@@H]1[C@H]2[C@@H]3O[C@H](c4ccccc4)OC[C@@H]3O[C@H](OC)[C@H]21,1.897
COc1cc(O)c([C@@H](C)c2cc(OC)c(OC)c(OC)c2)cc1O,3.284
COc1cc(O)c([C@H](C)c2cc(OC)c(OC)c(OC)c2)cc1O,3.284
CCOC(=O)C1=C(C)N=C(C)C(C(=O)OCC)[C@@H]1c1ccc(C)o1,3.163
CC[C@@H](C)c1ccc(NC(=O)CSc2nc(C)cc(C)n2)cc1,4.338
CC[C@H](C)c1ccc(NC(=O)CSc2nc(C)cc(C)n2)cc1,4.338
COc1ccc([C@@H]2NN=C3C(=O)N(C4CCCCC4)C[C@H]32)cc1,2.487
COc1ccc([C@H]2NN=C3C(=O)N(C4CCCCC4)C[C@H]32)cc1,2.487
CC(C)CCn1c(NCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,2.082
CC1=C(NN(C)c2cccc(Cl)c2)C(=O)N(C2CCCCC2)C1,3.73
C[C@H](N[P@@](=O)(c1ccccc1)C(C)(C)C)c1ccccc1,4.739
C[C@@H](N[P@](=O)(c1ccccc1)C(C)(C)C)c1ccccc1,4.739
CCOc1ccccc1[C@@H]1NC(=S)NC(C)=C1C(=O)OCC(C)C,3.077
CCOc1ccccc1[C@H]1NC(=S)NC(C)=C1C(=O)OCC(C)C,3.077
CCOc1ccc([C@@H]2NC(=O)NC(C)=C2C(=O)OCC(C)C)cc1,2.912
CCOc1ccc([C@H]2NC(=O)NC(C)=C2C(=O)OCC(C)C)cc1,2.912
COc1ccccc1[C@H]1NC(=O)NC(C)=C1C(=O)OCCC(C)C,2.912
COc1ccccc1[C@@H]1NC(=O)NC(C)=C1C(=O)OCCC(C)C,2.912
CCOc1ccccc1[C@@H]1NC(=O)NC(C)=C1C(=O)OCC(C)C,2.912
CCOc1ccccc1[C@H]1NC(=O)NC(C)=C1C(=O)OCC(C)C,2.912
COc1ccc([C@H]2NC(=O)NC(C)=C2C(=O)OCCC(C)C)cc1,2.912
COc1ccc([C@@H]2NC(=O)NC(C)=C2C(=O)OCCC(C)C)cc1,2.912
