SMILES,logP
O=C1[C@H]2[C@@H]3C=C[C@H]([C@H]2C(=O)N1/N=C/c1ccc(F)cc1)C31CC1,2.357
N#Cc1ccc(/C=N/N2C(=O)[C@H]3[C@@H]4C=C[C@H]([C@H]3C2=O)C42CC2)cc1,2.089
C[C@H](NC(=O)/C=C/c1ccc(Cl)cc1)c1ccccc1,4.231
C[C@@H](NC(=O)/C=C/c1ccc(Cl)cc1)c1ccccc1,4.231
Cc1ccc2cccc(SCc3ccc(Br)cc3)c2n1,5.598
O=C(/C=C/c1ccc(Cl)cc1)Nc1cccc(Cl)c1,4.645
O=C(/C=C/c1ccc(Cl)cc1)Nc1ccc(Cl)cc1,4.645
O=C(CSc1nnc(-c2ccco2)o1)Nc1cccc([N+](=O)[O-])c1,2.969
COc1ccc2c(c1OC)C(=O)O[C@H]2Nc1nc2c(s1)CCCC2,3.32
O=C(/C=C/c1ccc(Cl)cc1)Nc1ccc(Br)cc1,4.754
COc1ccc2c(c1OC)C(=O)O[C@@H]2Nc1nc2c(s1)CCCC2,3.32
COc1ccc2c(c1OC)C(=O)O[C@H]2OC,1.519
COc1ccc(NC(=O)/C=C/c2ccc(Cl)cc2)cc1,4.001
COc1ccc2c(c1OC)C(=O)O[C@@H]2OC,1.519
CC(=O)Nc1ccc(C(=O)Nc2ccc(C)cc2C(=O)O)cc1,2.904
Cc1ccc(/C=C2/SC(N3CCC(C)CC3)=NC2=O)cc1,3.697
CCOc1ccccc1NC(=O)/C=C/c1ccc(Cl)cc1,4.391
Cc1ccc(/C=C2\SC(N3CCC(C)CC3)=NC2=O)cc1,3.697
CCOc1ccc(NC(=O)/C=C/c2ccc(Cl)cc2)cc1,4.391
CC(C)C(=O)Nc1nnc(-c2ccccc2Cl)s1,3.453
CC1CCN(C2=NC(=O)/C(=C/c3cccc4ccccc34)S2)CC1,4.542
Cc1cccc(NC(=O)/C=C/c2ccc(Cl)cc2)c1,4.3
Cc1ccc(NC(=O)/C=C/c2ccc(Cl)cc2)cc1,4.3
CC1CCN(C2=NC(=O)/C(=C/c3cccs3)S2)CC1,3.45
Cc1ccc(NC(=O)/C=C/c2ccc(Cl)cc2)c(C)c1,4.609
COc1cccc(/C=C2/SC(N3CCCCC3)=NC2=O)c1,3.151
Cc1ccc(C)c(NC(=O)/C=C/c2ccc(Cl)cc2)c1,4.609
Cc1ccc(NC(=O)/C=C/c2ccc(Cl)cc2)cc1C,4.609
O=C1N=C(N2CCCCCC2)S/C1=C/c1ccccc1O,3.239
COc1cc(OC)cc(C(=O)Nc2ccc(C)cc2C(=O)O)c1,2.963
COc1cc(OC)cc(C(=O)Nc2c[nH]c(=O)[nH]c2=O)c1,0.333
Cc1cccc(C(=O)N/N=C/c2cccc(O)c2)c1,2.465
CCc1ccccc1NC(=O)/C=C/c1ccc(Cl)cc1,4.554
CCc1ccc(NC(=O)/C=C/c2ccc(Cl)cc2)cc1,4.554
CC1=NN(C(=O)c2cccc(C)c2O)[C@@](O)(C(F)(F)F)C1,2.173
O=C(/C=C/c1ccc(Cl)cc1)N1CCCCCC1,3.756
CC1=NN(C(=O)c2cccc(C)c2O)[C@](O)(C(F)(F)F)C1,2.173
O=C(/C=C/c1ccc(Cl)cc1)Nc1ccc2c(c1)OCO2,3.721
CC(C)(C)c1ccc([C@H]2CC2(Cl)Cl)c([N+](=O)[O-])c1,4.554
O=C(/C=C/c1ccc(Cl)cc1)Nc1ccccc1C(F)(F)F,5.011
CC(C)(C)c1ccc([C@@H]2CC2(Cl)Cl)c([N+](=O)[O-])c1,4.554
O=C(/C=C/c1ccc(Cl)cc1)Nc1cccc(C(F)(F)F)c1,5.011
FC(F)(F)c1nnc2ccc(N3CCOCC3)nn12,0.98
O=C1N=C(N2CCCCCC2)S/C1=C/c1ccc(Cl)cc1,4.186
O=C(/C=C/c1ccc(Cl)cc1)NC1CCCCC1,3.802
O=C1N=C(N2CCCC2)S/C1=C/c1cccc(Br)c1,3.515
Cc1nc2ccc(C(=O)N/N=C/c3cc([N+](=O)[O-])ccc3O)cc2[nH]1,2.249
O=C(/C=C/c1ccc(Cl)cc1)NCCc1nc2ccccc2[nH]1,3.588
O=C(/C=C/c1ccc(Cl)cc1)Nc1ccccc1O,3.698
O=C(/C=C/c1ccc(Cl)cc1)Nc1nccs1,3.448
CC(C)Cc1ccc(C2=CSC3=NCCN23)cc1,3.602
CC(=O)c1ccc(NC(=O)/C=C/c2ccc(Cl)cc2)cc1,4.195
CCN(CC)S(=O)(=O)c1cc(C(=O)O)ccc1F,1.554
CCOc1ccc(Nc2nc(C)c(C(C)=O)s2)cc1,3.796
CC(=O)c1cccc(NC(=O)/C=C/c2ccc(Cl)cc2)c1,4.195
Cc1cccc(NC(=O)C2[C@H]3CC[C@@H]4[C@@H](CC[C@@H]23)C4(Cl)Cl)c1,4.79
O=C1N=C(N2CCCCCC2)S/C1=C/c1ccccc1,3.533
COC(=O)c1ccc(NC(=O)/C=C/c2ccc(Cl)cc2)cc1,3.779
O=C1N=C(N2CCCCCC2)S/C1=C\c1ccccc1,3.533
CCOC(=O)c1ccc(NC(=O)/C=C/c2ccc(Cl)cc2)cc1,4.169
O=[P@]1(CCl)COCc2ccccc21,2.359
O=[P@@]1(CCl)COCc2ccccc21,2.359
COC(=O)c1cccc(NC(=O)/C=C/c2ccc(Cl)cc2)c1,3.779
COC(=O)N1[C@@H]2C=C[C@@H](C2)C1(C(F)(F)F)C(F)(F)F,2.877
COC(=O)N1[C@H]2C=C[C@H](C2)C1(C(F)(F)F)C(F)(F)F,2.877
CCOC(=O)c1cccc(NC(=O)/C=C/c2ccc(Cl)cc2)c1,4.169
O=C(c1ccccc1Cl)c1cc2c(cc1[N+](=O)[O-])OCCO2,3.25
O=P(Nc1ccccc1)(c1ccccc1)c1ccccc1,4.028
COC(=O)c1ccccc1NC(=O)/C=C/c1ccc(Cl)cc1,3.779
Nc1c2c(nn1-c1ccccc1)CC(=O)NC2=O,0.267
CCOC(=O)c1ccccc1NC(=O)/C=C/c1ccc(Cl)cc1,4.169
Cc1cc(OCC(=O)Nc2ccccc2F)ccc1Br,3.914
Nc1nnc(SCC(=O)NCc2ccco2)s1,1.122
Cc1cc(=O)oc2cc(OC(=O)/C=C/c3ccc(Cl)cc3)ccc12,4.374
COC(=O)CN(c1ccc(Oc2ccccc2)cc1)S(C)(=O)=O,2.418
CC(C)NC(=O)/C=C/c1ccccc1Cl,2.878
