SMILES,logP
CC(C)c1cc2nccn2nc1OCC(C)(C)CS(N)(=O)=O,1.546
CC(C)(COc1nn2ccnc2cc1C(C)(C)C)CS(N)(=O)=O,1.72
CCCN(CCC)C(=O)COc1cc(-c2ccccc2)nc(C)c1C,4.393
CCC(CC)(CO)CNc1nc(N)nc(Cl)c1N,1.505
COc1ccc(NC2=CC(=O)CC2)cc1OC1CCCC1,3.675
COc1ccc(NC2=CC(=O)CC2)cc1O[C@@H]1C[C@@H]2CC[C@H]1C2,3.921
COc1ccc(NC2=CC(=O)CC2)cc1OC1Cc2ccccc2C1,3.9
COc1ccc(NC2=CC(=O)NCC2)cc1OC1CCCC1,2.832
O=c1[nH]c2cc(Br)c3c(c2[nH]c1=O)C[C@@H](O)CC3,0.828
O=C(O)c1c[nH]c2c(c(=O)oc3ccccc32)c1=O,1.333
O=C(O)c1c[nH]c2c(=O)oc3c(F)cccc3c2c1=O,1.472
O=C(O)c1c[nH]c2cc3ccc(=O)oc3cc2c1=O,1.333
C[C@@]12CCc3c(sc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,3.798
C[C@@]12CCc3c(sc4cc(O)ccc34)[C@@H]1CC[C@H]2O,3.798
C[C@]12CCc3c(sc4cc(O)ccc34)[C@H]1CC[C@H]2O,3.798
C[C@]12CCc3c(sc4cc(O)ccc34)[C@@H]1CC[C@H]2O,3.798
c1ccc(OCc2nc3cc(Sc4ccncc4)ccc3[nH]2)cc1,4.688
CN(c1ccncc1)c1ccc2nc(COc3ccccc3)[nH]c2c1,4.305
OCc1nc2cc(OCc3ccncc3)ccc2[nH]1,2.029
COC(=O)/C=C(\c1ccc(F)cc1)c1cncnc1C(F)(F)Cl,3.509
COC(=O)/C=C(\c1ccc(Cl)cc1)c1cncnc1C(F)(F)F,3.754
COC(=O)/C=C(\c1ccc(C)cc1)c1cncnc1C(F)(F)Cl,3.678
O=c1cccccc1N1CCN(Cc2ccc3c(c2)OCO3)CC1,2.098
O=c1cccccc1N1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,3.388
O=C1O[C@](c2ccccc2)(c2ccc(-c3ccccc3)cc2)C(=O)[C@@H]1O,3.084
CCN1CCc2sc(-c3ccccc3)nc2C1,3.188
CN1CCc2nc(-c3ccccc3)sc2CC1,2.841
c1ccc(-c2nc3c(s2)CCNCC3)cc1,2.498
CN(C)Cc1csc(-c2ccccc2)n1,2.872
CCOC(=O)C1=Cc2cccc(OC)c2N=C(N)C1,2.034
CCOC(=O)C1=Cc2cc(O)c(OC)cc2N=C(N)C1,1.74
CCOC(=O)C1=Cc2c(cccc2OC)N=C(N)C1,2.034
CCOC(=O)C1=Cc2ccc(C(C)=O)cc2N=C(N)C1,2.228
CCCN(CCC)C(=O)C1=Cc2ccc(C(C)=O)cc2N=C(N)C1,3.314
CCOC(=O)C1=Cc2cc(OC)c(O)cc2N=C(N)C1,1.74
COC(=O)[C@@H](C)NC(=O)C1=Cc2ccccc2N=C(N)C1,1.14
COC(=O)[C@H](NC(=O)C1=Cc2ccccc2N=C(N)C1)C(C)C,1.776
NC1=Nc2ccccc2C=C(C=O)C1,1.661
O=C1N[C@@H]2CCCC[C@@H]2[C@H]1CCCN1CCN(c2ccccc2)CC1,2.894
CCN(CC)[C@@H](CF)c1cccc2c(C)c(C)oc12,4.402
CCc1oc2c([C@H](CO)N(CC)CC)cccc2c1C,3.679
CCN(CC)[C@@H](C)c1cccc2c(C)c(C)oc12,4.452
Cn1c(=O)[nH]c(C(F)(F)F)c(Cc2ccc3c(c2)OCO3)c1=O,1.412
O=c1[nH]c(C(F)(F)F)c(Cc2ccc3c(c2)OCO3)c(=O)[nH]1,1.401
O=c1[nH]c(C(F)(F)F)c(Cc2ccc3ccccc3c2)c(=O)[nH]1,2.826
Cc1cc(-c2nn(C)c(=O)c3ccccc23)cc(C)c1OCC(=O)O,2.681
O=[N+]([O-])c1c(Sc2cccc3cnccc23)ccc2n[nH]nc12,3.566
CCNC(=O)Cc1c(-c2ccc(SC)cc2)nc2n1CCCCC2,3.677
CNC(=O)Cc1c(-c2ccc([S@@](C)=O)cc2)nc2n1CCCCC2,2.302
C=C1CC[C@]2(O)C[C@H]1[C@@](C)(O)C(=O)[C@@H]2C=C(C)C,1.99
CO[C@H]1C(=O)CC[C@]23CO[C@](C)([C@@H](CC=C(C)C)O2)[C@H]13,2.263
Cc1ccc([C@H]2CCC[C@H](c3ccc(C)cc3)N2C(=N)N)cc1,4.465
COc1nccc(-c2nc[nH]c2-c2ccc(F)cc2)n1,2.681
CSc1nccc(-c2[nH]cnc2-c2ccc(F)cc2)n1,3.395
CC(=O)NC[C@@H]1CC(c2ccc(C3=CCN(C(C)=O)CC3)cc2)=NO1,1.951
CC(=O)NC[C@@H]1CC(c2ccc(-c3ccncc3)cc2)=NO1,2.378
C[C@@]12CCCN1c1cc3[nH]c(=O)c(F)c(C(F)(F)F)c3cc1CC2,3.991
