SMILES,logP
COC(=O)C1=C(C)NC(=O)C[C@@H]1c1ccc(OC)cc1,1.746
Cc1cc(C)n(-c2cc(C)c3ccccc3n2)n1,3.346
COC(=O)CNC(=O)c1c(-c2ccccc2)noc1C,1.553
Cc1nnc(SCC(=O)Nc2ccc(OC(F)(F)F)cc2)s1,3.476
COC(=O)C1=C(C)NC(=O)C[C@H]1c1ccc(OC)cc1,1.746
Cc1nc(-n2nnc3ccccc32)c2c3c(sc2n1)CCCC3,3.612
Cc1onc(-c2ccccc2)c1C(=O)n1cnc2ccccc21,3.688
O=C(Nc1cccc(CC(=S)N2CCOCC2)c1)c1ccccc1,3.141
Cc1ccc(CC(=S)N2CCOCC2)cn1,1.592
Cc1onc(-c2ccccc2)c1C(=O)NCc1cccnc1,2.975
C[C@@H]1CN(C(=O)Cn2cc([N+](=O)[O-])cn2)C[C@@H](C)O1,0.427
Cc1nc(N2CCCC2)c2c3c(sc2n1)CCCC3,3.479
C[C@H]1CN(C(=O)Cn2cc([N+](=O)[O-])cn2)C[C@H](C)O1,0.427
COC(=O)C1=C(C)NC(=O)C[C@@H]1c1ccccc1,1.737
O=C1CN(c2ccc(O)cc2)C(=O)N1,0.448
O=[N+]([O-])c1cc2c(cc1S(=O)(=O)c1ccc(Cl)cc1)OCO2,2.81
Cn1c(=O)c2c(nc(Br)n2CC#N)n(C)c1=O,0.28
COc1ccccc1NC(=O)c1c(-c2ccccc2)noc1C,3.911
COC(=O)C1=C(C)NC(=O)C[C@H]1c1ccccc1,1.737
Cc1onc(-c2ccccc2)c1C(=O)N[C@H]1CCSC1=O,2.412
C[C@]1(O)O[C@@]2(C)CC[C@]1(C)O[C@]2(C)O,0.761
COC(=O)C1=C(C)NC(=O)C[C@@H]1c1ccccc1[N+](=O)[O-],1.645
Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1CCSC1=O,2.412
Cc1nc(N2CCCCC2)c2c3c(sc2n1)CCC3,3.479
Cc1cn(S(=O)(=O)c2ccc(Cl)cc2)c(C)n1,2.39
COC(=O)C1=C(C)NC(=O)C[C@H]1c1ccccc1[N+](=O)[O-],1.645
Cc1onc(-c2ccccc2)c1C(=O)N1C[C@@H](C)O[C@H](C)C1,2.899
Cc1onc(-c2ccccc2)c1C(=O)N1C[C@H](C)O[C@@H](C)C1,2.899
C[C@H]1C[C@@H](N(C(=O)c2cccs2)c2ccccc2)c2ccccc2N1,5.34
COC(=O)C1=C(C)NC(=O)C[C@H]1c1ccc(C(C)C)cc1,2.861
C[C@@H]1C[C@@H](N(C(=O)c2cccs2)c2ccccc2)c2ccccc2N1,5.34
CCC(=O)Nc1ccc(-c2nnc(C(F)(F)F)o2)cc1C,3.412
CC(=O)Nc1cccc(NC(=O)c2c(-c3ccccc3)noc2C)c1,3.861
C[C@H]1C[C@H](N(C(=O)c2cccs2)c2ccccc2)c2ccccc2N1,5.34
COc1ccc(Oc2ccc(C(F)(F)F)cc2N)cc1,4.089
C[C@@H]1C[C@H](N(C(=O)c2cccs2)c2ccccc2)c2ccccc2N1,5.34
Cc1nc2sc3c(c2c(=O)n1N=CN(C)C)CCCC3,1.998
COC(=O)c1ccccc1NC(=O)c1c(-c2ccccc2)noc1C,3.689
COC(=O)C1=C(C)NC(=O)C[C@@H]1c1ccccc1C,2.046
O=C(/C=C/c1ccco1)N1c2ccccc2CCc2ccccc21,4.756
CC(=O)Nc1ccc(NC(=O)c2c(-c3ccccc3)noc2C)cc1,3.861
COC(=O)C1=C(C)NC(=O)C[C@H]1c1ccccc1C,2.046
CC1CCN(CC(=O)Nc2sc3c(c2C(N)=O)CCCC3)CC1,2.396
O=C(/C=C/c1ccc(Cl)cc1Cl)Nc1ccccc1F,4.784
Cc1onc(-c2ccccc2)c1C(=O)Nc1ccccc1C(N)=O,3.001
Nn1cnc2scc(-c3ccccc3)c2c1=O,1.839
Cc1onc(-c2ccccc2)c1C(=O)Nc1ccc(C(N)=O)cc1,3.001
Cc1nnc(NC(=O)c2c(-c3ccccc3)noc2C)s1,3.062
Cc1cc2c(cc1C)CSC(C)(C)SC2,4.52
O=C(/C=C/c1ccco1)Nc1ccc(C(=O)Nc2nccs2)cc1,3.64
c1ccc(Nc2nc(CN3CCCCC3)cs2)cc1,3.873
Cc1nnc2c3cnn(-c4ccccc4)c3ncn12,1.772
Cc1ccc2nc(NC(=O)c3c(-c4ccccc4)noc3C)sc2c1,4.82
CC1=NN(c2ccccc2)C(=O)C1=CN(C)C,1.855
Cc1cc2c(cc1C)CSC(C)(C(=O)O)SC2,3.584
Cc1nn(-c2ccc([N+](=O)[O-])cc2)c2[nH]c3ccccc3c(=O)c12,3.084
Cc1cc(NC(=O)c2c(-c3ccccc3)noc2C)no1,3.199
O=C(Nc1cccc(-c2nc3ccccc3s2)c1)C(F)(F)F,4.464
Cc1cccc2nc(-c3cccc([N+](=O)[O-])c3)oc(=O)c12,3.072
CCOC(=O)[C@H]1CCCN(C(=O)c2c(-c3ccccc3)noc2C)C1,3.065
CCc1nnc2c3c4c(sc3ncn12)CCCC4,2.78
CCc1nnc2c3cnn(-c4ccccc4)c3ncn12,2.026
CCOC(=O)[C@@H]1CCCN(C(=O)c2c(-c3ccccc3)noc2C)C1,3.065
Cc1cc2ncn(C(=O)Cc3ccc(F)cc3)c2cc1C,3.675
Clc1cc(Cl)c2[nH]c3c(c2c1)CCCC3,4.354
Cc1cc(NC(=O)CSc2ccccc2)no1,2.714
Cc1cc(C)n(-c2ncnc3sc4c(c23)CCCC4)n1,3.373
Cc1nn(-c2ccccc2)c2nc3ccccc3c(N3CCOCC3)c12,3.719
CC1=NN(C(=O)c2ccc(F)cc2)[C@@](O)(C(F)(F)F)C1,2.298
COc1ccc2c(C)cc(=S)[nH]c2c1,3.214
O=c1c2c3c(sc2ncn1/N=C\c1ccncc1)CCCC3,2.614
NNC(=O)c1[nH]c2ccc([N+](=O)[O-])cc2c1-c1ccccc1,2.347
O=c1c2c3c(sc2ncn1/N=C/c1ccncc1)CCCC3,2.614
CC1=NN(C(=O)c2ccc(F)cc2)[C@](O)(C(F)(F)F)C1,2.298
CSc1nc2ccccc2[nH]1,2.285
O=c1c2c3c(sc2ncn1/N=C\c1ccco1)CCCC3,2.812
O=c1c2c3c(sc2ncn1/N=C/c1ccco1)CCCC3,2.812
CC1=NN(C(=O)C2CC2)[C@@](O)(C(F)(F)F)C1,1.256
C[C@H](Sc1ccc(C(F)(F)F)cc1[N+](=O)[O-])C(=O)O,3.179
Cc1cc(N)n(-c2ncnc3sc4c(c23)CCCC4)n1,2.646
C[C@@H](Sc1ccc(C(F)(F)F)cc1[N+](=O)[O-])C(=O)O,3.179
CC1=NN(C(=O)C2CC2)[C@](O)(C(F)(F)F)C1,1.256
O=C1O[C@@H](c2ccccc2)C(Cl)=C1Cl,2.974
NS(=O)(=O)c1ccc(NC(=O)CNC2CCCCC2)cc1,1.195
CCC1=NN(C(=O)c2ccc(F)cc2)[C@@](O)(C(F)(F)F)C1,2.689
CCOC(=O)CNc1ccc(Cl)c(Cl)c1,2.968
N#Cc1cnn(-c2ccc3ccccc3c2)c1N,2.479
Cc1cc(C)cc(NC(=O)/C(C#N)=C/C=C/c2ccccc2)c1,4.405
NC(=O)CSc1ccc(C(F)(F)F)cn1,1.678
O=c1cc(O)[nH]c2cc(Cl)cc(Cl)c12,2.54
CCC1=NN(C(=O)c2ccc(F)cc2)[C@](O)(C(F)(F)F)C1,2.689
Cc1nc2ccccn2c1C(=O)NN,0.246
NC(=O)c1c(NC(=O)CN2CCCC2)sc2c1CCCC2,1.76
O=C1CCNc2c(Cl)cccc21,2.338
CCC1=NN(C(=O)c2cccc(Cl)c2)[C@@](O)(C(F)(F)F)C1,3.203
O=C(O)CCNc1ccc(Cl)cc1,2.227
NNC(=O)C12CC3CC(CC(C3)C1)C2,1.193
CCC1=NN(C(=O)c2cccc(Cl)c2)[C@](O)(C(F)(F)F)C1,3.203
CCOC(=O)CC1=Nn2c(nnc2-c2cccs2)SC1,2.27
CCC1=NN(C(=O)c2ccccc2Cl)[C@@](O)(C(F)(F)F)C1,3.203
Cc1ccc(Nc2nc3ccc(C)cn3c(=O)c2C=O)cc1,2.867
COCc1cc(C)nc2sc3c(ncn4c5ccccc5nc34)c12,4.1
CC(C)(C)C(=O)NC(=S)Nc1ccccn1,1.941
CCC1=NN(C(=O)c2ccccc2Cl)[C@](O)(C(F)(F)F)C1,3.203
O=C(NC(=S)NCc1ccccc1)c1ccccc1,2.491
CCC1=NN(C(=O)c2cccc([N+](=O)[O-])c2)[C@@](O)(C(F)(F)F)C1,2.458
N#Cc1cn(-c2ccccc2)nc1-c1ccccc1,3.411
Cc1onc(-c2ccccc2Cl)c1C(=O)Nc1ccccc1Cl,5.209
CCC1=NN(C(=O)c2cccc([N+](=O)[O-])c2)[C@](O)(C(F)(F)F)C1,2.458
Cc1ccc(Sc2nc3ccc(C)cn3c(=O)c2C=O)cc1,3.275
CCN(CC)CCn1c(N)nc2ccccc21,1.96
CCOC(=O)/C(C#N)=C/c1cn(-c2ccccc2)nc1-c1ccccc1,4.009
N#CC1=C(N)Oc2cc(N)ccc2[C@@H]1c1ccc([N+](=O)[O-])cc1,2.395
CCC1=NN(C(=O)Cc2ccc(OC)cc2)[C@@](O)(C(F)(F)F)C1,2.487
