SMILES,logP
c1ccc(C[C@H]2CC[C@@H]3[C@H](CCN3CCc3c[nH]cn3)C2)cc1,3.686
c1ccc(Nc2ccc(Cc3nc4ccccc4[nH]3)cn2)cc1,4.292
c1ccc(C[C@@H]2C[C@@H]3CC[C@H]2CN3Cc2nc3ccccc3[nH]2)cc1,4.406
c1ccc(C[C@@H]2C[C@@H]3CC[C@H]2CN3Cc2nc3cccnc3[nH]2)cc1,3.801
Fc1ccc(CC2C[C@@H]3CC[C@H](C2)N3Cc2nc3ccccc3[nH]2)cc1,4.688
Fc1cccc(CC2C[C@@H]3CC[C@H](C2)N3Cc2nc3ccccc3[nH]2)c1,4.688
O[C@H]1C[C@H]2C[C@@H](Cc3ccccc3)C[C@@H]1N2Cc1nc2ccccc2[nH]1,3.519
COC(=O)[C@H]1[C@H]2[C@@H](O)C[C@@H](C[C@H]1c1ccc(Cl)c(Cl)c1)N2C,2.704
CCC(=O)[C@@H]1[C@@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2C[C@H](O)[C@H]1N2C,3.51
C[C@@H]1C(c2ccc(F)cc2)=C(c2ccc(S(C)(=O)=O)cc2)ON1C,3.363
N=C1C[C@H](C(F)(F)F)[C@H](CCC[C@H](N)C(=O)O)N1,1.086
Clc1ccc2c3c1[C@H](n1ccnc1)CCN3c1ccccc1S2,5.132
COc1ccc2c(c1)N1CC[C@H](n3ccnc3)c3cccc(c31)S2,4.488
Fc1ccc2c(c1)N1CC[C@H](n3ccnc3)c3cccc(c31)S2,4.618
Clc1ccc2c(c1)N1CC[C@H](n3ccnc3)c3cccc(c31)O2,4.773
CC/C(=N\O)c1nc(C)nc2c1COCN2c1c(C)cc(C)cc1C,3.924
Cc1ccn2c(-c3cccc(-c4ccsc4C#N)c3)cnc2c1,4.91
COC(=O)c1sccc1-c1cccc(-c2cnc3cc(C)ccn23)c1,4.825
Cc1ccn2c(-c3cccc(-c4ccncc4)c3)cnc2c1,4.372
O/N=C/c1ccn2c(-c3cccc(-c4cccnc4)c3)cnc2c1,3.871
COc1ccn2c(-c3cccc(-c4cccnc4)c3)cnc2c1,4.072
Cc1ccn2c(-c3cccc(-c4ccccc4C#N)c3)cnc2c1,4.848
N#Cc1ccccc1-c1cccc(-c2cnc3cc(CF)ccn23)c1,5.009
CNC(=O)c1cnc(SC)nc1Nc1ccc2[nH]ncc2c1,2.178
O=C(O)CCCc1c(-c2ccccc2)[nH]c2ccc(C(F)(F)F)cc12,5.261
Cc1cc(-c2[nH]c3ccc(Cl)cc3c2CCCC(=O)O)ccc1F,5.343
CCCC1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,4.325
CCC[C@H]1CC=C(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,4.451
CCOc1cncc(N2C[C@@H]3CNC[C@@H](C3)C2)c1,1.526
