SMILES,logP
C[C@H](/N=C1\C(=O)c2ccccc2C(=O)[C@H]1Cl)C(=O)O,1.587
C[C@@H](/N=C1\C(=O)c2ccccc2C(=O)[C@H]1Cl)C(=O)O,1.587
CC[C@@H](C)[C@H](NS(=O)(=O)c1cccc2nsnc12)C(=O)O,1.469
CC[C@H](C)[C@H](NS(=O)(=O)c1cccc2nsnc12)C(=O)O,1.469
Oc1c(Cl)cc(Cl)cc1/C=N/c1ccccc1C(F)(F)F,5.468
Nc1nonc1-n1nnc(C(=O)O)c1CN1CCCCCC1,0.307
CC[C@@H](C)[C@@H](NS(=O)(=O)c1cccc2nsnc12)C(=O)O,1.469
O=C(N/N=C/c1ccccc1Cl)Nc1cccc(Cl)c1,4.149
CC[C@H](C)[C@@H](NS(=O)(=O)c1cccc2nsnc12)C(=O)O,1.469
Cc1ccc(C(=O)/C=C2/Sc3ccccc3NC2=O)cc1,3.806
NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21,2.727
CC(C)[C@H](/N=C1\C(=O)c2ccccc2C(=O)[C@H]1Cl)C(=O)O,2.223
COc1cc(/C=N/NC(=O)Nc2cccc(Cl)c2)ccc1O,3.21
NC(=O)[C@@H]1CCCc2c1[nH]c1ccc(Cl)cc21,2.727
CC(C)[C@@H](N=C1C(=O)c2ccccc2C(=O)C1Cl)C(=O)O,2.223
Cc1cccc2nc(=S)n(C(=O)c3ccco3)n12,2.455
O=C(c1ccco1)n1c(=S)nc2ccc(Cl)cn21,2.8
O=C(N/N=C/c1ccco1)Nc1cccc(Cl)c1,3.089
COc1cc(C(=O)Nc2ccc(CC#N)cc2)cc(OC)c1OC,3.031
O=C(N/N=C/c1ccc(O)cc1)Nc1cccc(Cl)c1,3.201
COc1cc(NC(=O)COc2ccccc2)c(C(=O)O)cc1OC,2.42
Sc1nnc(Nc2ccc(I)cc2)s1,3.175
CC1(C)NC(=O)C(C#N)=C(S)N1c1ccccc1,2.024
O=C(N/N=C/c1ccncc1)Nc1cccc(Cl)c1,2.891
O=C(c1ccc(F)cc1)n1c(=S)nc2ccccn21,2.693
COC(=O)c1ccc(/C=C2\NC(=S)N(C)C2=O)cc1,1.161
Cc1ccc2nc(=S)n(C(=O)c3ccccc3F)n2c1,3.001
Cc1cc(Cl)ccc1NC(=S)NN,1.809
CN1C(=O)/C(=C/c2ccc(OCC(=O)O)cc2)NC1=S,0.837
Cc1ccc(Cl)cc1/N=C1/NCCS1,2.972
CCOC(=O)c1ccc(NCN2C(=O)c3ccccc3C2=O)cc1,2.529
COc1ccc(N2C(=O)/C(=C/C=C/c3ccccc3)NC2=S)cc1,3.514
O=C(c1ccco1)N1c2ccccc2Sc2ccccc21,4.723
O=c1oc(-c2ccccc2)nc2ccccc12,2.855
CN1C(=O)/C(=C/c2ccc(OCc3ccc(F)cc3)cc2)N=C1S,3.503
CC(C)NC(=O)COc1cccc(Cl)c1,2.243
CC[C@@H](C)NC(=O)COc1cccc(Cl)c1,2.634
CC[C@H](C)NC(=O)COc1cccc(Cl)c1,2.634
O=C1OC(c2ccccc2)=N/C1=C/c1ccccc1,3.031
O=C(COc1cccc(Cl)c1)NC1CCCCC1,3.168
O=C1OC(c2ccccc2)=N/C1=C\c1ccccc1,3.031
O=C(NCc1ccccc1)c1c(Cl)nsc1Cl,3.38
CN1C(=O)/C(=C/c2ccc(OCc3ccccc3F)cc2)N=C1S,3.503
O=C(COc1cccc(Cl)c1)N1CCOCC1,1.578
