SMILES,logP
c1ccc(COc2ccc(OCC34CCN(CC3)C4)cc2)cc1,3.74
CC1(C)SCSC[C@H]2C[C@@H]1NC2=O,1.707
CC1(C)SSC[C@@H]2C[C@H]1OC2=O,2.092
CC1(C)SSC[C@@H]2C[C@H]1NC2=O,1.665
CC(=O)c1ccccc1N[C@@H](C)c1c(Cl)cccc1Cl,5.369
O[C@]1(COc2ccc(-c3ccccc3)cc2)CN2CCC1CC2,3.189
O[C@]1(CSc2ccc(-c3ccccc3)cc2)CN2CCC1CC2,3.902
O=S(C[C@@]1(O)CN2CCC1CC2)c1ccc(-c2ccccc2)cc1,2.918
CCOc1ccc(-c2ccc(C#C[C@@]3(O)CN4CCC3CC4)cc2)cc1,3.561
Oc1ccc(-c2ccc(C#C[C@@]3(O)CN4CCC3CC4)cc2)cc1,2.867
O[C@]1(C#Cc2ccc(-c3ccc(F)cc3)cc2)CN2CCC1CC2,3.301
O=C(CC1(C(=O)N[C@@H](Cc2ccccc2)C(=O)O)CCCC1)NO,1.254
CC(C)(CS)C(=O)Nc1cccc(C(=O)O)c1,2.279
O=C(O)CNC(=O)C1(CC(=O)NO)CCCCC1,0.033
O=C(O)CNC(=O)C1(CC(=O)NO)CCCC1,0.357
O=C(O)CCNC(=O)C1(CC(=O)NO)CCCC1,0.033
CC[C@H](C)[C@H](NC(=O)C1(CC(=O)NO)CCCC1)C(=O)O,1.058
Cn1c(=O)c2c(N)n(-c3ccccc3)nc2c2cc(Cl)ccc21,3.113
Cn1c(=O)c2c(N)[nH]nc2c2ccccc21,0.997
Cn1nc(N)c2c(=O)n(C)c3ncccc3c21,0.402
CC(=O)N(C)c1nn(C)c2c1c(=O)n(C)c1ccccc21,1.408
CCNc1nn(C)c2c1c(=O)n(CC)c1ccccc21,2.34
COC(=O)c1ccc(=O)n(CCNC(=O)c2cnccn2)c1,0.145
COC(=O)c1ccc(=O)n(CCNC(=O)c2ccccc2)c1,1.065
COc1cccc([C@@H]2C(C#N)=C(N)OC3=C2CCc2ccccc23)c1,3.86
N#CC1=C(N)OC2=C(CCc3ccccc32)[C@@H]1c1cccc([N+](=O)[O-])c1,3.76
N#CC1=C(N)OC2=C(CCc3ccccc32)[C@H]1c1cccs1,3.913
COc1ccc2c(c1)C1=C(CC2)[C@@H](c2ccsc2)C(C#N)=C(N)O1,3.922
O=C(O)[C@H]1CS[C@H](CS)C1,1.123
CCOC(=O)[C@@]1(C#N)O[C@@H]1c1cccc2ccccc12,2.737
CCOC(=O)[C@@]1(C#N)O[C@@H]1c1ccc(OC)c2ccccc12,2.745
CCOC(=O)[C@@]1(C#N)O[C@@H]1c1cccc2c1CCCC2,2.462
CCOC(=O)[C@@]1(C#N)O[C@@H]1c1ccnc2c(OC)cccc12,2.14
N#C[C@]1(C(N)=O)O[C@@H]1c1c[nH]c2ccccc12,0.987
CCC(=O)[C@@]1(C#N)O[C@H]1c1c[nH]c2ccc(OC)cc12,2.489
O=c1c(-c2ccc3cc(Cl)ccc3c2)coc2cc(O)ccc12,4.972
COc1cc2ccccc2cc1-c1coc2cc(O)ccc2c1=O,4.327
CCc1oc2cc(O)ccc2c(=O)c1-c1ccc2ccccc2c1,4.881
O=c1c(-c2ccc3ccccc3c2)coc2cc(O)c(F)cc12,4.458
Cc1ccc2ccc(-c3coc4cc(O)ccc4c3=O)cc2c1,4.627
Cn1cccc1-c1cc2nccc(O)n2n1,1.44
Cc1nc2cc(-c3cccn3C)nn2c(O)c1C,2.057
Cn1cccc1-c1cc2nc3c(c(O)n2n1)CCCC3,2.319
Oc1cc(C(F)(F)F)nc2cc(-c3ccncc3)nn12,2.516
CCn1ccc(=O)n2nc(-c3cccn3C)cc12,1.521
C[C@]12CCC(=O)C=C1C(=C(F)F)C[C@@H]1[C@@H]2CC[C@@]2(C)C(=O)CC[C@H]12,4.848
C[C@]12CCC(=O)C=C1C(=C(F)F)C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H](O)CC[C@H]12,4.64
C[C@]12CCC(=O)C=C1C(=C(F)F)C[C@@H]1[C@@H]2CC[C@@]2(C)[C@@H](O)CC[C@H]12,4.64
C[C@]12C=CC(=O)C=C1C(=C(F)F)C[C@@H]1[C@@H]2CC[C@@]2(C)C(=O)CC[C@H]12,4.624
C[C@]12C=CC(=O)C=C1C(=C(F)F)C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H](O)CC[C@H]12,4.416
C[C@]12C=CC(=O)C=C1C(=C(F)F)C[C@@H]1[C@@H]2CC[C@@]2(C)[C@@H](O)CC[C@H]12,4.416
CCOC(=O)c1c(C)nc2sc3c(c2c1N)CCOC3,2.436
CCOC(=O)c1c(C)nc2sc3c(c2c1N)CCN(C(C)=O)C3,2.268
CCOC(=O)c1c(C)nc2sc3c(c2c1N)CCN(C=O)C3,1.878
CCOC(=O)c1c(C)nc2sc3c(c2c1N)CCCN3C(=O)OC,2.883
O[C@H]1Oc2ccccc2-n2cnc(-c3noc(C4CC4)n3)c21,2.183
O=c1oc2ccccc2n2cnc(-c3noc(C4CC4)n3)c12,2.368
Nc1ccc2c(c1)OCc1c(-c3noc(C4CC4)n3)ncn1-2,2.274
C[C@H]1Oc2ccccc2-n2cnc(-c3noc(C4CC4)n3)c21,3.253
Fc1ccc2c(c1)OCc1c(-c3noc(C4CC4)n3)ncn1-2,2.831
CC1(C)Oc2ccccc2-n2cnc(-c3noc(C4CC4)n3)c21,3.427
CC(C)(C)c1nc(-c2ncn3c2COc2cc(F)ccc2-3)no1,3.251
CN(C)c1noc(-c2ncn3c2COc2cc(F)ccc2-3)n1,2.02
Fc1ccc2c(c1)OCc1c(-c3nc(C4CCCC4)no3)ncn1-2,3.611
CCOC(=O)c1ncn2c1COc1cc(F)ccc1-2,2.08
CC(C)(C)OC(=O)c1ncn2c1COc1cc(F)ccc1-2,2.859
[O-][N+]1(C[C@@H](O)CO)CCN(c2ccccc2)CC1,0.174
NC(=O)N(O)C/C=C/c1ccc(Oc2ccccc2)o1,2.855
C[C@@](F)(/C=C\c1ccc(Oc2ccc(F)cc2)o1)N(O)C(N)=O,3.68
CNC(=S)[C@]1(c2ccc3nccn3c2)CCCCC1=O,2.262
CNC(=S)[C@]1(c2ccc3nc(C)cn3c2)CCCCC1=O,2.57
CNC(=S)[C@]1(c2ccc3n(c2)cc(C)[n+]3[O-])CCCCC1=O,1.809
Cc1occ2c1C(=O)c1c(O)ccc(O)c1C2,2.134
CN1O[C@@H]2CCCC(=O)[C@@H]2[C@H]1Cc1ccccc1,2.213
CN1C[C@@H]2CCCC[C@@H]2O1,1.422
CN1C[C@H]2C(=O)CCC[C@H]2O1,0.601
CN1O[C@H]2CCCC[C@H]2[C@H]1Cc1ccccc1,3.034
CN1O[C@@H]2CCCC(=O)[C@@H]2[C@H]1CCc1ccccc1,2.603
C[S@@](=O)c1ccc2c3c(cccc13)C(=O)N2,2.143
N#CSc1ccc2c3c(cccc13)C(=O)N2,2.979
CSc1ccc2c3c(cccc13)C(=O)N2C(C)=O,3.068
CN1C(=O)c2cccc3c(SC#N)ccc1c23,3.003
CC(=O)OCSc1ccc2c3c(cccc13)C(=O)N2,3.018
COc1cc2cc(CO)c(CO)c(-c3ccncc3)c2cc1OC,2.904
COc1cc2cc(CO)c(CO)c(-c3cccnc3)c2cc1OC,2.904
COc1cc2cc(CO)c(CO)c(-c3ccccn3)c2cc1OC,2.904
COc1cc2cc(CO)c(CO)c(-c3cccnc3F)c2cc1OC,3.043
OCc1cc2cc3c(cc2c(-c2cccnc2)c1CO)OCO3,2.615
Nc1ccc(-c2cc(=O)c3c(N)c(F)cc(F)c3o2)cc1,2.903
Nc1ccc(-c2cc(=O)c3c(N)c(F)cc(F)c3o2)cc1F,3.042
Nc1c(F)cc(-c2cc(=O)c3c(N)c(F)cc(F)c3o2)cc1F,3.181
O=C(OCCC1CCNCC1)c1cc(Cl)cc2c1OCCC2,3.212
O=C1CN=C(c2cn[nH]c2)c2cc(Cl)ccc2N1,1.853
Cc1ccc2c(c1)C(c1cn[nH]c1)=NCC(=O)N2,1.508
Nc1nc(NC2CC2)c2ncn([C@H]3C[C@@H](CO)[C@H](O)C3)c2n1,0.287
Nc1nc(N2CCCC2)c2ncn([C@H]3C[C@@H](CO)[C@H](O)C3)c2n1,0.313
Nc1nc(OC2CCCC2)c2ncn([C@H]3C[C@@H](CO)[C@H](O)C3)c2n1,1.034
Nc1nc(N2CCC2)c2ncn([C@H]3C[C@@H](CO)[C@H](O)C3)c2n1,0.077
CC(C)n1c(=O)c2c(-c3ccccc3)ncn2c2ccc(F)cc21,4.036
CC(C)n1c(=O)c2c(-c3ccc(F)cc3)ncn2c2ccccc21,4.036
CC(C)n1c(=O)c2c(-c3ccc(F)cc3)ncn2c2ccc(F)cc21,4.175
CC(C)n1c(=O)c2c(-c3ccco3)ncn2c2ccccc21,3.49
CC(C)n1c(=O)c2c(-c3nc4ccccc4o3)ncn2c2ccccc21,4.038
CC(C)n1c(=O)c2c(-c3nccs3)ncn2c2ccccc21,3.354
CC(C)n1c(=O)c2c(-c3ncn(C)n3)ncn2c2ccccc21,2.026
O=C(N[C@H]1CN2CCC1CC2)c1c[nH]c2ccsc2c1=O,1.414
CN1[C@H]2CC[C@@H]1CC(NC(=O)c1cn(C)c3ccsc3c1=O)C2,1.955
Cc1csc2c(=O)c(C(=O)N[C@H]3CN4CCC3CC4)c[nH]c12,1.722
O=C(NCCc1cccc2ccccc12)C1CC1,2.909
O=C(NCCc1cccc2ccccc12)C(F)(F)F,3.061
CCC(=O)NCCc1cccc2ccccc12,2.909
Nc1ccc2c(c1)ncn2-c1cccc(-c2ccccc2)c1,4.275
Nc1cccc(-c2cccc(-n3cnc4ccccc43)c2)c1,4.275
COc1cccc(-c2cccc(-n3cnc4cc(N)ccc43)c2)c1,4.283
c1cncc(-c2cccc(-n3cnc4cccnc43)c2)c1,3.483
FC(F)(F)c1ccc2c(c1)ncn2-c1cccc(-n2ccnc2)c1,4.23
COc1ccc2c(c1)ncn2-c1cccc(-c2ccccc2)c1,4.701
Clc1cccc(-c2cccc(-n3cnc4ccccc43)c2)c1,5.346
FC(F)(F)c1cccc(-c2cccc(-n3cnc4ccccc43)c2)c1,5.711
O[C@]1(c2ccc(F)cc2)CC[C@@H]2CN(Cc3ccncc3)CC[C@@H]2C1,3.731
Fc1ccc(O[C@H]2CN(Cc3ccccc3)C[C@@H]3CCCC[C@H]32)cc1,4.895
CCC(CC)(COc1nn2ncnc2cc1C)CS(N)(=O)=O,0.906
CCC(CC)(CCS(N)(=O)=O)COc1nn2ncnc2cc1C,1.297
CCC(CC)(COc1nn2ccnc2cc1C)CS(N)(=O)=O,1.511
Cc1cc2nccn2nc1OCC(C)(C)CS(N)(=O)=O,0.731
Cc1cc(OCC(C)(C)CS(N)(=O)=O)nn2ccnc12,0.731
CC(C)=CCSc1cccc(/C=C/c2ccc(C(=O)O)s2)c1,5.675
CC(C)=CCSc1cccc(/C(C)=C/c2ccc(C(=O)O)s2)c1,6.065
CC(C)=CCSc1ccc(/C(C)=C/c2ccc(C(=O)O)s2)cc1,6.065
Cc1ccc(Cl)cc1S(=O)(=O)N1C(=O)c2ccccc2C1=O,2.633
Cc1ccc(S(=O)(=O)N2C(=O)c3ccccc3C2=O)cc1Cl,2.633
O=C1c2ccccc2C(=O)N1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,1.58
Cc1ccc(S(=O)(=O)N2C(=O)c3cccc([N+](=O)[O-])c3C2=O)cc1,1.888
O=C1c2ccccc2C(=O)N1S(=O)(=O)c1cccc2nsnc12,1.676
CSc1ccc(O[C@@H](CCN(C)C)c2ccccc2)cc1,4.48
CC(=O)OC1(c2ccccc2)CCC(N(C)C)CC1,2.949
CCC(=O)OC1(c2ccccc2)CCC(N(C)C)CC1,3.339
CCn1nc(C(=O)NC2C[C@@H]3CC[C@H](C2)N3C)c(=O)c2ccccc21,1.771
O=c1c2[nH]c(C(C3CC3)C3CC3)nc2n(C2CC2)c(=O)n1C1CC1,2.46
C[C@@]1(O)CN(CCCc2ccccc2)[C@@H](CO)[C@H](O)[C@H]1O,0.232
Cc1ccc2c(c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1)[C@@H](O)C[C@H](C)C2,2.69
COc1ccc(C2(O)CCSCC2)cc1OC1CCCC1,3.731
COc1ccc(C2(O)CCS(=O)(=O)CC2)cc1OC1CCCC1,2.413
COc1ccc(C2CCSCC2)cc1OC1CCCC1,4.627
COc1ccc(C2CCS(=O)(=O)CC2)cc1OC1CCCC1,3.309
COc1ccc([C@]2(O)CCSC2)cc1OC1CCCC1,3.341
COc1ccc([C@@H]2CCSC2)cc1OC1CCCC1,4.237
Cc1cc(NC(=O)Nc2ccc3c(ccn3C)c2)sn1,3.587
Cn1ccc2cc(NC(=O)Nc3cccnn3)ccc21,2.612
Cn1ccc2cc(NC(=O)Nc3cncnc3)ccc21,2.612
Cn1ccc2cc(NC(=O)Nc3ccnnc3)ccc21,2.612
Cc1cc(NC(=O)Nc2ccc3c(ccn3C)c2)on1,3.119
Cn1ccc2cc(NC(=O)Nc3nncs3)ccc21,2.674
Cn1ccc2cc(NC(=O)Nc3cccc4ncccc34)ccc21,4.371
Cc1cc(NC(=O)Nc2ccc3c(ccn3C)c2)c2ccccc2n1,4.679
Cn1ccc2cc(NC(=O)Nc3cccc4cnccc34)ccc21,4.371
Cn1ccc2cc(NC(=O)Nc3cncc4ccccc34)ccc21,4.371
CN1CC(c2c[nH]c3ccc(Cc4nnnn4C)cc23)C1,1.311
CN1CC(c2c[nH]c3ccc(-n4cncn4)cc23)C1,1.778
CN1CC(c2c[nH]c3ccc(-n4ccnc4)cc23)C1,2.383
CN1CC(c2c[nH]c3ccc(CCc4nnnn4C)cc23)C1,1.506
CN1CC(c2c[nH]c3ccc(Cn4cncn4)cc23)C1,1.837
CN1CC(c2c[nH]c3ccc(-n4cnnc4)cc23)C1,1.778
CN1CC(c2c[nH]c3ccc(Cn4ccnc4)cc23)C1,2.442
O=C(OCCN1CCCCC1)c1c2n(c3ccccc13)CCCO2,3.067
CC(C)NC(=O)[C@](O)(CC1=NC(C)(C)CN1)c1ccc(F)cc1,1.708
CNC(=O)C1=CC(CF)(CF)Oc2ccc([N+](=O)[O-])cc21,1.794
CNC(=S)C1=CC(CF)(CF)Oc2ccc([N+](=O)[O-])cc21,2.595
Nc1nc2c(Cc3ccsc3)c(Br)[nH]c2c(=O)[nH]1,2.248
Nc1nc2c(Cc3ccsc3)c(Cl)[nH]c2c(=O)[nH]1,2.139
N[C@H](C(=O)O)c1ccc(CC(=O)O)cc1,0.398
N[C@H](C(=O)O)c1ccc(CC(=O)O)cc1O,0.104
Cc1nc2cc(Cl)c(Cl)cc2n1[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O,1.927
CC(=O)N1[C@H]2CC[C@@H]1C[C@@H]2c1ccc(Cl)nc1,2.602
N#Cc1ccc(S[C@H]2SC[C@H](O)[C@@H](O)[C@@H]2O)cc1,0.806
CN1CCC(c2ccsc2)(C(C)(C)O)CC1,2.482
O=c1[nH]c(=O)n([C@@H]2CCCO2)cc1F,0.015
COc1ccc([C@H]2CC(=O)c3c(O)c(C)c(O)c(C)c3O2)c(O)c1,3.135
C=CCN1CC[C@]2(c3cccc(O)c3)CC(=O)CC[C@H]2C1,2.891
O=C1CC[C@@]2(O)CN(CC3CC3)CC[C@]2(c2cccc(O)c2)C1,2.23
C=CCN1CC[C@]2(c3cccc(O)c3)CC(=O)CC[C@@]2(O)C1,2.006
C[C@H](c1ccc(-c2ccccc2)c(F)c1)c1c[nH]c(-c2ccncc2)n1,5.43
C[C@H](c1ccc(-c2ccccc2)c(F)c1)c1c[nH]c(-c2cnccn2)n1,4.825
CC(C)Cc1ccc([C@@H](C)c2c[nH]c(-c3ccncc3)n2)cc1,4.822
C[C@@H](c1ccc2cc(O)ccc2c1)c1c[nH]c(-c2ccncc2)n1,4.482
CC1=CC(=O)[C@H]2O[C@]1(O)CC2(C)C,1.019
CC(=O)O[C@@]12CC(C)(C)[C@@H](O1)C(=O)C=C2C,1.59
OCc1cc(O)c2c(c1)OCO2,0.613
CC1=CSC2=Nc3ccccc3[C@H](c3ccccc3)N12,4.687
O=C1NC(=S)N/C1=C/c1ccc(O)c(Br)c1,1.5
CC(=O)Nc1ccc2c(c1)C(=O)N(CCO[N+](=O)[O-])CO2,0.645
O=C1c2cc(O)ccc2OCN1CCO[N+](=O)[O-],0.393
O=c1[nH]n2cccc2c(O)c1-c1ccccc1,2.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,4.183
COc1cc2ncnc(Nc3cccc([N+](=O)[O-])c3)c2cc1OC,3.299
COc1ccc2ncnc(Nc3cccc(C)c3)c2c1,3.69
CCOc1cc2ncnc(Nc3cccc(C)c3)c2cc1OCC,4.479
COc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,4.035
Cc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1,3.453
COc1cc2ncnc(Nc3cccc(C)c3)c2cc1N,3.273
Cc1cccc(Nc2ncnc3ccc(NC(N)=O)cc23)c1,3.172
Cc1cccc(Nc2ncnc3ccc(N(C)C)cc23)c1,3.748
CCOC(=O)[C@H]1C[C@@H]2[C@H](C(C)C)C[C@H]1N(Cc1ccccc1)[C@H]2C,4.121
COc1ccc(N2C(=O)c3c(c4ccccc4[nH]c3=O)C2=O)cc1,2.337
O=C1c2c(c3ccccc3[nH]c2=O)C(=O)N1c1ccc(Cl)cc1,2.982
O=C1c2c(c3ccccc3[nH]c2=O)C(=O)N1c1ccccc1F,2.468
Cc1ccccc1N1C(=O)c2c(c3ccccc3[nH]c2=O)C1=O,2.637
O=C1c2c(c3ccccc3[nH]c2=O)C(=O)N1c1ccccn1,1.724
O=C1c2c(c3ccccc3[nH]c2=O)C(=O)N1c1cccnc1,1.724
O=C1c2c(c3ccccc3[nH]c2=O)C(=O)N1c1ccncc1,1.724
Cc1cccc(N2C(=O)c3c(c4ccccc4[nH]c3=O)C2=O)c1,2.637
O=C1c2c(c3ccccc3[nH]c2=O)C(=O)N1c1cccc(F)c1,2.468
O=C1c2c(c3ccccc3[nH]c2=O)C(=O)N1c1ccc(F)cc1,2.468
O=C1c2c(c3ccccc3[nH]c2=O)C(=O)N1c1cccs1,2.39
O=C1c2c(c3ccccc3[nH]c2=O)C(=O)N1c1ccsc1,2.39
COc1cccc(N2C(=O)c3c(c4ccccc4[nH]c3=O)C2=O)c1,2.337
CCCN1CCC=C(c2cc(-c3ccc(C)cc3)on2)C1,4.149
CCCN1CCC=C(c2cc(-c3cccc(OC)c3)on2)C1,3.849
CCCN1CCC=C(c2cc(-c3ccccc3)no2)C1,3.841
CCCN1CCC=C(c2cc(-c3cccc(C)c3)no2)C1,4.149
O=C(O)CSC1=N/C(=C/C2CCCCC2)C(=O)S1,2.898
CN(C)c1ccc(/C=C2/N=C(SCC(=O)O)SC2=O)cc1,2.541
O=C(O)CSC1=N/C(=C/c2c[nH]c3ccccc23)C(=O)S1,2.956
CN(C)CCc1c[nH]c2ccc(CNc3ncc[nH]3)cc12,2.607
CN(C)CCc1c[nH]c2ccc(CNc3nncn3C)cc12,2.013
CN(C)CCc1c[nH]c2ccc(CNc3nccn3C)cc12,2.618
CN(C)CCc1c[nH]c2ccc(CNc3ncn(C)n3)cc12,2.013
CN(C)CCc1c[nH]c2ccc(Nc3nnnn3C)cc12,1.539
O=C1N[C@H](Cc2ccc3[nH]cc(C[C@@H]4CCCN4)c3c2)CO1,2.113
CN1CCC[C@H]1Cc1c[nH]c2ccc(C[C@@H]3COC(=O)N3)cc12,2.455
Cc1noc(NS(=O)(=O)c2ccccc2Br)c1C,2.855
Cc1noc(NS(=O)(=O)c2ccccc2Oc2ccccc2)c1C,3.885
Cc1noc(NS(=O)(=O)c2ccccc2-c2cccc(N)c2)c1C,3.341
Cc1noc(NS(=O)(=O)c2ccccc2[N+](=O)[O-])c1C,2.0
Cc1noc(NS(=O)(=O)c2ccccc2N)c1C,1.674
COc1ccc(Sc2cccc(C3CC(N(O)C(N)=O)C3)c2)cc1,3.862
NC(=O)N(O)C1CC(c2cccc(Sc3ccc(F)cc3)c2)C1,3.993
O=c1c2ccccc2ncn1CCO[N+](=O)[O-],0.605
O=c1[nH]c2ccccc2c(=O)n1CCO[N+](=O)[O-],0.102
CC(=O)N1CN(CCO[N+](=O)[O-])C(=O)c2ccccc21,0.661
COc1ccc(/C=C/c2ccc([C@]3(O)CN4CCC3CC4)cc2)cc1,3.779
Oc1ccc(C=Cc2ccc([C@]3(O)CN4CCC3CC4)cc2)cc1,3.476
O[C@H]1C2CCN(CC2)[C@H]1[C@H](O)c1ccc(-c2ccccc2)cc1,2.842
O=C1OC(c2ccc(O)c(O)c2)=C/C1=C\c1ccc(O)c(O)c1,2.49
COc1ccc([C@@]2(C#N)CC=CCC2)cc1OC1CCCC1,4.518
COc1ccc(C2(C#N)CCC(CO)CC2)cc1OCC1CC1,3.428
CNC1CCC(C#N)(c2ccc(OC)c(OCC3CC3)c2)CC1,3.407
COc1ccc(C2(C#N)CCC3(CC2)CO3)cc1OCC1CC1,3.588
COc1ccc(C2(C#N)CCC(O)(CO)CC2)cc1OCC1CC1,2.543
COc1ccc(C2(C#N)CCC(O)CC2)cc1OCC1CC1,3.18
N#CC1(c2ccc(OC(F)F)c(OC(F)F)c2)CCC(O)CC1,3.586
N#CC1(c2ccc(OC(F)F)c(OCC3CC3)c2)CCC(O)CC1,3.773
COc1ccc(C2(C#N)CCC(N)CC2)cc1OC1CCCC1,3.679
N#CC1(c2ccc(OC(F)F)c(OC(F)F)c2)CCC(N)CC1,3.552
COc1ccc(C2(C#N)CCC(N)CC2)cc1OCC1CC1,3.147
Cc1c(C)c2c(c(C)c1O)[C@@H](CO)C(C)(C)O2,2.564
Cc1c(C)c2c(c(C)c1O)[C@@H](CBr)C(C)(C)O2,3.967
Cc1c(C)c2c(c(C)c1O)[C@@H](C[N+](C)(C)C)C(C)(C)O2,3.278
Cc1c(C)c2c(c(C)c1O)[C@@H]1OC(=O)[C@](C)(O2)[C@@H]1O,1.427
CC(=O)Oc1c(C)c(C)c2c(c1C)[C@@H]1OC(=O)[C@](C)(O2)[C@H]1O,1.647
Cc1c(C)c2c(c(C)c1O)[C@@H]1OC(=O)[C@](C)(O2)[C@H]1O,1.427
CC(=O)Oc1c(C)c(C)c2c(c1C)[C@H]1OC(=O)[C@@](C)(O2)[C@@H]1O,1.647
Cc1c(C)c2c(c(C)c1O)[C@H]1OC(=O)[C@@](C)(O2)[C@@H]1O,1.427
COC(=O)[C@@]1(C)Oc2c(C)c(C)c(OC(C)=O)c(C)c2[C@H](O)[C@@H]1O,1.256
CC(=O)Oc1c(C)c(C)c2c(c1C)[C@H](O)[C@H](O)[C@@](C)(C(=O)O)O2,1.167
Cc1c(C)c2c(c(C)c1O)[C@@H](O)[C@@H](O)[C@@](C)(C(=O)O)O2,0.947
O=C(CCCC1CCCCC1)N1CCC(c2c[nH]cn2)CC1,3.866
O=C(CCC1CCCCC1)N1CCC(c2c[nH]cn2)CC1,3.476
O=C(CC1CCCCC1)N1CCC(c2c[nH]cn2)CC1,3.086
O=C(/C=C/c1ccccc1)N1CCC(c2c[nH]cn2)CC1,2.829
O=C(c1ccccc1)N1CCC(c2c[nH]cn2)CC1,2.429
O=C(Cc1ccccc1)N1CCC(c2c[nH]cn2)CC1,2.358
CC(C)(C)OC(=O)N1CCC(c2c[nH]cn2)CC1,2.524
CN1C(=O)Nc2ccc(Cl)cc2[C@]1(C#Cc1ccccn1)C1CC1,3.869
O=C1Nc2ccc(Cl)cc2[C@](C#Cc2ccccc2)(C2CC2)N1,4.132
Cc1nnc(NCc2ccc3[nH]cc(CCN(C)C)c3c2)s1,3.044
C=CCc1cc(NC(C)=O)ccc1OCC[C@H](C)NC(C)C,3.529
CCOC(=O)C1=NS(=O)(=O)c2ccccc2N1,0.762
COC(=O)C1=Nc2cc(Cl)cc(Cl)c2S(=O)(=O)N1,1.488
COC(=O)C1=Nc2cc(F)cc(F)c2S(=O)(=O)N1,0.46
COC(=O)C1=Nc2cc(C)cc(C)c2S(=O)(=O)N1,0.798
Cc1cc(C)c2c(c1)N=C(C(=O)O)NS2(=O)=O,0.71
O=C(O)C1=Nc2cc(Cl)ccc2S(=O)(=O)N1,0.747
N=C(N)c1cc2c(I)cccc2s1,2.79
Cn1nc(-c2cncs2)c2ccccc2c1=O,2.057
CC(=O)N1Cc2cc(O)c(O)cc2-c2cc(O)c(O)cc2C1,2.038
N#Cc1c(N)oc2c1c(Cc1ccccc1F)c(O)c1ccccc12,4.475
N#Cc1c(N)oc2c1c(Cc1ccc(F)cc1)c(O)c1ccccc12,4.475
COc1ccc2c(O)c(Cc3ccccc3)c3c(C#N)c(N)oc3c2c1,4.345
COc1ccc2c(c1)c(O)c(Cc1ccccc1)c1c(C#N)c(N)oc12,4.345
Cc1cc(/C=N/N=C(/N)S)ncc1O,0.674
Cc1ccnc(/C=N/N=C(/N)S)c1N,0.551
Cc1cc(/C=N/N=C(/N)S)ncc1N,0.551
Cc1cc(/C=N/N=C(/N)S)ncc1NO,0.77
O[C@@]1(Cn2ccnc2)CCC[C@H]1Cc1ccc(F)cc1,2.796
O[C@@]1(Cn2ccnc2)CCC[C@H]1Cc1ccc(Cl)cc1,3.31
O[C@@]1(Cn2cncn2)CCC[C@H]1Cc1ccc(F)cc1F,2.33
O[C@@]1(Cn2ccnc2)CCC[C@H]1Cc1ccc(F)cc1F,2.935
