SMILES,logP
C[C@@H]1CN(c2ncnc3sc4c(c23)CCCCC4)C[C@@H](C)O1,3.574
CCN(CC)C(=O)Oc1cc(C)nc(-c2ccc(F)c(Cl)c2)n1,4.085
C[C@H]1CN(c2ncnc3sc4c(c23)CCCCC4)C[C@H](C)O1,3.574
COc1ccccc1/C=C1/OC(=O)c2c1cc(C)[nH]c2=O,2.36
Cc1nc(SCc2ccc(F)cc2)c2c3c(sc2n1)CCC3,4.92
Cc1ccc(Nc2ncnc3sc4c(c23)CC[C@H](C)C4)cc1C,5.177
Nc1nnc(C23CC4CC(CC(C4)C2)C3)s1,2.588
Cc1ccc(Nc2ncnc3sc4c(c23)CC[C@@H](C)C4)cc1C,5.177
O=C(Nc1nc(-c2ccccc2)cs1)c1ccc(F)c(Cl)c1,4.855
c1csc(-c2nnc(NC3CCCCC3)c3ccccc23)c1,5.103
Cc1cc(C)n(-c2cccc(F)c2)c(=O)c1C(=O)O,2.292
Cc1cc(C)n(-c2ccccc2F)c(=O)c1C(=O)O,2.292
CCCC(=O)Nc1n[nH]c2nc(C)cc(C)c12,2.313
NC(=O)NC(=O)C[C@H]1Sc2ccccc2NC1=O,0.684
NC(=O)NC(=O)C[C@@H]1Sc2ccccc2NC1=O,0.684
NC(=O)CN1C(=O)[C@@](O)(CC(=O)c2ccccc2)c2ccccc21,0.979
NC(=O)CN1C(=O)[C@](O)(CC(=O)c2ccccc2)c2ccccc21,0.979
CCCN1C(=O)[C@](O)(CC(=O)c2ccccc2)c2ccccc21,2.904
COCc1cc(OC(=O)N(C)C)nc(-c2ccncc2)n1,1.745
CCCN1C(=O)[C@@](O)(CC(=O)c2ccccc2)c2ccccc21,2.904
CCCN1C(=O)[C@](O)(CC(=O)c2ccc(C)cc2)c2ccccc21,3.212
COCc1cc(OC(=O)N(C)C)nc(SC)n1,1.405
COCc1cc(OC(=O)N(C)C)nc(-c2ccccn2)n1,1.745
CCCN1C(=O)[C@@](O)(CC(=O)c2ccc(C)cc2)c2ccccc21,3.212
COCc1cc(OC(=O)N(C)C)nc(N2CCCC2)n1,1.284
COc1cc(NC(=O)C2CCCCC2)cc2sc(NC(C)=O)nc12,3.782
COCc1cc(OC(=O)N(C)C)nc(SCC(=O)C(C)(C)C)n1,2.391
COCc1cc(=O)oc2cc(OC(=O)N(C)C)ccc12,2.0
Cc1ccc(NC(=S)N(C)C)cc1F,2.393
Cc1cc(C)c(/N=c2\oc(C(C)(C)C)cs2)cc1C,4.796
CN(C)C(=S)Nc1ccc(F)cc1F,2.223
COc1ccc(Nc2nc(-c3c(C)nc4ncccn34)cs2)cc1,3.913
Nc1ncnc(Nc2ccc(Br)cc2)n1,1.96
Cc1nc(Cl)c(C#N)c(C)c1[N+](=O)[O-],2.132
Nc1ncnc(Nc2cccc(C(F)(F)F)c2)n1,2.216
Nc1nonc1-c1noc(COc2ccc(Cl)cc2)n1,1.934
Nc1ncnc(Nc2c(F)cccc2F)n1,1.476
CC[n+]1c(N)n(CC(=O)c2cccc(OC)c2)c2ccccc21,2.422
COc1ccccc1NC(=N)NC(=N)N,0.525
O=C(OC[C@H]1CCCO1)c1c(F)cccc1Cl,2.815
O=C(OC[C@@H]1CCCO1)c1c(F)cccc1Cl,2.815
Cc1cccc(Cl)c1Nc1ncnc(N)n1,2.159
COc1ccc(-c2nc(-c3nonc3N)no2)cc1OC,1.386
Cc1nonc1NC(=O)CCN1CCCCC1,1.193
COCc1nc(SC)nc(OC(=O)N(C)C)c1C,1.714
CSc1ccccc1Nc1ncnc(N)n1,1.919
Cc1cc(Br)ccc1Nc1ncnc(N)n1,2.268
COc1cc(Nc2ncnc(N)n2)cc(OC)c1OC,1.223
Nc1nonc1-c1noc(CCCN2C(=O)c3ccccc3C2=O)n1,0.931
COc1ccccc1Nc1ncnc(N)n1,1.206
COc1cccc([C@@H]2NCCc3cc(OC)c(OC)cc32)c1,2.948
COc1cccc([C@H]2NCCc3cc(OC)c(OC)cc32)c1,2.948
Cc1ccc(NC(=O)Cn2c(=O)sc3ccccc32)cc1,3.01
COc1cc([C@@H]2NCCc3cc(OC)c(OC)cc32)ccc1O,2.653
COc1cc([C@H]2NCCc3cc(OC)c(OC)cc32)ccc1O,2.653
COc1ccc(OC)c(NC(=O)Cn2c(=O)sc3ccccc32)c1,2.719
Cn1nc(CC(=O)Nc2ccccc2C(=O)O)c2ccccc2c1=O,1.813
O=S1(=O)N=C(N(CCO)/N=C/c2ccc(F)cc2)c2ccccc21,1.603
N=C(N)NC(=N)Nc1cccc(Cl)c1Cl,1.823
CC1(C)Nc2ccccc2-c2nnc(SCC(=O)O)nc2O1,2.256
CC1(C)OC(=O)N(C[C@H](O)c2ccccc2)[C@@]1(C)O,1.659
Nc1ncnc(Nc2ccc(F)cc2)n1,1.337
O=C(O)CSc1nnc2c(n1)OC1(CCCC1)Nc1ccccc1-2,2.79
CC1(C)OC(=O)N(C[C@H](O)c2ccccc2)[C@]1(C)O,1.659
CCOC(=O)C1=C(C)OC(N)=C(C#N)[C@@]12C(=O)N(C)c1ccccc12,1.462
CCOC(=O)C1=C(C)OC(N)=C(C#N)[C@]12C(=O)N(C)c1ccccc12,1.462
CC1(C)OC(=O)N(C[C@@H](O)c2ccccc2)[C@@]1(C)O,1.659
C=CCN1C(=O)[C@@]2(C(C#N)=C(N)OC3=C2C(=O)CCC3)c2ccccc21,2.188
CC1(C)OC(=O)N(C[C@@H](O)c2ccccc2)[C@]1(C)O,1.659
C=CCN1C(=O)[C@]2(C(C#N)=C(N)OC3=C2C(=O)CCC3)c2ccccc21,2.188
N=C(N)NC(=N)Nc1nc(-c2ccccc2)cs1,1.64
C=CCN1C(=O)[C@]2(C(C#N)=C(N)OC(C)=C2C(C)=O)c2ccccc21,2.044
C=CCN1C(=O)[C@@]2(C(C#N)=C(N)OC(C)=C2C(C)=O)c2ccccc21,2.044
COc1ccc(-n2nc3ncnc(O)c3n2)cc1,0.925
COC(=O)C1=C(C)OC(N)=C(C#N)[C@]12C(=O)N(C)c1ccccc12,1.072
N=C(N)NC(=N)Nc1cc(Cl)ccc1Cl,1.823
CCOC(=N)c1cccc(C(F)(F)F)c1,3.067
COC(=O)C1=C(C)OC(N)=C(C#N)[C@@]12C(=O)N(C)c1ccccc12,1.072
CC(C)C1=NCCc2cc(O)c(O)cc21,2.099
Nc1ncnc(Nc2nc(-c3ccccc3)cs2)n1,2.321
CCc1ccccc1N1C(=O)C=CC1=O,1.678
CC(=O)C1=C(C)OC(N)=C(C#N)[C@]12C(=O)N(C)c1ccccc12,1.488
Nc1ncnc(Nc2cccc(Cl)c2Cl)n1,2.504
CC(=O)C1=C(C)OC(N)=C(C#N)[C@@]12C(=O)N(C)c1ccccc12,1.488
N=C(N)c1cccc(C(F)(F)F)c1,1.989
Cc1ccccc1Nc1ncnc(N)n1,1.506
CC(=O)Oc1c(O)ccc2c(C)cc(=O)oc12,1.732
O=C(c1ccccc1)c1cc(F)c(F)cc1Cl,3.849
CN1C(=O)[C@@]2(C(C#N)=C(N)OC3=C2C(=O)CCC3)c2ccccc21,1.632
O=C(Nc1cccc(F)c1)c1cc(F)c(F)cc1Cl,4.01
O=C(NNC(=S)Nc1ccc(Cl)cc1)C1CC1,2.068
CN1C(=O)[C@]2(C(C#N)=C(N)OC3=C2C(=O)CCC3)c2ccccc21,1.632
O=C(c1ccccc1)c1cc(F)c(N2CCCCC2)cc1Cl,4.7
C#CCN1C(=O)[C@@]2(C(C#N)=C(N)OC3=C2C(=O)CCC3)c2ccccc21,1.635
Nc1ncnc(Nc2ccccc2Cl)n1,1.851
C#CCN1C(=O)[C@]2(C(C#N)=C(N)OC3=C2C(=O)CCC3)c2ccccc21,1.635
O=C(Nc1cccc2ccccc12)c1ccc(C(F)(F)F)cc1,5.111
Cc1cc(C)c(Nc2ncnc(N)n2)c(C)c1,2.123
O=C(Nc1cccc(F)c1)c1cccc(F)c1F,3.356
Cc1cc(NS(=O)(=O)c2ccc(NC(=O)C(C)(C)C)cc2)no1,2.768
COc1ccc(C(=O)c2ccc(F)c(F)c2)cc1Br,3.967
O=C(c1cccc(F)c1F)N1CCCCC1,2.591
Cc1cc(C)n2c(C(F)(F)F)nnc2n1,1.76
COCc1cc(OC(=O)N(C)C)nc(-c2ccccc2)n1,2.35
CN(C)C(=O)Sc1nnc(C2CC2)n1-c1ccc(Cl)cc1,3.572
Cc1nc(N2CCCCCC2)c2cc(-c3ccccc3)sc2n1,5.047
Cc1cc(OCc2nc(-c3nonc3N)no2)ccc1Cl,2.243
COc1ccc(CCNc2ncnc3sc4c(c23)CCCC4)cc1,4.233
CCN(CC)C(=O)Oc1cc(COC)nc(-c2ccccc2)n1,3.131
CC(C)c1ccc(Oc2ncnc3sc4c(c23)CCCC4)cc1,5.486
O=C(NNC(=S)Nc1cccc(Cl)c1)C1CC1,2.068
Cc1ccccc1-c1nnn(CC(=O)NCCc2ccccc2)n1,2.007
Cc1nc(Oc2ccc(C(C)C)cc2)c2c3c(sc2n1)CCC3,5.404
O=C(c1ccco1)N1CCN(c2nnnn2-c2ccccc2)CC1,1.218
Sc1nnc(C2CC2)n1-c1cccc(Cl)c1,3.087
Cc1sc2ncn3nnnc3c2c1-c1ccc(Cl)cc1,3.363
CSc1nnc(C2CC2)n1-c1cccc(Cl)c1,3.52
C[C@H]1CCCCN1C(=O)CSc1nnc2sc3ccccc3n12,3.437
C[C@@H]1CCCCN1C(=O)CSc1nnc2sc3ccccc3n12,3.437
Cc1nc(Oc2cccc3ccccc23)c2c3c(sc2n1)CCC3,5.434
c1ccc(-c2cc3c(N4CCc5ccccc5C4)ncnc3s2)cc1,4.921
Cc1cccc(Nc2ncnc(N)n2)c1C,1.814
c1ccc2cc(Oc3nncc4ccccc34)ccc2c1,4.575
O=[N+]([O-])c1ccc2cn(-c3ccccc3)nc2c1,2.934
Cc1ccc(Nc2ncnc(N)n2)cc1,1.506
Cc1ccc(-n2cc3ccc([N+](=O)[O-])cc3n2)cc1,3.242
c1ccc2c(Oc3ccc4c(c3)OCO4)nncc2c1,3.151
Cn1/c(=N/C(=O)Cc2ccccc2)sc2cc(Cl)ccc21,3.563
COc1ccc(OC)c(Nc2ncnc(N)n2)c1,1.215
COc1ccc(-n2cc3ccc([N+](=O)[O-])cc3n2)cc1,2.942
CC1(C)CC(NCc2ccccc2O)CC(C)(C)N1,2.791
Cc1ccc(NC(=N)NC(=N)N)cc1Cl,1.478
Nc1ncnc(Nc2ccc(Cl)c(Cl)c2)n1,2.504
Cc1cc(NC(=O)c2ccc(S(=O)(=O)N(C)C)cc2)no1,1.486
Nc1ncnc(Nc2ccc(I)cc2)n1,1.802
Cc1c(CC(Cl)(Cl)Cl)c2c(n1O)CC(C)(C)CC2=O,4.102
O=S(=O)(NC[C@H]1CCCO1)c1cccc2cccnc12,1.692
Cc1[nH]c2c(cc(C)c3[nH]c(=O)cc(C(F)(F)F)c32)c1C,3.953
N=C(N)NC(=N)Nc1cc(Cl)c(Cl)cc1Cl,2.477
O=S(=O)(NC[C@@H]1CCCO1)c1cccc2cccnc12,1.692
Cn1c(=O)c2c(nc(N3CCCCC3)n2CCN)n(C)c1=O,0.617
Cc1ccc(Sc2c(C)nn(C(=O)c3cccnc3)c2C)cc1,4.043
Cc1nc(Cl)c(C(N)=O)c(C)c1[N+](=O)[O-],1.359
Cc1nn(C(=O)c2ccncc2)c(C)c1Sc1ccc(Cl)cc1,4.388
CCOC(=O)c1c(Cl)cc(C)nc1Cl,2.874
CCC1(CC)O[C@H](c2ccc(NC(C)=O)cc2)Nc2ccccc21,4.801
CCC1(CC)O[C@@H](c2ccc(NC(C)=O)cc2)Nc2ccccc21,4.801
