SMILES,logP
CC(=O)N1c2ccccc2-c2c(ssc2=S)C1(C)C,4.808
Cc1c(C=O)c(C=O)c(C)n1-c1ccccc1,2.719
COc1ccccc1/C=N/c1ccccc1O,3.151
O=C(COc1ccccc1O)Nc1ccccc1,2.41
C[C@@H]1Oc2ccccc2O[C@]1(O)c1ccccn1,2.087
C[C@H]1Oc2ccccc2O[C@]1(O)c1ccccn1,2.087
C[C@@H]1Oc2ccccc2O[C@@]1(O)c1ccccn1,2.087
C[C@H]1Oc2ccccc2O[C@@]1(O)c1ccccn1,2.087
CCOC(=O)c1ccccc1NC(=O)c1cccs1,3.177
O=C(Cc1ccccc1)N/N=C/c1cccnc1,1.774
CNC(=O)c1cc2c(C)nn(-c3ccccc3)c2s1,2.755
COc1ccc(C(=O)N/N=C/c2cccnc2)cc1,1.854
NNC(=O)c1ccc(NC(=O)c2ccccc2)cc1,1.542
COc1cc(O)ccc1/C=N/NC(=O)c1ccncc1,1.56
O=C(COc1ccccc1)NNC(=O)c1ccncc1,0.922
N#CC1=C(NC(=O)Cc2ccccc2[N+](=O)[O-])CCC1,2.215
NNC(=O)c1cc(NC(=O)c2ccccc2)ccc1O,1.248
COc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)cc1OC,1.969
Cc1ccc(NCc2ccccc2O)cc1Br,4.075
O=C(NC[C@H]1CCCO1)c1sc2ccccc2c1Cl,3.464
O=C(NC[C@@H]1CCCO1)c1sc2ccccc2c1Cl,3.464
Cn1c(-c2cccnc2)[n+](C)c2ccccc21,2.065
CN(NC(=S)Nc1ccccc1)c1ccc(Cl)cc1,3.678
CN(NC(=S)Nc1ccccc1)c1cccc(Cl)c1,3.678
CNc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccccc1Cl,1.167
CNc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccc(Cl)cc1,1.167
CC1(C)[C@@H](C=C(Cl)Cl)[C@H]1C(=O)Nc1ccccc1F,4.355
CC1(C)[C@@H](C(=O)Nc2ccccc2F)[C@@H]1C=C(Cl)Cl,4.355
CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)Nc1ccccc1F,4.355
CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)Nc1ccccc1F,4.355
CC1(C)[C@@H](C=C(Cl)Cl)[C@H]1C(=O)Nc1cccc([N+](=O)[O-])c1,4.125
CC1(C)[C@@H](C(=O)Nc2cccc([N+](=O)[O-])c2)[C@@H]1C=C(Cl)Cl,4.125
CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)Nc1cccc([N+](=O)[O-])c1,4.125
CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)Nc1cccc([N+](=O)[O-])c1,4.125
CC1(C)[C@@H](C=C(Cl)Cl)[C@H]1C(=O)Nc1ccc(Cl)cc1,4.87
CC1(C)[C@@H](C(=O)Nc2ccc(Cl)cc2)[C@@H]1C=C(Cl)Cl,4.87
CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)Nc1ccc(Cl)cc1,4.87
CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)Nc1ccc(Cl)cc1,4.87
CC1(C)[C@@H](C=C(Cl)Cl)[C@H]1C(=O)Nc1ccccc1Cl,4.87
CC1(C)[C@@H](C(=O)Nc2ccccc2Cl)[C@@H]1C=C(Cl)Cl,4.87
CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)Nc1ccccc1Cl,4.87
CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)Nc1ccccc1Cl,4.87
C[n+]1cccc(C(=O)N/N=C/c2ccc(O)cc2)c1,0.981
O=C(NOCc1ccccc1)Nc1ccccc1,2.94
COc1ccc(NC(=O)CSc2ccccn2)cc1,2.821
COc1ccccc1C(=O)Nc1ccc([S@](N)=O)cc1,1.929
COc1cc(OC)nc(O[C@H](C(=O)O)c2ccccc2)n1,1.698
COc1cc(OC)nc(O[C@@H](C(=O)O)c2ccccc2)n1,1.698
COC(=O)c1ccc(N2C[C@H](C(=O)OC)C(=N)C2=O)cc1,0.629
Cc1ccc(NCn2nnc3ccccc32)cc1,2.809
C/C(=N/NC(=O)c1ccncc1)c1ccc(N)cc1,1.818
Cc1ccc(Cn2c3c(O)[nH]c(=O)n(C)c-3nc2=S)cc1,1.807
Cc1cc(C)nc(SCC(=O)Nc2cccc([N+](=O)[O-])c2)n1,2.732
CCc1nnc(NC(=O)CC(=O)Nc2ccccc2C(=O)O)s1,1.766
CCOC(=O)c1cn[nH]c1NC(=O)Cc1ccccc1[N+](=O)[O-],1.676
CCCC(=O)Oc1ccc2c(C)cc(=O)oc2c1,2.807
COc1ccc(C=C2C(=O)OC(C)(C)OC2=O)cc1,1.915
CCCc1cc(=O)oc2cc(OCC(=O)O)ccc12,2.209
Cc1oc(CSCc2cc(C(=O)O)c(C)o2)cc1C(=O)O,3.319
CCOC(=O)/C(C#N)=C/c1ccc(N(C)C)cc1Br,2.985
CCOC(=O)C1=C(CCl)NC(=O)N[C@H]1c1ccccc1,2.096
CCOC(=O)C1=C(CCl)NC(=O)N[C@@H]1c1ccccc1,2.096
O=C1C[C@H](N2CCOCC2)C(=O)N1c1ccccc1Cl,1.304
COC(=O)C1=C(C)NC(=O)N[C@@H]1c1cc(Cl)c(O)c(OC)c1,1.855
COC(=O)C1=C(C)NC(=O)N[C@H]1c1cc(Cl)c(O)c(OC)c1,1.855
CC1(C)[C@@H](C=C(Cl)Cl)[C@H]1C(=O)Nc1ccccc1,4.216
CC1(C)[C@@H](C(=O)Nc2ccccc2)[C@@H]1C=C(Cl)Cl,4.216
CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)Nc1ccccc1,4.216
CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)Nc1ccccc1,4.216
CCOC(=O)C1=C(C)NC(=O)N[C@H]1c1ccc(F)cc1,2.017
CCOC(=O)C1=C(C)NC(=O)N[C@@H]1c1ccc(F)cc1,2.017
Cc1cc(C)c(NC(=O)c2cccs2)c(C)c1,3.926
Cc1ccccc1OCC(=O)NCc1ccco1,2.283
O=C(Cn1c(=O)sc2ccccc21)OC1CCCC1,2.549
CCc1ccc(NC(=O)CSc2ncccn2)cc1,2.77
Cc1cc(C)cc(NC(=O)CSc2ncccn2)c1,2.824
O=C1NCCNC2=C1CN(Cc1ccccc1)C2=O,0.002
CC(=O)c1ccc(NC(=O)CSc2nccn2C)cc1,2.354
CCCc1nn(C(=O)c2ccc(C)cc2)cc1[N+](=O)[O-],2.741
CN1C(=O)NC(=O)/C(=C\c2ccc(N(C)C)cc2)C1=O,0.844
COc1cc(OC)nc(Oc2ccc(NC(C)=O)cc2)n1,2.244
CN(NC(=S)Nc1ccccc1)c1ccccc1,3.024
Cn1c(NCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,0.572
O=C(C[C@@H](C(=O)O)N1CCOCC1)c1ccc(Br)cc1,1.807
