SMILES,logP
CCC(=O)c1ccc(OC[C@H](O)Cn2nc(C)cc2C)cc1,2.533
CCNc1nc2c(c(=O)n(C)c(=O)n2C)n1CCC(C)C,0.912
C=CCn1c(NCCN(C)C)nc2c1c(=O)[nH]c(=O)n2C,0.417
CS/C(=N\C(=O)c1c(Cl)cccc1Cl)N1CCC[C@H](C)C1,4.585
C=C(C)Cn1c(NCCN(C)C)nc2c1c(=O)[nH]c(=O)n2C,0.027
CCC(=O)c1ccc(OC[C@@H](O)Cn2c(C)nc3ccccc32)cc1,3.377
CS/C(=N\C(=O)c1c(Cl)cccc1Cl)N1CCC[C@@H](C)C1,4.585
C=C(C)Cn1c(N2CCOCC2)nc2c1c(=O)[nH]c(=O)n2C,0.164
Cc1ccc(N2CCN(S(=O)(=O)N(C)C)CC2)cc1Cl,1.577
O=C(N=C1NCCCN1)c1c(Cl)cccc1Cl,2.072
CN(C)CCC(=O)c1ccccc1,1.821
C=C(C)Cn1c(NCc2ccco2)nc2c1c(=O)[nH]c(=O)n2C,1.204
O=C(Oc1ccc(-c2nnco2)cc1)N1CCOCC1,1.568
O=C(N=C1NCCN1)c1c(Cl)cccc1Cl,1.682
CSC(SC)=C(C#N)c1ccccc1,3.605
CSC(SC)=C(C#N)c1ccc(C)c(C)c1,4.222
C=CCn1c(=S)[nH]c2sc(C)c(-c3ccccc3)c2c1=O,4.282
O=C(Oc1ccc(-c2nnco2)cc1)N1CCCCC1,2.721
COc1ccc(C(C#N)=C(SC)SC)cc1,3.613
C[C@H]1CCc2c(sc3[nH]c(=S)n(Cc4ccccc4)c(=O)c23)C1,4.294
Cn1nc(C(F)(F)F)cc1OC(=O)c1cccs1,2.72
C[C@@H]1CCc2c(sc3[nH]c(=S)n(Cc4ccccc4)c(=O)c23)C1,4.294
CN(C)C(=O)Oc1ccc2ccccc2c1Cl,3.554
Cc1cc(-c2ccco2)[nH]n1,1.978
Cc1ccc(N(C)C(=O)Oc2ccc3ccccc3c2)cc1,4.783
COC(=O)c1cc2c(C)nn(C)c2s1,1.73
CSC(=CC(=O)c1ccc(Cl)cc1)SC,4.09
COc1ccc(OC(=O)N(C)c2ccc(C)cc2)cc1,3.639
CSc1cc(-c2ccc(Cl)cc2)n[nH]1,3.452
Cc1nn(C(=O)Cc2ccccc2)c(C)c1Br,3.145
Cc1ccc(N(C)C(=O)n2cnc3ccccc32)cc1,3.449
O=C(c1ccccc1)n1ccc([N+](=O)[O-])n1,1.48
CSC(=CC(=O)c1ccco1)SC,3.03
CCOC(=O)c1cnn(-c2ccc(Cl)c(Cl)c2)c1N,2.938
CCOC(=O)[C@H]1CS[C@@H](CC(=O)Nc2ccccc2)C(=O)N1,1.178
Cc1ccc(N(C)C(=O)n2nc(C)cc2C)cc1,2.913
CSC(=CC(=O)c1cccs1)SC,3.498
O=C(CSc1nnc2ccccn12)Nc1ccc2ccccc2c1,3.613
CCOC(=O)[C@@H]1CS[C@@H](CC(=O)Nc2ccccc2)C(=O)N1,1.178
CSc1cc(-c2ccco2)n[nH]1,2.392
O=C(N1CCNCC1)N1CCOCC1,0.656
CCOC(=O)[C@H]1CS[C@H](CC(=O)Nc2ccccc2)C(=O)N1,1.178
