SMILES,logP
O=c1c2nc[nH]c2ncn1Cc1ccc([N+](=O)[O-])cc1,1.076
ClC(Cl)C1=Nc2ccccc2N=C(c2ccccc2)C1,5.087
CC(=O)N1N=C2CC(C)(C)OC[C@@H]2[C@@H]1c1ccccc1,2.761
CC(=O)N1N=C2CC(C)(C)OC[C@H]2[C@@H]1c1ccccc1,2.761
CC(=O)N1N=C2CC(C)(C)OC[C@@H]2[C@H]1c1ccccc1,2.761
CC(=O)N1N=C2CC(C)(C)OC[C@H]2[C@H]1c1ccccc1,2.761
C[C@]1(O)N(CCN)C(=O)OC12CCCCC2,0.809
C[C@@]1(O)N(CCN)C(=O)OC12CCCCC2,0.809
CC1=C(C(=O)OC(C)(C)C)[C@@H](c2ccco2)C(C#N)=C(N)O1,2.703
CC1=C(C(=O)OC(C)(C)C)[C@H](c2ccco2)C(C#N)=C(N)O1,2.703
CC1=C(C(=O)OC(C)C)[C@@H](c2ccco2)C(C#N)=C(N)O1,2.313
CC1=C(C(=O)OC(C)C)[C@H](c2ccco2)C(C#N)=C(N)O1,2.313
CC(=O)c1ccc(N2CCNCC2)c(F)c1,1.438
COc1ccc(NC(=O)CCN2CCC(C)CC2)cc1,2.756
Cc1n[nH]c(=O)c2cc3c(C)n[nH]c(=O)c3cc12,0.776
Cc1ccc(S(=O)(=O)N(CCO)c2ccccc2)cc1,2.183
Cc1ccc(NC(=O)[C@H]2[C@@H]3C=CCCCC[C@@H]32)cc1,3.926
CCOC(=O)N1N=C2CCCCC[C@@H]2[C@]1(O)C(F)(F)F,2.646
CCOC(=O)N1N=C2CCCCC[C@H]2[C@]1(O)C(F)(F)F,2.646
CCOC(=O)N1N=C2CCCCC[C@@H]2[C@@]1(O)C(F)(F)F,2.646
CCOC(=O)N1N=C2CCCCC[C@H]2[C@@]1(O)C(F)(F)F,2.646
Cc1ccc(-n2c(-c3ccccc3)nnc2-c2ccccc2)cc1C,5.218
Nc1c(C(=O)c2ccc(F)cc2)oc2ccc(Cl)cc12,4.039
Clc1ccnc2ccccc12,2.888
CC(=O)CCc1ccc2c(c1)OCO2,1.937
NC[C@H](CC(=O)O)c1ccccc1,1.204
NC[C@@H](CC(=O)O)c1ccccc1,1.204
CC(/C=C/c1ccccc1)=N/O,2.55
O=C1C(C2c3ccccc3Oc3ccccc32)=C(O)c2ccccc21,5.09
COc1ccc(N[C@@H](C)c2ccccc2)cc1,3.868
COc1ccc(N[C@H](C)c2ccccc2)cc1,3.868
Nc1ccc(C(=O)O)c([N+](=O)[O-])c1,0.875
CC[C@H](CC[C@@H](C)O)C[C@H]1CCCO1,2.743
Nc1ccc2c(c1)C(=O)NC2=O,0.152
CCOc1ccc(CC#N)cc1OCC,2.55
Cc1cc(O)c(C(C)C)cc1N,2.406
Nc1cccc(Nc2ccccc2)c1,3.012
Cn1c2c(c3ccccc31)C(=O)CCC2,2.697
Cn1c(=O)[nH]c(=O)c2c1ncn2Cc1ccccc1,0.472
COc1ccc(C2(O)C(=O)c3ccccc3C2=O)cc1,1.962
COc1ccc(Cn2nnnc2C)cc1,1.038
O=C(Nc1ccc2ccccc2c1)c1nc[nH]n1,2.21
CCNc1nc(SC)ncc1F,1.769
CSc1ncc(F)c(N(C)C)n1,1.404
O=C(Nc1nnc(SCc2ccccc2)s1)c1ccc(F)cc1,4.222
CCOc1ccccc1NC(=O)C1[C@H]2[C@@H]3CC[C@@H](C3)[C@@H]12,3.316
CSc1ncc(F)c(N(CCO)CCO)n1,0.129
CSc1c(CC(=O)O)n(C)c2ccccc12,2.527
N#Cc1ccccc1OCC(=O)C1CC1,1.916
O=C(CC(=O)Nc1nccs1)Nc1nccs1,1.567
Cc1ccc(S(=O)(=O)Nc2nnc(C(F)(F)F)s2)cc1,2.666
CC(C)N(C(=O)c1ccc(C(=O)Nc2ccccn2)cc1)C(C)C,3.593
CC(C)(C)NC(=O)c1c(N)no[n+]1[O-],0.581
CC(=O)[C@@H](c1ccccc1)C(C#N)(C#N)C(C#N)C#N,2.056
CC(=O)[C@H](c1ccccc1)C(C#N)(C#N)C(C#N)C#N,2.056
CN(C)CCn1c2c(c3ccccc31)CCCn1cnnc1-2,2.408
Brc1ccccc1-c1nnc2ccc3ccccc3n12,4.312
CCCC(=O)Nc1cccc(C(=O)Nc2ccc(C(=O)O)cc2)c1,3.376
CCn1c(-c2ccco2)nc2c3ccccc3c3ccccc3c21,5.623
CCC[N+]1(CC#CC2(O)CCCCC2)CCOCC1,1.942
CC(=O)O/N=C(\c1ccc2c(c1)OCO2)N1CCOCC1,0.972
CC(=O)O/N=C(/c1ccc2c(c1)OCO2)N1CCOCC1,0.972
c1ccc2c(c1)ccc1nnc(-c3ccc4c(c3)OCO4)n12,3.278
Fc1cccc(-c2nnc3ccc4cc(C(F)(F)F)ccc4n23)c1,4.707
CN(C)c1ccccc1NC(=O)c1ccc(C(=O)c2ccccc2)o1,3.829
CC(=O)N(CN1C(=O)CCC1=O)c1cccc(Cl)c1,1.799
CC(C)CNC(=O)c1cccc(NC(=O)C2CCCCC2)c1,3.591
COc1ccc([C@H]2Nc3ccccc3C(=O)N2NC(C)=O)cc1,2.313
COc1ccc([C@@H]2Nc3ccccc3C(=O)N2NC(C)=O)cc1,2.313
O=C(c1cccs1)n1cccn1,1.633
Cc1nn(C(=O)c2ccc(Cl)cc2)c(C)c1Cl,3.495
O=C(c1cc2ccccc2c(=O)o1)N1CCCCCC1,2.809
O=C(c1cc2ccccc2oc1=O)n1cc(Br)cn1,2.441
Cn1nccc1C(=O)N1CCCc2ccccc21,2.013
CC1=NN(C(=O)c2ccccc2)[C@](C)(NNC(=O)c2ccccc2)C1,2.559
CC1=NN(C(=O)c2ccccc2)[C@@](C)(NNC(=O)c2ccccc2)C1,2.559
Cc1ccc2c(c1)[C@H]1CN(C)CC[C@H]1N2C(=S)Nc1ccccc1,4.0
COc1nc(C)cc(C)c1C(N)=O,0.806
Cc1nc(Oc2ccc(Cl)cc2)c(C(N)=O)c(C)c1Cl,3.896
CCOC(=O)c1c(Cl)nc(Cl)c(N)c1Cl,2.801
Cn1c(-c2ccco2)nc2c3ccccc3c3ccccc3c21,5.14
O=[N+]([O-])c1ccc(C2=NOc3cc(Cl)ccc3N2)cc1,3.414
COc1cc(NC(=O)c2c(F)cccc2F)nc(OC)n1,2.024
Cc1ccc(P(C)(=O)c2ccc(C)cc2)cc1,3.247
O=P(CCc1ccncc1)(c1ccccc1)c1ccccc1,3.638
COc1ccc(NC(=O)[C@H]2COc3ccccc3O2)cc1,2.474
COc1ccc(NC(=O)[C@@H]2COc3ccccc3O2)cc1,2.474
C/C(=N/N=C1\NC(=O)C[C@H](C(=O)O)S1)c1cccs1,1.534
CC(C)c1nnc(NC(=O)CSc2nncn2C)s1,1.521
CCOc1cc(/C=C2/C(=O)ON=C2c2ccccc2)ccc1OC,3.438
Nc1cc(C(F)(F)F)ccc1Oc1ccccc1Cc1ccccc1,5.671
CC(=O)Oc1cccc(C(=O)Nc2cc(C)on2)c1,2.161
O=[N+]([O-])c1cccc(-c2csc3c4ncnc-4ncn23)c1,2.866
CC(=O)C1=C(O)C(=O)N(C)[C@H]1c1ccccc1F,1.74
CC(=O)C1=C(O)C(=O)N(C)[C@@H]1c1ccccc1F,1.74
O=C(CC(=O)c1ccccc1)Nc1cccc(C(=O)O)c1,2.596
NC(=O)c1cc2c(ccc3ccccc32)oc1=O,2.045
O=C(c1cccc2ccccc12)n1nnc2ccccc21,3.273
Cc1ccccc1C(=O)Nc1cccc(NC(=O)c2ccccc2C)n1,4.203
CC(=O)Nc1nc(-c2ccc(C)cc2)cs1,3.077
CCOc1ccc2c(c1)c(C(=O)O)c(C)n2C,2.584
Nc1nnc(Cc2ccc([N+](=O)[O-])cc2)s1,1.619
c1cc2noc3c4cccc5noc(c(c1)c23)c54,3.713
Cc1ccc(S(=O)(=O)N2CCc3[nH]c4ccccc4c3C2)cc1,3.223
Cc1cc(C)n(Cc2ccc(C(=O)O)cc2)n1,2.246
COc1ccc([C@H]2Nc3ccccc3C(=O)N2NC(C)=O)cc1OC,2.321
COc1ccc([C@@H]2Nc3ccccc3C(=O)N2NC(C)=O)cc1OC,2.321
O=C(Cc1c[nH]c2ccccc12)N/N=C/c1ccccc1O,2.566
COc1c(C#N)c(C#N)c2nc(C)cc(C)n12,1.703
CC[C@@H](c1nc2ccccc2n1C)[C@H](O)c1ccccc1,3.801
CC[C@H](c1nc2ccccc2n1C)[C@H](O)c1ccccc1,3.801
CC[C@@H](c1nc2ccccc2n1C)[C@@H](O)c1ccccc1,3.801
CC[C@H](c1nc2ccccc2n1C)[C@@H](O)c1ccccc1,3.801
COc1ccc([C@@H](O)c2nc3ccccc3n2C(C)C)cc1,3.708
COc1ccc([C@H](O)c2nc3ccccc3n2C(C)C)cc1,3.708
CCCn1c([C@H](O)c2ccc3c(c2)OCO3)nc2ccccc21,3.257
CCCn1c([C@@H](O)c2ccc3c(c2)OCO3)nc2ccccc21,3.257
O=C(Cc1ccc(F)cc1)n1cc(Cl)cn1,2.559
O=C(c1sc2ccccc2c1Cl)n1cccn1,3.44
O=C(C[C@@H]1SCCNC1=O)Nc1ccc(Cl)c(Cl)c1,2.554
O=C(C[C@H]1SCCNC1=O)Nc1ccc(Cl)c(Cl)c1,2.554
Cc1ccc(OCC(=O)Nc2cc(C(=O)O)cc(C(=O)O)c2)cc1C,2.717
O=C(c1cc(F)c(F)cc1Br)N1CCOCC1,2.2
CCc1nnc(NC(=O)COC(=O)c2cc3ccccc3o2)s1,2.642
O=C(N/N=C/c1ccco1)c1cccc(N2Cc3ccccc3C2)c1,3.564
Cc1sc2ncnc(N3CCOCC3)c2c1C,2.145
O=C(OC[C@H]1CCCN2CCCC[C@H]12)c1cc2ccccc2oc1=O,3.214
O=C(c1cc2ccccc2oc1=O)N1CCCCC1,2.419
O=C(c1sc2ccccc2c1Cl)n1cc(Cl)cn1,4.093
CCOC(=O)C1=C(c2ccccc2)NC(=S)N[C@H]1c1cccs1,3.241
CCOC(=O)C1=C(c2ccccc2)NC(=S)N[C@@H]1c1cccs1,3.241
O=C(c1ccccc1)N1N=C(C(F)(F)F)C[C@]1(O)C(F)(F)F,2.702
O=C(c1ccccc1)N1N=C(C(F)(F)F)C[C@@]1(O)C(F)(F)F,2.702
CCCC1=NN(C(=O)OCC)[C@@](O)(C(F)(F)F)C1,2.256
CCCC1=NN(C(=O)OCC)[C@](O)(C(F)(F)F)C1,2.256
CN(C)c1c(C(C#N)=C(C#N)C#N)c2ccccc2n1C,2.569
CC(=O)OCCn1nc(-c2ccccc2)c2ccccc2c1=O,2.627
CC(=O)OCCn1nc(C)c2ccccc2c1=O,1.268
Nc1ccc2nc(SCC(=O)c3ccc(F)cc3)sc2c1,3.993
O=C1N=C(N2CCOCC2)S/C1=C/c1ccccn1,1.384
