SMILES,logP
O=C(O)COc1cccc2ccccc12,2.303
Cc1ccc(C(C)C)c(OCC(=O)O)c1,2.582
N#Cc1ccc(NC(=O)c2ccc(Br)o2)cc1,3.166
COc1cc(C(=O)N2CCC(C)CC2)cc(OC)c1OC,2.585
COc1ccc([N+](=O)[O-])cc1NC(=O)c1ccc(Br)o1,3.211
Cc1c(NC(=O)c2ccc(Br)o2)cccc1[N+](=O)[O-],3.511
COc1cccc(NC(=O)COc2cccc(C)c2)c1,3.021
Cc1cccc(OCC(=O)NC2CCCCC2)c1,2.823
COc1ccccc1OCC(=O)Nc1sc(C)c(C)c1C(N)=O,2.49
COc1ccccc1OCC(=O)Nc1ccc(S(N)(=O)=O)cc1,1.36
COc1ccccc1OCC(=O)Nc1ccc(C)cc1,3.021
Cc1cccc(OC(=O)COc2ccc(Cl)cc2C)c1,3.941
Cc1cc(Cl)ccc1OCC(=O)N[C@@H](C)c1ccccc1,3.905
Cc1cc(Cl)ccc1OCC(=O)N[C@H](C)c1ccccc1,3.905
Cc1cc(Cl)ccc1OCC(=O)Nc1cccc(Cl)c1C,4.628
Cc1cc(C)c(NC(=O)COc2ccc(Cl)cc2C)c(C)c1,4.591
Cc1ccc(NC(=O)COc2ccc(Cl)cc2C)c(C)c1,4.283
Cc1ccc(NC(=O)COc2ccc(Cl)cc2C)cc1C,4.283
Cc1cc(Cl)ccc1OCC(=O)Nc1ccccc1,3.666
Cc1ccccc1OCC(=O)Nc1sc(C)c(C)c1C(N)=O,2.79
Cc1ccc(OCC(=O)Nc2sc(C)c(C)c2C(N)=O)cc1,2.79
COc1ccccc1OCC(=O)Nc1cccc(Cl)c1C,3.675
Cc1cc(C)cc(NC(=O)COc2ccccc2C)c1,3.629
Cc1ccc(NC(=O)COc2ccccc2C)cc1C,3.629
Cc1ccc(NC(=O)COc2ccccc2C)c(C)c1,3.629
Cc1ccc(NC(=O)COc2ccccc2C)cc1,3.321
Cc1ccc(OCC(=O)Nc2ccc(Cl)cc2)cc1,3.666
COc1ccc(NC(=O)COc2ccccc2C)cc1,3.021
Cc1ccccc1OC(=O)COc1ccc2ccccc2c1,4.133
Cc1cccc(OCC(=O)Nc2cccc3ccccc23)c1,4.166
Cc1cccc(OCC(=O)Nc2ccccc2Cl)c1,3.666
Cc1cccc(OCC(=O)Nc2ccc(Cl)cc2)c1,3.666
CCOc1ccc(NC(=O)COc2ccccc2C)cc1,3.411
C[C@H](Oc1ccc(Cl)cc1Cl)C(=O)Nc1ccccc1,4.399
O=C(Nc1ccc(Cl)c(Cl)c1)c1cccs1,4.307
CCCC(=O)Nc1ccc(C(=O)OC)cc1,2.212
Cc1cc(C)n(C(=O)COc2ccc([N+](=O)[O-])cc2)n1,2.127
Cc1cc(C)n(C(=O)COc2ccc(Br)cc2)n1,2.982
CCCC(=O)Nc1ccc(-c2nc3ccc(C)cc3s2)cc1,5.01
COc1ccccc1OCC(=O)Nc1ccc(Oc2ccccc2)cc1,4.505
Cc1ccc(C(=O)Nc2sc(C)c(C)c2C(N)=O)cc1,3.025
COC(=O)CCC(=O)Nc1sc(C)c(C)c1C(N)=O,1.356
CCCC(=O)Nc1sc(C)c(C)c1C(N)=O,2.202
Cc1sc(NC(=O)COc2ccc(Cl)cc2)c(C(N)=O)c1C,3.135
Cc1cccc(OCC(=O)Nc2sc(C)c(C)c2C(N)=O)c1,2.79
Cc1cccc(OCC(=O)Nc2cc(C)ccc2C)c1,3.629
CCCC(=O)Nc1ccc(C(=O)OCC)cc1,2.602
CC1CCN(C(=O)[C@@H](C)Oc2ccc(Cl)cc2Cl)CC1,4.019
CC1CCN(C(=O)[C@H](C)Oc2ccc(Cl)cc2Cl)CC1,4.019
COc1ccccc1OC(=O)C(c1ccccc1)c1ccccc1,4.433
Cc1ccc(OCC(=O)Nc2ccc(C)c(C)c2)c(Br)c1,4.392
Cc1ccc(NC(=O)COc2ccc(C)cc2Br)c(C)c1,4.392
Cc1ccc(NC(=O)COc2ccc(C)cc2Br)cc1,4.083
Cc1ccc(OCC(=O)NCc2ccccc2)c(Br)c1,3.453
Cc1cc(C)cc(NC(=O)COc2ccc(C)cc2Br)c1,4.392
Cc1ccc(OCC(=O)Nc2cc(C)ccc2C)c(Br)c1,4.392
Cc1ccc(OCC(=O)NC2CCCCC2)c(Br)c1,3.585
C[C@H](NC(=O)c1ccccc1)c1ccccc1,3.178
C[C@@H](NC(=O)c1ccccc1)c1ccccc1,3.178
Oc1ccc(-c2nc3ccccc3[nH]2)cc1,2.936
COc1ccccc1OC(=O)c1ccc([N+](=O)[O-])cc1,2.823
O=C(Oc1ccc2ccccc2c1)c1ccc([N+](=O)[O-])cc1,3.967
COc1ccc(C(=O)Oc2ccccc2)cc1Br,3.677
COc1ccccc1OC(=O)c1sc2ccccc2c1Cl,4.783
COc1ccccc1OC(=O)c1ccccc1[N+](=O)[O-],2.823
COc1ccccc1OC(=O)COc1ccc([N+](=O)[O-])cc1,2.588
COc1cc(C(=O)Oc2cc(C)ccc2C(C)C)cc(OC)c1OC,4.363
CC(C)(C)c1ccc(OC(=O)c2ccc([N+](=O)[O-])cc2)cc1,4.112
Cc1ccc(OCC(=O)Oc2ccc(C(C)(C)C)cc2)cc1,4.277
Cc1cc(Br)ccc1OC(=O)c1cccc([N+](=O)[O-])c1,3.885
O=C(Oc1ccccc1)c1ccc([N+](=O)[O-])cc1,2.814
Cc1ccc(OC(=O)COc2ccc(Cl)cc2Cl)cc1,4.286
Cc1ccc(OC(=O)COc2ccc3ccccc3c2)cc1,4.133
Cc1cccc(OC(=O)c2ccc([N+](=O)[O-])cc2)c1,3.122
Cc1cccc(OC(=O)c2sc3ccccc3c2Cl)c1,5.082
Cc1ccccc1OC(=O)COc1ccc(Cl)cc1Cl,4.286
Cc1ccccc1OC(=O)c1ccc([N+](=O)[O-])cc1,3.122
Cc1ccccc1OC(=O)c1ccccc1[N+](=O)[O-],3.122
Cc1ccccc1OC(=O)COc1ccc([N+](=O)[O-])cc1,2.888
O=C(Oc1cccc2ccccc12)c1ccc([N+](=O)[O-])cc1,3.967
Cc1ccc(OCC(=O)Oc2ccc3ccccc3c2)cc1,4.133
Cc1ccc(OCC(=O)Oc2ccc(-c3ccccc3)cc2)cc1,4.646
O=C(COc1ccc(Cl)cc1Cl)Oc1ccccc1,3.978
Cc1ccc(OC(=O)c2cccc([N+](=O)[O-])c2)cc1,3.122
Cc1cccc(OC(=O)COc2ccc(Cl)cc2Cl)c1,4.286
Cc1cc(Cl)ccc1OCC(=O)Oc1ccccc1C,3.941
O=C(Oc1ccc2ccccc2c1)c1ccccc1[N+](=O)[O-],3.967
Cc1cc(Cl)ccc1OCC(=O)Oc1cccc2ccccc12,4.786
CC(C)(C)c1ccc(OC(=O)c2ccccc2[N+](=O)[O-])cc1,4.112
Cc1ccccc1C(=O)Nc1cccc2ccccc12,4.401
Cc1cccc(C(=O)Nc2ccccc2Cl)c1,3.901
Cc1ccccc1C(=O)Nc1cccc([N+](=O)[O-])c1,3.156
Cc1ccc(NC(=O)c2ccccc2C)cc1,3.556
Cc1ccc(NC(=O)c2ccc(Br)cc2)cc1,4.01
Cc1ccccc1C(=O)Nc1ccc(NC(=O)c2ccccc2C)cc1,4.808
Cc1cccc(C(=O)Nc2c(C)cc(C)cc2C)c1,4.173
O=C(Nc1cccc([N+](=O)[O-])c1)c1ccc(F)cc1,2.986
NCc1cnc(-c2ccccc2)s1,2.269
Cc1cc(C)n(N)c(=O)c1C(N)=O,0.722
Cc1cc(Br)ccc1OC(=O)c1ccccc1[N+](=O)[O-],3.885
O=C(Oc1cccc2ccccc12)c1cccc([N+](=O)[O-])c1,3.967
Cc1ccc(C(C)C)c(OC(=O)COc2ccc([N+](=O)[O-])cc2)c1,4.011
Cc1ccc(OC(=O)c2ccc([N+](=O)[O-])cc2)c(Br)c1,3.885
Cc1ccc(OC(=O)c2ccccc2[N+](=O)[O-])c(Br)c1,3.885
Cc1ccc(OC(=O)c2cccc([N+](=O)[O-])c2)c(Br)c1,3.885
COc1ccccc1OCC(=O)Nc1cccc([N+](=O)[O-])c1C,2.929
COc1ccccc1OCC(=O)Nc1cc([N+](=O)[O-])ccc1F,2.76
O=C(NCCc1ccccc1)c1cccc([N+](=O)[O-])c1,2.567
Cc1ccccc1NC(=O)c1cccc(Br)c1,4.01
Cc1cc(C)n(N)c(=O)c1C(=O)O,0.123
Cc1cc(Br)ccc1OC(=O)c1ccc([N+](=O)[O-])cc1,3.885
CCN(CC)c1ccc(NC(=O)COc2ccccc2OC)cc1,3.559
Cc1ccc(C(=O)Nc2ccccc2Cl)cc1Br,4.663
Cc1ccc(NC(=O)c2ccc(C)c(Br)c2)cc1C,4.627
Cc1ccc(C)c(NC(=O)c2ccc(C)c(Br)c2)c1,4.627
COc1ccc(NC(=O)c2ccc(C)c(Br)c2)cc1,4.018
Cc1cc(C)cc(NC(=O)c2ccc(C)c(Br)c2)c1,4.627
COC(=O)c1c(NC(=O)C2CC2)sc2c1CCCC2,2.762
COC(=O)c1c(NC(=O)C2CCCCC2)sc2c1CCCC2,3.932
NC(=O)c1ccccc1NC(=O)C1CC1,1.134
O=C(Nc1cc([N+](=O)[O-])ccc1F)C1CC1,2.082
NC(=O)c1c(NC(=O)C2CCCCC2)sc2c1CCCC2,3.245
Cc1cc(C)nc(SCCS(=O)(=O)Cc2ccccc2)n1,2.801
O=C(N[C@@H](Cc1ccccc1)C(=O)O)OCc1ccccc1,2.609
O=C(N[C@H](Cc1ccccc1)C(=O)O)OCc1ccccc1,2.609
Cc1sc(NC(=O)CCC(=O)O)c(C(N)=O)c1C,1.267
Cc1ccc(OCC(=O)Oc2ccc(Br)c(C)c2)cc1,4.05
CC(=O)N(C)c1ccc(NC(=O)COc2ccc([N+](=O)[O-])cc2)cc1,2.595
CC(=O)c1cccc(NC(=O)COc2ccc([N+](=O)[O-])cc2)c1,2.815
O=C(COc1ccc([N+](=O)[O-])cc1)N1CCc2ccccc21,2.563
Cc1sc(NC(=O)C2CC2)c(C(N)=O)c1C,1.812
O=C(COc1ccc([N+](=O)[O-])cc1)Oc1ccc2ccccc2c1,3.732
Cc1ccc(OCC(=O)Oc2ccc(Br)cc2C)cc1,4.05
Cc1ccc(OC(=O)COc2ccc([N+](=O)[O-])cc2)cc1,2.888
Cc1cccc(OC(=O)COc2ccc([N+](=O)[O-])cc2)c1,2.888
Cc1ccccc1OC(=O)c1sc2ccccc2c1Cl,5.082
Cc1ccccc1OC(=O)c1cccc([N+](=O)[O-])c1,3.122
CC(C)(C)c1ccc(OC(=O)COc2ccc(Cl)cc2)cc1,4.622
Cc1cccc(OC(=O)COc2ccc3ccccc3c2)c1,4.133
O=C(COc1ccc([N+](=O)[O-])cc1)N1CCCC1,1.596
Cc1ccc(C(C)C)c(OCC(=O)n2nc(C)cc2C)c1,3.651
CC(=O)Oc1ccc(C(=O)NCc2ccc3c(c2)OCO3)cc1,2.271
Cc1ccc(OC(=O)c2ccccc2[N+](=O)[O-])cc1,3.122
Cc1ccc(OCC(=O)Oc2ccccc2)c(Br)c1,3.742
CC(C)(C)c1ccc(OC(=O)COc2ccc([N+](=O)[O-])cc2)cc1,3.877
Cc1ccc([C@H](O)c2nccn2C)o1,1.403
Cc1ccc([C@@H](O)c2nccn2C)o1,1.403
Cc1cccc(OC(=O)c2ccccc2[N+](=O)[O-])c1,3.122
O=C(Oc1ccccc1)c1ccccc1O,2.611
Cc1ccccc1C(=O)Nc1cc([N+](=O)[O-])ccc1F,3.295
COc1ccccc1OCC(=O)n1nc(C)cc1C,2.228
CC(=O)N(C)c1ccc(NC(=O)COc2cc(C)ccc2C)cc1,3.304
Cc1ccc(C)c(OCC(=O)Nc2cccc(Cl)c2C)c1,4.283
CC(=O)Nc1ccc(NC(=O)c2ccc(C)c(Br)c2)cc1,3.968
O=C(COc1ccc([N+](=O)[O-])cc1)Oc1ccc(-c2ccccc2)cc1,4.246
COC(=O)c1ccc(NC(=O)c2ccc(C)c(Br)c2)cc1,3.796
CC(C)(C)c1ccc(C(=O)Nc2ccc(Oc3ccccc3)cc2)cc1,6.029
Cc1ccc(NC(=O)COc2ccc(Br)c(C)c2)cc1C,4.392
Cc1ccc(C(=O)N2CCC(C)CC2)cc1Br,3.63
Cc1cc(C)cc(NC(=O)COc2ccc(Br)c(C)c2)c1,4.392
Cc1ccc(C(=O)Nc2ccc(C#N)cc2)cc1Br,3.882
Cc1cc(C)c(NC(=O)c2ccc(C)c(Br)c2)c(C)c1,4.935
COc1ccc2c(Cl)c(C(=O)Nc3ccc(C)c(C)c3)sc2c1,5.432
Cc1ccc(NC(=O)COc2ccc(Br)cc2C)c(C)c1,4.392
COc1ccc2c(Cl)c(C(=O)Nc3ccc(F)cc3)sc2c1,4.955
O=C(Nc1nccs1)c1sc2ccccc2c1Cl,4.264
O=C(NCc1ccccc1)c1sc2ccccc2c1Cl,4.485
O=C(COc1ccc([N+](=O)[O-])cc1)NCCC1=CCCCC1,2.98
CCOc1ccc(NC(=O)COc2cccc3ccccc23)cc1,4.256
Cc1ccc(C(=O)N2CCCCC2)cc1Br,3.384
COc1ccc2c(Cl)c(C(=O)Nc3ccc(C)cc3C)sc2c1,5.432
Cc1ccc(C)c(OCC(=O)N2CCCCC2)c1,2.695
COc1ccc2c(Cl)c(C(=O)NC3CCCCC3)sc2c1,4.626
COc1ccc2c(Cl)c(C(=O)NCCC3=CCCCC3)sc2c1,5.184
CC1(C)[C@@H](C(=O)Nc2ccc(F)cc2)CC[C@]1(C)C(=O)O,3.291
CC1(C)[C@@H](C(=O)Nc2ccc(F)cc2)CC[C@@]1(C)C(=O)O,3.291
CC1(C)[C@H](C(=O)Nc2ccc(F)cc2)CC[C@]1(C)C(=O)O,3.291
