SMILES,logP
Cc1ccccc1Nc1nc(N(C)c2ccccc2)c2ccccc2n1,5.45
CN(c1ccccc1)c1nc(Nc2ccccc2)nc2ccccc12,5.141
Cc1ccccc1Nc1nc(Nc2ccccc2)c2ccccc2n1,5.425
C=CCN1CC=C(c2cccc(Cl)c2)CC1,3.615
C=CCN1CC=C(c2ccc(F)cc2)CC1,3.101
O=c1c2cccnc2c(-c2ccccc2Cl)c2n1CCN2,3.142
O=c1c2cccnc2c(-c2ccccc2)c2n1CCN2,2.489
O=c1c2cccnc2c(-c2cccc(Cl)c2)c2n1CCN2,3.142
O=c1c2cccnc2c(-c2ccc(Cl)c(Cl)c2)c2n1CCN2,3.796
COc1ccc(-c2c3n(c(=O)c4cccnc24)CCN3)cc1,2.498
O=c1c2cccnc2c(-c2cccc3ccccc23)c2n1CCN2,3.642
Cc1ccc(-c2c3n(c(=O)c4cccnc24)CCN3)cc1,2.797
O=c1c2cccnc2c(-c2ccc(Cl)cc2)c2n1CCN2,3.142
O=c1c2cccnc2c(-c2cccc(Cl)c2)c2n1CCCN2,3.533
CC(=O)N1CCn2c1c(-c1ccccc1)c1ncccc1c2=O,2.43
CN1CCn2c1c(-c1ccccc1)c1ncccc1c2=O,2.513
Fc1cc(F)cc(CN2CCN=C2S)c1,2.066
Fc1cccc(CN2CCN=C2S)c1,1.927
S=c1ccncn1Cc1ccccc1,2.661
Fc1cccc(Cn2cnccc2=S)c1,2.8
CN(CC[C@H](c1ccccc1)c1ccc(O)cc1O)C(C)(C)C,4.35
CC(C)N(CCC(c1ccccc1O)c1ccccc1O)C(C)C,4.739
CC(C)N(CC[C@H](c1ccccc1)c1cc(O)ccc1O)C(C)C,4.739
CN(CC[C@H](c1ccccc1)c1cc(O)ccc1O)C(C)(C)C,4.35
N#Cc1c(N2CCCC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,2.646
COC(=O)c1c(C)[nH]c(C)c1C(=O)c1ccccc1Nc1ccncc1,3.788
COC(=O)c1c(C)[nH]c(C)c1C(=O)c1ccccc1OCCN(C)C,2.59
COC(=O)c1c(C)[nH]c(C)c1C(=O)c1ccccc1Nc1ccccc1,4.393
COC(=O)c1c(C)[nH]c(C)c1C(=O)c1ccccc1Nc1ccccn1,3.788
COC(=O)c1c(C)[nH]c(SC)c1C(=O)c1ccccc1Cl,3.716
CCOC(=O)N1CCN(C2=CC(=O)c3nccnc3C2=O)CC1,0.514
CO/N=C(\C)c1scnc1C,1.822
Cc1ccc2c(c1)[C@@H](N1CCCCC1=O)[C@H](O)C(C)(C)S2(=O)=O,1.975
Cc1ccc2c(c1)[C@@H](N1CCCC1=O)[C@H](O)C(C)(C)S2(=O)=O,1.585
O=C1O[C@@H](CO)[C@@H]2CCc3ccccc3N12,1.319
C=C[C@H]1OC(=O)N2c3ccccc3CC[C@@H]12,2.513
COC[C@@H]1OC(=O)N2c3ccccc3CC[C@@H]12,1.973
C=C[C@H]1OC(=O)N2c3ccc(OC)cc3CC[C@@H]12,2.521
COc1ccc2c(c1)CC[C@H]1[C@H](CO)OC(=O)N21,1.327
COc1ccc2c(c1)CC[C@H]1[C@@H](CO)OC(=O)N21,1.327
COC[C@H]1OC(=O)N2c3ccc(OC)cc3CC[C@@H]12,1.982
COc1ccc2c(c1)CC[C@H]1[C@H](CN)OC(=O)N21,1.294
COc1ccc2c(c1)CC[C@H]1[C@@H](CN)OC(=O)N21,1.294
CNC[C@@H]1OC(=O)N2c3ccc(OC)cc3CC[C@@H]12,1.555
CNC[C@H]1OC(=O)N2c3ccc(OC)cc3CC[C@@H]12,1.555
N#CC(C#N)=Cc1cc(O)cc(O)c1,1.528
N#CC(C#N)=C(O)c1cc(O)c(O)c(O)c1,1.12
N#CC(C#N)=Cc1ccc(C=O)cc1,1.93
N#CC(C#N)=Cc1cc2c(c([N+](=O)[O-])c1)OCO2,1.754
CCC1=Nc2ccccc2C[C@H](c2cccs2)N1C,4.417
CCC1=Nc2ccccc2C[C@@H](c2sccc2C)N1C,4.726
O=C1CCc2cc3sc(-c4ccccn4)nc3cc2N1,3.243
O=C1CCc2cc3sc(-c4ccncc4)nc3cc2N1,3.243
Cc1c2c(cc3sc(-c4ccncc4)nc13)C(C)(C)CC(=O)N2,4.287
O=C1CCc2cc3sc(-c4ccncc4)nc3c(Cl)c2N1,3.896
CC1CCN(c2nc3cc4c(cc3s2)CCC(=O)N4)CC1,3.417
O=C1CCc2cc3sc(-c4cccnc4)nc3cc2N1,3.243
C[C@H]1CC(=O)Nc2cc3nc(-c4ccncc4)sc3cc21,3.804
O=C1Cc2cc3sc(-c4ccncc4)nc3cc2N1,2.853
CC1(C)C(=O)Nc2cc3nc(-c4ccncc4)sc3cc21,3.588
S=C1CCc2cc3sc(-c4ccncc4)nc3cc2N1,4.044
CN[C@H](Cc1cc(Br)ccc1N)c1sccc1C,3.904
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4ccoc2c34)CC1,1.635
CN1C(=O)OC(C)(C)c2cc3nc(-c4ccncc4)[nH]c3cc21,3.446
CCN1C(=O)OC(C)(C)c2cc3[nH]c(-c4ccncc4)nc3cc21,3.837
CC1(C)OC(=O)Nc2cc3nc(-c4cccnc4)[nH]c3cc21,3.422
CC1(C)OC(=O)Nc2cc3nc(-c4ccccn4)[nH]c3cc21,3.422
COc1ccc(-c2nc3cc4c(cc3[nH]2)C(C)(C)OC(=O)N4)cc1,4.036
COc1ccc(-c2nc3cc4c(cc3[nH]2)N(C)C(=O)OC4(C)C)cc1,4.06
Cc1nc2c(O[C@H]3c4ccccc4C[C@@H]3O)cccn2c1C,2.988
Cc1nc2c(O[C@H]3c4ccccc4C[C@@H]3O)cccn2c1CO,2.172
Cc1nc2c(O[C@H]3c4ccccc4C[C@@H]3O)cccn2c1N,2.262
Cc1nc2c(O[C@H]3c4ccc(F)cc4C[C@@H]3O)cccn2c1CO,2.311
CCOC(=O)c1ncn2c1c(=O)n(C(C)C)c1ccccc12,2.407
Cc1nc(-c2ncn3c2c(=O)n(C(C)C)c2ccccc23)no1,2.589
CCOC(=O)c1ncn2c1c(=O)n(C(C)C)c1ncccc12,1.802
CC(C)n1c(=O)c2c(-c3nc(C4CC4)no3)ncn2c2ccccc21,3.158
Cc1noc(-c2ncn3c2c(=O)n(C(C)C)c2ccccc23)n1,2.589
COCc1noc(-c2ncn3c2c(=O)n(C(C)C)c2ccccc23)n1,2.427
CC(C)n1c(=O)c2c(-c3nc(C4CC4)no3)ncn2c2cccnc21,2.553
CN1[C@H]2CC[C@@H]1CC(OC(=O)c1cc3cccc4c3n1CCC4)C2,3.37
CN1[C@H]2CC[C@@H]1CC(NC(=O)c1cn3c4c(cccc14)CCC3)C2,2.943
CN1[C@H]2CCC[C@@H]1CC(NC(=O)c1cn3c4c(cccc14)CCC3)C2,3.333
CN(C(=O)c1cn2c3c(cccc13)CCC2)C1C[C@@H]2CC[C@H](C1)N2C,3.285
CN1[C@H]2CC[C@@H]1CC(NC(=O)c1cn3c4c(cccc14)CCCC3)C2,3.333
CCCN1[C@@H](C)CC[C@H]1Cc1cccc(NC(N)=O)c1,2.983
CCCN1[C@@H](CC)CC[C@H]1Cc1cccc(NC(N)=O)c1,3.373
Cc1ccc(-c2c3c(cc[n+]2[O-])c2cccc4c2n3CCCCC4)cc1,5.13
C[C@@H](c1ccc(-c2ccccc2)o1)N(O)C(N)=O,2.777
NC(=O)N(O)C/C=C/c1ccoc1,1.063
NC(=O)N(O)C/C=C/c1ccc(-c2ccccc2)o1,2.73
C[C@@H](c1ccc(-c2ccccn2)o1)N(O)C(N)=O,2.172
Cc1ccc(/C=C/CN(O)C(N)=O)o1,1.371
Cc1ccc(/C=C/[C@H](C)N(O)C(N)=O)o1,1.76
Cc1ccc([C@H](C)N(O)C(N)=O)o1,1.419
CNC(=O)N(O)[C@@H](C)c1ccc(-c2ccccc2)o1,3.038
CC(=O)N(O)[C@@H](C)c1ccc(-c2ccccc2)o1,3.245
C[C@@H](c1ccc(/C=C/c2ccccc2)o1)N(O)C(N)=O,3.281
CNC(=O)N(O)[C@@H](C)c1ccc(/C=C/c2ccccc2)o1,3.542
COc1cc(OC)c(-c2ccc([C@H](C)N(O)C(N)=O)o2)c(OC)c1,2.803
C[C@@H](c1ccc(COCc2ccccc2)o1)N(O)C(N)=O,2.827
NC(=O)N(O)Cc1ccc(-c2ccccc2)o1,2.216
Nc1ccc(C(=O)C2CCN(CCc3ccccc3)CC2)cc1,3.406
Cc1ccccc1-c1nc(NC(=O)c2nnn[nH]2)cs1,1.884
O=C(Nc1nnn[nH]1)c1nc(-c2ccccc2)cs1,1.575
COc1ccc(-c2csc(C(=O)Nc3nnn[nH]3)n2)cc1,1.584
Cc1ccc(-c2csc(C(=O)Nc3nnn[nH]3)n2)cc1,1.884
O=C(Nc1nnn[nH]1)c1nc(-c2cccc(Cl)c2)cs1,2.229
Cc1ccc(-c2csc(NC(=O)c3nnn[nH]3)n2)cc1,1.884
Cc1ccc(-c2nc(NC(=O)c3nnn[nH]3)cs2)cc1,1.884
COc1ccc(-c2nc(NC(=O)c3nnn[nH]3)cs2)cc1,1.584
O=C(Nc1csc(-c2ccc(Cl)cc2)n1)c1nnn[nH]1,2.229
CC(=O)N1[C@@H](C(=O)O)CS[C@H]1[C@@H](C)c1ccc(CC(C)C)cc1,3.363
c1coc([C@@H]2CN3CC[C@H]2C3)c1,1.699
Cc1ccc([C@@H]2CN3CC[C@H]2C3)o1,2.007
