SMILES,logP
CCOC(=O)/C(C#N)=C/c1cccnc1,1.552
CCCC(=O)Nc1ccc(OC[C@@H](O)CNC(C)C)c(C(C)=O)c1,2.365
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)C(=O)CC[C@H]12,3.863
CCOC(=O)Cn1cnc2c(cnn2-c2ccccc2)c1=O,1.145
CC(C)(C)OC(=O)n1cncn1,1.061
CCOc1ccc(NC(=O)C[C@H](C)O)cc1,1.795
NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1ccccc1,1.219
O=C(O)c1ccc2ccccc2c1Br,3.301
O=C(ON1C(=O)CCC1=O)[C@H]1CCCN1C(=O)OCc1ccccc1,1.395
COC(=O)N/N=C/c1c[n+]([O-])c2ccccc2[n+]1[O-],0.203
CCOC(=O)c1c[nH]c(=O)[nH]c1=O,0.76
O=C(CNC(=O)OCc1ccccc1)Oc1ccc([N+](=O)[O-])cc1,2.427
COc1ccnc(OC)n1,0.494
c1ccc(C2=C(c3ccccc3)SCCO2)cc1,4.276
O=C1C=C(Cl)C(=NCl)C(Cl)=C1,2.409
C[C@]12CC[C@@H]3[C@H](CC[C@@H]4C[C@H](O)CC[C@]43C)[C@@H]1CCC2=O,3.959
COc1cc(/C=N/n2cnc3c(sc(=S)n3C)c2=O)ccc1O,2.122
COc1ccc2c(c1)CC[C@H]1[C@H]2CC[C@@]2(C)C(=O)CC[C@H]12,4.12
C[C@@H]1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,2.346
CC(=O)c1ccc(O)c(O)c1O,1.006
[O-][n+]1ccccc1S,0.609
C[C@@H](C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,3.035
CSc1c2c(c(C#N)c3nc4ccccc4n13)CCCC2,3.96
COc1ccc2c(c1)c(CC(=O)O)c(C)n2Cc1ccc(Cl)cc1,4.287
CC(=O)N(C(C)=O)c1cc(C)c(C#N)c2nc3ccccc3n12,2.567
CN1[C@H](CC(=O)c2ccccc2)CCC[C@@H]1C[C@H](O)c1ccccc1,4.236
CC(=O)O[C@@H]1C=C(C)c2ccc(O)cc2O1,2.077
CC(=O)O[C@H]1C=C(C)c2ccc(O)cc2O1,2.077
CN[C@H](C)Cc1ccccc1OC,1.846
Cc1cc(-c2ccccc2)nc2oc(C(=O)NN)c(N)c12,1.989
COC(=O)N1C(=O)C=CC1=O,0.322
CCOC(=O)[C@H](N)Cc1ccc(O)c([N+](=O)[O-])c1,0.733
N#Cc1c(-c2ccccc2)c(-c2ccccc2)nn(CC(=O)NN)c1=O,1.439
O=C(Cc1ccc([N+](=O)[O-])cc1)ON1C(=O)CCC1=O,0.744
NNC(=O)CN1c2ccccc2Sc2ccccc21,2.279
CCOC(=O)CSc1nnc(-c2cccs2)n1N,1.376
C[C@H]1CCc2c(sc(NC(=O)c3ccco3)c2C#N)C1,3.59
C[C@@H]1CCc2c(sc(NC(=O)c3ccco3)c2C#N)C1,3.59
CC(C)(C)OC(=O)[C@H]1CCCN1,1.08
C[C@H]1CCc2c(sc(NC(=O)c3cccs3)c2C#N)C1,4.058
