SMILES,logP
Cc1ccc(/C=C2/N=C(c3ccc(Cl)cc3)OC2=O)cc1,3.993
Cc1ccc(/C=C2\N=C(c3ccc(Cl)cc3)OC2=O)cc1,3.993
CC(=O)Oc1ccc(C2=N/C(=C/c3ccc(C)cc3)C(=O)O2)cc1,3.265
CC(=O)Oc1ccc(C2=N/C(=C\c3ccc(C)cc3)C(=O)O2)cc1,3.265
O=C(O)/C=C/C(=O)Nc1ccc(-c2ccccc2)cc1,2.933
Cc1ccccc1NC(=O)c1ccc(/N=C/c2ccc(O)c(O)c2)cc1,4.409
C[C@@]1(Cl)C(=O)C[C@@H](c2ccccc2)[C@@H]1c1ccccc1,4.524
Cc1ccc2nc(-c3ccc(/N=C/c4ccccc4O)cc3)oc2c1,5.259
Cc1cccc(NCn2c(=O)oc3cc(Cl)ccc32)c1,3.626
Cc1ccccc1NCn1c(=O)oc2cc([N+](=O)[O-])ccc21,2.881
COc1ccccc1/C=C1\C(=O)NN(c2ccccc2)C1=O,2.157
CC1=NN(c2ccc(Br)cc2)C(=O)C1=Cc1cccs1,4.317
CC1=NN(c2cccc(F)c2)C(=O)C1=Cc1cccs1,3.693
O=C1OC(c2cccc([N+](=O)[O-])c2)=N/C1=C/c1ccc2ccccc2c1,4.093
O=C1OC(c2cccc([N+](=O)[O-])c2)=N/C1=C\c1ccc2ccccc2c1,4.093
COc1ccc(/C(C)=N\NC(=O)c2ccc([N+](=O)[O-])cc2)c(OC)c1,2.766
O=C(c1cc2ncc(Br)cn2n1)N1CCOCC1,0.964
CC(=O)Nc1cccc2c1C(=O)N(c1ccc(OC(C)=O)cc1)C2=O,2.371
O=C(CSc1nc2ccccc2o1)N/N=C/c1ccccc1O,2.776
CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cn2)cc1,3.098
C=CCc1ccc(OCC(=O)Nc2ccccc2Br)cc1,4.195
O=C(Cn1nnc2ccccc21)N/N=C/c1ccc(Cl)cc1,2.235
COc1ccc(NC(=O)C2C[C@@H](C(C)(C)C)C[C@H](C(C)(C)C)C2)cc1,5.758
COc1ccc(NC(=O)C2C[C@H](C(C)(C)C)C[C@@H](C(C)(C)C)C2)cc1,5.758
COCc1cc(C)nc2snc(Br)c12,2.909
CC(=O)Nc1ccc(N[C@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc1,1.143
Cc1ccc([N+](=O)[O-])cc1/N=C/c1c(C)cc(O)cc1O,3.373
O=C1c2cc3ccccc3cc2C(=O)N1c1ccc2ccccc2c1,4.794
CCOc1ccc(/C=N/NC(=O)CNc2cccc(C)c2)cc1,2.956
CCN(CC)c1ccc(/C=N/NC(=O)CNc2cccc(C)c2)cc1,3.403
COc1cccc(/C=N/NC(=O)CSCc2ccccc2C)c1O,3.093
N#CC1=C(N)Oc2cc(O)ccc2[C@@H]1c1cccc2ccccc12,3.764
N#CC1=C(N)Oc2cc(O)ccc2[C@H]1c1cccc2ccccc12,3.764
CC1=NN(c2ccc(Cl)cc2Cl)C(=O)C1=Cc1ccc(F)cc1,4.939
COCc1cc(C)nc2sc3c(=O)oc(C)nc3c12,2.561
Cc1ccc([N+](=O)[O-])cc1N[C@H]1OC[C@H](O)[C@@H](O)[C@H]1O,0.246
O=C(N/N=C/c1c(O)ccc2ccccc12)[C@@H]1C[C@@H]1c1ccccc1,3.799
Cc1ccccc1OCC(=O)N/N=C/c1cc([N+](=O)[O-])cs1,2.494
CCOC(=O)CNc1ccc(I)cc1,2.266
Cc1ccc(OCC(=O)N/N=C/c2ccco2)c([N+](=O)[O-])c1,2.025
COc1cc(/C=N/NC(=O)c2cccnc2)ccc1OC(C)=O,1.779
COc1cccc(/C=N/NC(=O)CNc2cccc(C)c2)c1O,2.271
COc1cc(/C=N/NC(=O)CNc2ccccc2)cc(OC)c1OC,2.275
Cc1cccc(C)c1OCC(=O)N/N=C/c1cn(C)c2ccccc12,3.324
COc1cc(Cl)c(/C=N/NC(=O)c2ccc(C)nc2)cc1OC,2.825
Cc1ccc(OCC(=O)N/N=C/c2c[nH]c3ccccc23)cc1C,3.314
O=C(Nc1ccc(Cl)cn1)c1ccc(Br)cc1,3.75
O=[N+]([O-])c1ccccc1/C=N/NS(=O)(=O)c1ccccc1,1.907
Cc1ccc(OCC(=O)N/N=C/c2cccc(Cl)c2)cc1C,3.486
Cc1ccc(C(C)C)c(OCC(=O)N/N=C/c2cccnc2)c1,3.043
Cc1cccc(OCC(=O)N/N=C/c2ccc(N(C)C)cc2)c1,2.59
CSc1nc2c(c(=O)n1C)C1(CCCC1)Cc1ccccc1-2,3.537
COc1ccc(NC(=O)c2ccc(C(=O)c3ccccc3)cc2)cc1,4.179
N#CC1=C(N)OC2=C(C(=O)CCC2)[C@H]1c1ccc(-c2ccccc2)cc1,4.168
N#CC1=C(N)OC2=C(C(=O)CCC2)[C@@H]1c1ccc(-c2ccccc2)cc1,4.168
N#Cc1ccc(-c2ccncc2)nc1SCc1ccc(F)cc1,4.447
CSc1ccc([C@H]2C(C#N)=C(N)OC3=C2C(=O)CC(C)(C)C3)cc1,3.859
CSc1ccc([C@H]2C(C#N)=C(N)OC3=C2C(=O)CCC3)cc1,3.223
CSc1ccc([C@@H]2C(C#N)=C(N)OC3=C2C(=O)CCC3)cc1,3.223
Cc1ccccc1C1C(C#N)=C(N)SC(N)=C1C#N,2.213
N#CC1=C(N)OC2=C(C(=O)CCC2)[C@H]1c1ccc(Cl)c([N+](=O)[O-])c1,3.063
N#CC1=C(N)OC2=C(C(=O)CCC2)[C@@H]1c1ccc(Cl)c([N+](=O)[O-])c1,3.063
N#CC1=C(N)SC(=N)[C@H](C#N)[C@@H]1c1ccccc1C(F)(F)F,3.347
CN(C)c1cccc(NC(=O)c2cccc3ccccc23)c1,4.158
CN(C)c1cccc(NC(=O)c2ccccc2-c2ccccc2)c1,4.672
Cc1ccc2ccccc2c1CSCC(=O)Nc1ccccc1,5.02
O=C(N/N=C/c1ccc(Cl)c([N+](=O)[O-])c1)c1ccncc1,2.407
CCN(CC)CCNc1cc(C)c(C#N)c2nc3ccccc3n12,3.421
O=C(Oc1ccccc1)c1cc2cc(Cl)cc(Cl)c2oc1=O,4.319
N#CC1=C(N)C(C#N)(C#N)[C@@H](c2ccccc2Cl)[C@@H]2CCCC=C12,3.934
N#C[C@H]1C(=N)C(C#N)(C#N)[C@H](c2ccccc2Cl)[C@@H]2CCCC=C21,4.357
N#CC1=C(N)C(C#N)(C#N)[C@@H](c2ccccc2Cl)[C@H]2CCCC=C12,3.934
N#CC1=C(N)C(C#N)(C#N)[C@H](c2ccccc2Cl)[C@H]2CCCC=C12,3.934
Cn1c(CC(=O)Nc2ccccc2)cc2ccccc21,3.36
COc1ccc(C(=O)Nc2ccc(Cl)cn2)cc1OC,3.005
O=C1OC(c2ccccc2)=N/C1=C/c1cccc2ccccc12,4.184
O=C(N/N=C/c1ccc(N2CCOCC2)o1)c1ccncc1,1.275
CCC(C)(C)c1ccc(OC2=NS(=O)(=O)c3ccccc32)cc1,3.902
COc1ccc(C(=O)NCc2ccco2)cc1OC,2.227
CN1C(=O)c2ccc(NC(=O)c3ccccc3)cc2C1=O,2.165
